name,bus,p_nom,sign,carrier,marginal_cost,efficiency,min_up_time,min_down_time,up_time_before,down_time_before
BNA1558,414,766.0,1.0,Hard coal,0.0,0.46299999999999997,0,0,1,0
BNA1658,216,11.3,1.0,Natural gas,0.0,0.363,0,0,1,0
BNA1671,404,17.1,1.0,Natural gas,0.0,0.4,0,0,1,0
BNA1673,414,774.0,1.0,Hard coal,0.0,0.46299999999999997,0,0,1,0
BNA1674,407,731.0,1.0,Hard coal,0.0,0.46299999999999997,0,0,1,0
BNA1677,56,10.4,1.0,Natural gas,0.0,0.402,0,0,1,0
BNA1678,311,17.2,1.0,Natural gas,0.0,0.402,0,0,1,0
BNA0046,79,360.0,1.0,Hydro,0.0,0.75,0,0,1,0
BNA0228,224,143.0,1.0,Hydro,0.0,0.75,0,0,1,0
BNA0229,224,480.0,1.0,Hydro,0.0,0.75,0,0,1,0
BNA0268,179,138.0,1.0,Hydro,0.0,0.7490000000000001,0,0,1,0
BNA0279,266,43.0,1.0,Hydro,0.0,0.7490000000000001,0,0,1,0
BNA0327,412,119.1,1.0,Hydro,0.0,0.75,0,0,1,0
BNA0337,233,164.0,1.0,Hydro,0.0,0.75,0,0,1,0
BNA0350,330,1052.0,1.0,Hydro,0.0,0.75,0,0,1,0
BNA0426,285,100.0,1.0,Hydro,0.0,0.75,0,0,1,0
BNA0443,177,153.0,1.0,Hydro,0.0,0.7509999999999999,0,0,1,0
BNA0465,332,59.8,1.0,Hydro,0.0,0.7490000000000001,0,0,1,0
BNA0467,331,317.8,1.0,Hydro,0.0,0.7509999999999999,0,0,1,0
BNA0558,218,220.0,1.0,Hydro,0.0,0.75,0,0,1,0
BNA0652,342,1045.2,1.0,Hydro,0.0,0.7509999999999999,0,0,1,0
BNA0669,277,90.0,1.0,Hydro,0.0,0.7490000000000001,0,0,1,0
BNA0721,351,39.8,1.0,Hydro,0.0,0.7490000000000001,0,0,1,0
BNA0882,332,79.8,1.0,Hydro,0.0,0.75,0,0,1,0
BNA0946a,325,28.0,1.0,Hydro,0.0,0.75,0,0,1,0
BNA0953,325,99.0,1.0,Hydro,0.0,0.75,0,0,1,0
BNA0972,305,49.0,1.0,Hydro,0.0,0.75,0,0,1,0
BNA0973,305,49.8,1.0,Hydro,0.0,0.7509999999999999,0,0,1,0
BNA0987,235,596.0,1.0,Hydro,0.0,0.75,0,0,1,0
BNA1675,234,500.0,1.0,Hydro,0.0,0.75,0,0,1,0
BNA1003,285,150.0,1.0,Hydro,0.0,0.7509999999999999,0,0,1,0
BNA1019,282,910.0,1.0,Hydro,0.0,0.75,0,0,1,0
BNA1031,335,79.7,1.0,Hydro,0.0,0.75,0,0,1,0
BNA1071,284,220.0,1.0,Hydro,0.0,0.7509999999999999,0,0,1,0
BNA0777,50,247.0,1.0,Hydro,0.0,0.75,0,0,1,0
BNA0778,50,525.0,1.0,Hydro,0.0,0.75,0,0,1,0
BNA0954,50,238.0,1.0,Hydro,0.0,0.7509999999999999,0,0,1,0
BNA0974,50,198.0,1.0,Hydro,0.0,0.7509999999999999,0,0,1,0
BNA0975,50,295.0,1.0,Hydro,0.0,0.7490000000000001,0,0,1,0
BNA0012a,223,16.8,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0021,301,9.8,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0027,130,138.9,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0055,365,16.0,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0062,356,18.3,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0066,145,17.7,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0068,364,16.5,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0090,136,20.0,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0103,335,18.1,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0106,335,53.5,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0121,148,11.4,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0156a,209,18.0,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0169,246,28.4,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0172,315,178.0,1.0,Natural gas,0.0,0.544,0,0,1,0
BNA0176,373,10.2,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0191,345,20.0,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0192,345,20.0,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0224,360,20.0,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0232a,297,13.2,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0232b,297,8.0,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0242,350,12.6,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0244,409,20.0,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0250a,392,20.0,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0250b,392,10.6,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0277,200,12.6,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0283,72,12.4,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0347,293,15.7,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0385,211,12.1,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0388,178,20.0,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0399,415,20.0,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0408,217,16.8,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0435,138,19.7,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0483,216,19.9,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0500,201,12.4,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0520,32,78.0,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0549,365,17.1,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0553,313,15.1,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0566,295,9.6,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0573,386,20.0,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0601,182,14.0,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0617,91,20.0,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0621,337,18.1,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0628,419,9.8,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0636,250,17.9,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0637,250,59.2,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0692,323,15.6,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0701,115,12.1,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0756,254,18.8,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0775,395,20.0,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0797,265,12.3,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0826,154,14.0,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0860,332,12.9,1.0,Biomass,0.0,0.38,0,0,1,0
BNA0926a,128,14.0,1.0,Biomass,0.0,0.38,0,0,1,0
BNA1055,200,6.7,1.0,Biomass,0.0,0.38,0,0,1,0
BNA1091,311,10.0,1.0,Biomass,0.0,0.38,0,0,1,0
BNA1256,360,13.3,1.0,Biomass,0.0,0.38,0,0,1,0
BNA1335c,405,1.92,1.0,Biomass,0.0,0.38,0,0,1,0
BNA1337b,128,1.1,1.0,Biomass,0.0,0.38,0,0,1,0
BNA1337c,128,0.8,1.0,Biomass,0.0,0.38,0,0,1,0
BNA1398,138,18.6,1.0,Biomass,0.0,0.38,0,0,1,0
BNA1405b,297,8.7,1.0,Biomass,0.0,0.38,0,0,1,0
BNA1405c,297,4.5,1.0,Biomass,0.0,0.38,0,0,1,0
BNA1501,293,14.0,1.0,Biomass,0.0,0.38,0,0,1,0
BNA1522,360,17.8,1.0,Biomass,0.0,0.38,0,0,1,0
