,positive Demand [MW],negative Demand [MW],positive Call-Off [MW],negative Call-Off [MW]
16645,3419,2499,360,8
16646,3419,2499,188,8
16647,3419,2499,124,12
16648,3419,2499,0,20
16649,3419,2499,0,80
16650,3419,2499,0,200
16651,3419,2499,16,8
16652,3284,2511,100,8
16653,3284,2511,4,24
16654,3284,2511,4,12
16655,3284,2511,24,40
16656,3284,2511,8,32
16657,3284,2511,116,8
16658,3284,2511,56,20
16659,3284,2511,16,196
16660,3284,2511,0,292
16661,3284,2511,24,20
16662,3284,2511,112,4
16663,3284,2511,72,56
16664,3284,2511,124,8
16665,3284,2511,104,16
16666,3284,2511,8,32
16667,3284,2511,0,156
16668,3204,2471,4,100
16669,3204,2471,0,96
16670,3204,2471,0,64
16671,3204,2471,0,192
16672,3204,2471,32,100
16673,3204,2471,44,36
16674,3204,2471,140,12
16675,3204,2471,140,12
16676,3204,2471,96,8
16677,3204,2471,168,8
16678,3204,2471,388,12
16679,3204,2471,576,8
16680,3204,2471,80,12
16681,3204,2471,8,36
16682,3204,2471,4,8
16683,3204,2471,8,36
16684,2562,2142,4,12
16685,2562,2142,0,24
16686,2562,2142,4,12
16687,2562,2142,148,8
16688,2562,2142,156,8
16689,2562,2142,56,60
16690,2562,2142,4,352
16691,2562,2142,4,384
16692,2562,2142,244,36
16693,2562,2142,8,20
16694,2562,2142,12,16
16695,2562,2142,20,20
16696,2562,2142,536,12
16697,2562,2142,408,12
16698,2562,2142,600,8
16699,2562,2142,4,12
16700,2997,2341,144,12
16701,2997,2341,280,12
16702,2997,2341,176,8
16703,2997,2341,4,72
16704,2997,2341,152,16
16705,2997,2341,4,32
16706,2997,2341,4,36
16707,2997,2341,4,12
16708,2997,2341,164,16
16709,2997,2341,124,8
16710,2997,2341,244,8
16711,2997,2341,16,8
16712,2997,2341,4,40
16713,2997,2341,0,16
16714,2997,2341,4,24
16715,2997,2341,0,196
16716,3205,2406,16,40
16717,3205,2406,8,12
16718,3205,2406,180,16
16719,3205,2406,100,12
16720,3205,2406,144,16
16721,3205,2406,40,12
16722,3205,2406,16,12
16723,3205,2406,108,12
16724,3205,2406,16,164
16725,3205,2406,28,16
16726,3205,2406,12,12
16727,3205,2406,140,16
16728,3205,2406,140,24
16729,3205,2406,224,12
16730,3205,2406,96,12
16731,3205,2406,84,12
16732,3493,2424,120,20
16733,3493,2424,60,12
16734,3493,2424,80,12
16735,3493,2424,4,28
16736,3493,2424,52,20
16737,3493,2424,8,8
16738,3493,2424,4,12
16739,3493,2424,88,8
16740,3493,2424,176,8
16741,3493,2424,228,8
16742,3493,2424,156,8
16743,3493,2424,88,8
16744,3493,2424,12,8
16745,3493,2424,4,8
16746,3493,2424,4,12
16747,3493,2424,16,12
16748,3299,2479,72,12
16749,3299,2479,56,16
16750,3299,2479,12,12
16751,3299,2479,0,12
16752,3299,2479,32,8
16753,3299,2479,4,8
16754,3299,2479,4,16
16755,3299,2479,56,8
16756,3299,2479,448,8
16757,3299,2479,136,8
16758,3299,2479,172,4
16759,3299,2479,20,12
16760,3299,2479,20,12
16761,3299,2479,44,8
16762,3299,2479,96,8
16763,3299,2479,180,8
16764,3332,2384,172,12
16765,3332,2384,220,12
16766,3332,2384,408,12
16767,3332,2384,472,8
16768,3332,2384,540,8
16769,3332,2384,496,12
16770,3332,2384,700,12
16771,3332,2384,520,8
16772,3332,2384,4,52
16773,3332,2384,4,44
16774,3332,2384,8,68
16775,3332,2384,8,20
16776,3332,2384,4,228
16777,3332,2384,0,244
16778,3332,2384,0,336
16779,3332,2384,0,220
16780,3035,2300,8,64
16781,3035,2300,48,8
16782,3035,2300,64,16
16783,3035,2300,12,8
16784,3035,2300,40,12
16785,3035,2300,104,12
16786,3035,2300,4,120
16787,3035,2300,4,140
16788,3035,2300,92,52
16789,3035,2300,72,24
16790,3035,2300,8,32
16791,3035,2300,4,28
16792,3035,2300,92,8
16793,3035,2300,44,8
16794,3035,2300,4,20
16795,3035,2300,4,24
16796,2867,2314,24,16
16797,2867,2314,0,36
16798,2867,2314,0,108
16799,2867,2314,4,336
16800,2867,2314,4,176
16801,2867,2314,0,288
16802,2867,2314,0,100
16803,2867,2314,0,172
16804,2867,2314,4,120
16805,2867,2314,8,80
16806,2867,2314,4,20
16807,2867,2314,0,128
16808,2867,2314,80,40
16809,2867,2314,60,4
16810,2867,2314,56,8
16811,2867,2314,44,16
16812,4852,4414,68,8
16813,4852,4414,0,28
16814,4852,4414,24,8
16815,4852,4414,4,20
16816,4852,4414,0,68
16817,4852,4414,0,200
16818,4852,4414,0,132
16819,4852,4414,0,20
16820,4852,4414,8,264
16821,4852,4414,8,104
16822,4852,4414,40,8
16823,4852,4414,44,8
16824,4852,4414,172,12
16825,4852,4414,112,12
16826,4852,4414,72,16
16827,4852,4414,72,4
16828,5262,4468,52,12
16829,5262,4468,40,20
16830,5262,4468,28,28
16831,5262,4468,44,40
16832,5262,4468,32,44
16833,5262,4468,12,16
16834,5262,4468,28,12
16835,5262,4468,4,8
16836,5262,4468,8,24
16837,5262,4468,0,288
16838,5262,4468,0,196
16839,5262,4468,4,236
16840,5262,4468,0,356
16841,5262,4468,0,212
16842,5262,4468,0,236
16843,5262,4468,0,236
16844,3161,2647,4,24
16845,3161,2647,4,8
16846,3161,2647,32,56
16847,3161,2647,0,136
16848,3161,2647,188,8
16849,3161,2647,140,8
16850,3161,2647,72,8
16851,3161,2647,48,76
16852,3161,2647,4,44
16853,3161,2647,4,32
16854,3161,2647,0,44
16855,3161,2647,4,40
16856,3161,2647,36,16
16857,3161,2647,4,16
16858,3161,2647,52,12
16859,3161,2647,224,8
16860,3031,2574,0,140
16861,3031,2574,4,120
16862,3031,2574,8,12
16863,3031,2574,40,8
16864,3031,2574,0,280
16865,3031,2574,16,128
16866,3031,2574,76,36
16867,3031,2574,140,4
16868,3031,2574,4,72
16869,3031,2574,0,208
16870,3031,2574,4,224
16871,3031,2574,4,12
16872,3031,2574,4,144
16873,3031,2574,20,12
16874,3031,2574,68,8
16875,3031,2574,68,12
16876,3124,2393,4,28
16877,3124,2393,0,44
16878,3124,2393,0,112
16879,3124,2393,0,232
16880,3124,2393,56,36
16881,3124,2393,0,124
16882,3124,2393,12,36
16883,3124,2393,4,12
16884,3124,2393,376,4
16885,3124,2393,228,8
16886,3124,2393,416,8
16887,3124,2393,156,32
16888,3124,2393,8,12
16889,3124,2393,76,12
16890,3124,2393,32,28
16891,3124,2393,8,52
16892,3115,2391,56,72
16893,3115,2391,20,16
16894,3115,2391,32,40
16895,3115,2391,0,80
16896,3115,2391,12,36
16897,3115,2391,104,4
16898,3115,2391,180,4
16899,3115,2391,52,28
16900,3115,2391,16,28
16901,3115,2391,4,56
16902,3115,2391,4,44
16903,3115,2391,4,12
16904,3115,2391,40,36
16905,3115,2391,4,20
16906,3115,2391,0,16
16907,3115,2391,4,8
16908,3018,2426,8,28
16909,3018,2426,24,40
16910,3018,2426,4,44
16911,3018,2426,8,24
16912,3018,2426,124,12
16913,3018,2426,56,40
16914,3018,2426,0,132
16915,3018,2426,0,124
16916,3018,2426,4,36
16917,3018,2426,12,16
16918,3018,2426,4,128
16919,3018,2426,0,60
16920,3018,2426,8,12
16921,3018,2426,24,4
16922,3018,2426,4,60
16923,3018,2426,0,76
16924,3253,2630,4,128
16925,3253,2630,4,120
16926,3253,2630,8,84
16927,3253,2630,0,32
16928,3253,2630,0,40
16929,3253,2630,28,44
16930,3253,2630,4,136
16931,3253,2630,0,348
16932,3253,2630,4,96
16933,3253,2630,4,64
16934,3253,2630,0,72
16935,3253,2630,4,132
16936,3253,2630,56,16
16937,3253,2630,16,20
16938,3253,2630,8,36
16939,3253,2630,32,24
16940,3127,2766,4,52
16941,3127,2766,4,8
16942,3127,2766,80,8
16943,3127,2766,4,16
16944,3127,2766,96,8
16945,3127,2766,24,8
16946,3127,2766,40,12
16947,3127,2766,0,16
16948,3127,2766,12,16
16949,3127,2766,4,16
16950,3127,2766,0,16
16951,3127,2766,4,80
16952,3127,2766,8,56
16953,3127,2766,4,24
16954,3127,2766,4,16
16955,3127,2766,4,44
16956,3433,2607,4,88
16957,3433,2607,4,84
16958,3433,2607,4,24
16959,3433,2607,4,12
16960,3433,2607,4,456
16961,3433,2607,8,160
16962,3433,2607,8,24
16963,3433,2607,0,16
16964,3433,2607,0,516
16965,3433,2607,4,496
16966,3433,2607,4,84
16967,3433,2607,8,16
16968,3433,2607,128,12
16969,3433,2607,280,12
16970,3433,2607,76,16
16971,3433,2607,124,12
16972,3408,2344,52,16
16973,3408,2344,168,12
16974,3408,2344,88,8
16975,3408,2344,296,8
16976,3408,2344,128,8
16977,3408,2344,24,12
16978,3408,2344,56,12
16979,3408,2344,244,8
16980,3408,2344,584,4
16981,3408,2344,300,8
16982,3408,2344,84,16
16983,3408,2344,16,48
16984,3408,2344,32,12
16985,3408,2344,4,20
16986,3408,2344,0,80
16987,3408,2344,4,136
16988,2950,2352,240,32
16989,2950,2352,84,116
16990,2950,2352,0,76
16991,2950,2352,0,344
16992,2950,2352,0,204
16993,2950,2352,0,388
16994,2950,2352,0,304
16995,2950,2352,4,184
16996,2950,2352,136,16
16997,2950,2352,16,60
16998,2950,2352,0,132
16999,2950,2352,0,92
17000,2950,2352,268,8
17001,2950,2352,68,24
17002,2950,2352,36,16
17003,2950,2352,96,8
17004,3035,2407,196,20
17005,3035,2407,32,8
17006,3035,2407,256,4
17007,3035,2407,72,8
17008,3035,2407,44,4
17009,3035,2407,8,4
17010,3035,2407,4,132
17011,3035,2407,4,224
17012,3035,2407,36,12
17013,3035,2407,36,8
17014,3035,2407,52,72
17015,3035,2407,8,20
17016,3035,2407,8,208
17017,3035,2407,4,80
17018,3035,2407,4,116
17019,3035,2407,20,44
17020,3381,2572,104,32
17021,3381,2572,92,32
17022,3381,2572,32,8
17023,3381,2572,128,8
17024,3381,2572,464,8
17025,3381,2572,360,8
17026,3381,2572,24,16
17027,3381,2572,12,20
17028,3381,2572,32,12
17029,3381,2572,52,8
17030,3381,2572,4,24
17031,3381,2572,0,32
17032,3381,2572,4,20
17033,3381,2572,28,24
17034,3381,2572,0,80
17035,3381,2572,16,20
17036,3220,2660,64,12
17037,3220,2660,180,8
17038,3220,2660,140,12
17039,3220,2660,20,12
17040,3220,2660,380,8
17041,3220,2660,160,12
17042,3220,2660,36,8
17043,3220,2660,0,16
17044,3220,2660,8,32
17045,3220,2660,0,20
17046,3220,2660,16,12
17047,3220,2660,4,24
17048,3220,2660,0,20
17049,3220,2660,0,36
17050,3220,2660,16,24
17051,3220,2660,16,16
17052,3312,2450,8,64
17053,3312,2450,48,16
17054,3312,2450,64,24
17055,3312,2450,196,8
17056,3312,2450,32,80
17057,3312,2450,124,8
17058,3312,2450,300,8
17059,3312,2450,396,8
17060,3312,2450,232,8
17061,3312,2450,284,12
17062,3312,2450,464,8
17063,3312,2450,364,8
17064,3312,2450,200,8
17065,3312,2450,416,8
17066,3312,2450,512,8
17067,3312,2450,576,8
17068,3362,2309,108,12
17069,3362,2309,108,8
17070,3362,2309,420,8
17071,3362,2309,432,4
17072,3362,2309,376,4
17073,3362,2309,220,8
17074,3362,2309,220,8
17075,3362,2309,340,8
17076,3362,2309,732,4
17077,3362,2309,396,4
17078,3362,2309,476,8
17079,3362,2309,272,8
17080,3362,2309,696,8
17081,3362,2309,140,8
17082,3362,2309,64,16
17083,3362,2309,4,96
17084,3072,2406,8,28
17085,3072,2406,4,52
17086,3072,2406,0,76
17087,3072,2406,0,128
17088,3072,2406,36,24
17089,3072,2406,52,8
17090,3072,2406,0,20
17091,3072,2406,0,124
17092,3072,2406,468,4
17093,3072,2406,100,24
17094,3072,2406,12,20
17095,3072,2406,0,236
17096,3072,2406,0,260
17097,3072,2406,0,452
17098,3072,2406,4,208
17099,3072,2406,4,60
17100,3085,2669,84,8
17101,3085,2669,200,4
17102,3085,2669,144,8
17103,3085,2669,140,8
17104,3085,2669,384,8
17105,3085,2669,56,12
17106,3085,2669,12,8
17107,3085,2669,0,28
17108,3085,2669,260,40
17109,3085,2669,340,24
17110,3085,2669,788,20
17111,3085,2669,640,4
17112,3085,2669,36,40
17113,3085,2669,140,8
17114,3085,2669,432,4
17115,3085,2669,224,4
17116,3407,2559,4,20
17117,3407,2559,96,16
17118,3407,2559,148,16
17119,3407,2559,4,80
17120,3407,2559,12,232
17121,3407,2559,4,208
17122,3407,2559,4,112
17123,3407,2559,4,16
17124,3407,2559,176,12
17125,3407,2559,8,24
17126,3407,2559,60,8
17127,3407,2559,92,12
17128,3407,2559,560,4
17129,3407,2559,276,4
17130,3407,2559,64,12
17131,3407,2559,448,8
17132,3480,2463,336,12
17133,3480,2463,428,8
17134,3480,2463,720,8
17135,3480,2463,756,4
17136,3480,2463,432,8
17137,3480,2463,460,4
17138,3480,2463,364,8
17139,3480,2463,252,8
17140,3480,2463,168,16
17141,3480,2463,128,16
17142,3480,2463,532,12
17143,3480,2463,116,12
17144,3480,2463,176,12
17145,3480,2463,0,32
17146,3480,2463,0,28
17147,3480,2463,0,80
17148,3368,2546,8,28
17149,3368,2546,0,116
17150,3368,2546,112,12
17151,3368,2546,72,12
17152,3368,2546,4,108
17153,3368,2546,212,16
17154,3368,2546,740,8
17155,3368,2546,1124,4
17156,3368,2546,164,8
17157,3368,2546,440,8
17158,3368,2546,1208,4
17159,3368,2546,1840,4
17160,3368,2546,1364,8
17161,3368,2546,1208,12
17162,3368,2546,972,16
17163,3368,2546,996,12
17164,3283,2396,420,12
17165,3283,2396,144,12
17166,3283,2396,32,36
17167,3283,2396,72,172
17168,3283,2396,32,40
17169,3283,2396,4,56
17170,3283,2396,8,304
17171,3283,2396,0,660
17172,3283,2396,8,192
17173,3283,2396,4,252
17174,3283,2396,4,20
17175,3283,2396,4,12
17176,3283,2396,32,12
17177,3283,2396,20,12
17178,3283,2396,352,8
17179,3283,2396,28,28
17180,2974,2336,348,12
17181,2974,2336,68,16
17182,2974,2336,28,12
17183,2974,2336,4,12
17184,2974,2336,384,8
17185,2974,2336,188,4
17186,2974,2336,180,8
17187,2974,2336,72,8
17188,2974,2336,52,8
17189,2974,2336,8,20
17190,2974,2336,188,8
17191,2974,2336,8,12
17192,2974,2336,76,16
17193,2974,2336,0,168
17194,2974,2336,0,256
17195,2974,2336,0,392
17196,3209,2481,4,188
17197,3209,2481,12,104
17198,3209,2481,136,8
17199,3209,2481,16,72
17200,3209,2481,0,532
17201,3209,2481,0,600
17202,3209,2481,0,720
17203,3209,2481,0,332
17204,3209,2481,68,532
17205,3209,2481,588,404
17206,3209,2481,616,8
17207,3209,2481,508,8
17208,3209,2481,100,12
17209,3209,2481,288,8
17210,3209,2481,504,4
17211,3209,2481,872,4
17212,5479,4415,880,8
17213,5479,4415,348,12
17214,5479,4415,376,12
17215,5479,4415,196,16
17216,5479,4415,248,16
17217,5479,4415,16,16
17218,5479,4415,24,16
17219,5479,4415,4,20
17220,5479,4415,4,44
17221,5479,4415,4,256
17222,5479,4415,0,620
17223,5479,4415,0,844
17224,5479,4415,8,172
17225,5479,4415,4,48
17226,5479,4415,144,12
17227,5479,4415,104,8
17228,5447,4312,168,8
17229,5447,4312,44,8
17230,5447,4312,420,4
17231,5447,4312,28,16
17232,5447,4312,340,8
17233,5447,4312,588,4
17234,5447,4312,84,8
17235,5447,4312,240,8
17236,5447,4312,852,8
17237,5447,4312,1288,4
17238,5447,4312,1428,4
17239,5447,4312,1164,4
17240,5447,4312,756,4
17241,5447,4312,268,12
17242,5447,4312,728,8
17243,5447,4312,600,8
17244,2859,2498,448,16
17245,2859,2498,364,12
17246,2859,2498,1204,4
17247,2859,2498,1248,0
17248,2859,2498,1484,0
17249,2859,2498,1784,0
17250,2859,2498,1568,0
17251,2859,2498,1536,8
17252,2859,2498,512,196
17253,2859,2498,4,40
17254,2859,2498,4,20
17255,2859,2498,156,8
17256,2859,2498,4,196
17257,2859,2498,0,600
17258,2859,2498,0,1012
17259,2859,2498,0,972
17260,3133,2328,16,328
17261,3133,2328,4,140
17262,3133,2328,0,92
17263,3133,2328,0,216
17264,3133,2328,4,36
17265,3133,2328,40,28
17266,3133,2328,4,88
17267,3133,2328,12,56
17268,3133,2328,72,48
17269,3133,2328,32,44
17270,3133,2328,0,20
17271,3133,2328,4,64
17272,3133,2328,4,64
17273,3133,2328,0,104
17274,3133,2328,4,36
17275,3133,2328,12,32
17276,3141,2168,372,12
17277,3141,2168,392,4
17278,3141,2168,4,28
17279,3141,2168,0,8
17280,3141,2168,364,8
17281,3141,2168,380,8
17282,3141,2168,388,4
17283,3141,2168,36,12
17284,3141,2168,280,8
17285,3141,2168,136,4
17286,3141,2168,312,4
17287,3141,2168,116,8
17288,3141,2168,48,12
17289,3141,2168,76,12
17290,3141,2168,324,8
17291,3141,2168,244,4
17292,3044,2448,56,8
17293,3044,2448,0,24
17294,3044,2448,0,20
17295,3044,2448,0,8
17296,3044,2448,4,68
17297,3044,2448,96,8
17298,3044,2448,32,12
17299,3044,2448,8,72
17300,3044,2448,116,164
17301,3044,2448,40,8
17302,3044,2448,240,8
17303,3044,2448,392,4
17304,3044,2448,60,12
17305,3044,2448,404,4
17306,3044,2448,396,8
17307,3044,2448,104,8
17308,3394,2472,8,32
17309,3394,2472,52,12
17310,3394,2472,96,4
17311,3394,2472,56,8
17312,3394,2472,16,12
17313,3394,2472,72,4
17314,3394,2472,176,4
17315,3394,2472,56,16
17316,3394,2472,44,12
17317,3394,2472,4,104
17318,3394,2472,4,24
17319,3394,2472,0,28
17320,3394,2472,12,44
17321,3394,2472,40,4
17322,3394,2472,168,4
17323,3394,2472,196,4
17324,3386,2485,772,0
17325,3386,2485,572,0
17326,3386,2485,528,0
17327,3386,2485,216,4
17328,3386,2485,68,40
17329,3386,2485,36,24
17330,3386,2485,0,8
17331,3386,2485,20,16
17332,3386,2485,200,16
17333,3386,2485,88,4
17334,3386,2485,12,28
17335,3386,2485,16,60
17336,3386,2485,0,104
17337,3386,2485,4,100
17338,3386,2485,68,8
17339,3386,2485,108,4
17340,3212,2493,148,20
17341,3212,2493,12,80
17342,3212,2493,0,200
17343,3212,2493,16,52
17344,3212,2493,4,28
17345,3212,2493,4,16
17346,3212,2493,56,32
17347,3212,2493,448,16
17348,3212,2493,16,20
17349,3212,2493,168,12
17350,3212,2493,20,24
17351,3212,2493,4,24
17352,3212,2493,200,8
17353,3212,2493,372,8
17354,3212,2493,168,12
17355,3212,2493,132,12
17356,3450,2406,28,12
17357,3450,2406,36,12
17358,3450,2406,56,12
17359,3450,2406,0,8
17360,3450,2406,488,8
17361,3450,2406,448,4
17362,3450,2406,68,8
17363,3450,2406,8,8
17364,3450,2406,568,8
17365,3450,2406,232,8
17366,3450,2406,164,8
17367,3450,2406,44,12
17368,3450,2406,12,40
17369,3450,2406,4,168
17370,3450,2406,0,488
17371,3450,2406,0,508
17372,3011,2408,20,188
17373,3011,2408,16,20
17374,3011,2408,4,60
17375,3011,2408,4,60
17376,3011,2408,4,12
17377,3011,2408,12,12
17378,3011,2408,72,8
17379,3011,2408,84,16
17380,3011,2408,284,8
17381,3011,2408,132,8
17382,3011,2408,12,8
17383,3011,2408,4,8
17384,3011,2408,8,16
17385,3011,2408,12,12
17386,3011,2408,0,16
17387,3011,2408,0,12
17388,5177,4371,4,8
17389,5177,4371,8,20
17390,5177,4371,0,160
17391,5177,4371,4,32
17392,5177,4371,4,80
17393,5177,4371,4,136
17394,5177,4371,0,40
17395,5177,4371,0,20
17396,5177,4371,80,88
17397,5177,4371,108,4
17398,5177,4371,44,12
17399,5177,4371,8,20
17400,5177,4371,4,88
17401,5177,4371,56,8
17402,5177,4371,140,4
17403,5177,4371,244,4
17404,3435,2511,4,8
17405,3435,2511,4,8
17406,3435,2511,212,8
17407,3435,2511,0,8
17408,3435,2511,172,8
17409,3435,2511,0,12
17410,3435,2511,0,12
17411,3435,2511,0,12
17412,3435,2511,0,248
17413,3435,2511,0,244
17414,3435,2511,0,128
17415,3435,2511,0,80
17416,3435,2511,4,56
17417,3435,2511,0,100
17418,3435,2511,0,84
17419,3435,2511,0,376
17420,3199,2487,4,124
17421,3199,2487,0,232
17422,3199,2487,0,108
17423,3199,2487,4,64
17424,3199,2487,404,12
17425,3199,2487,256,12
17426,3199,2487,396,8
17427,3199,2487,296,8
17428,3199,2487,16,12
17429,3199,2487,76,8
17430,3199,2487,4,28
17431,3199,2487,4,64
17432,3199,2487,0,244
17433,3199,2487,0,28
17434,3199,2487,4,36
17435,3199,2487,0,24
17436,3342,2441,8,168
17437,3342,2441,12,8
17438,3342,2441,156,8
17439,3342,2441,84,16
17440,3342,2441,0,76
17441,3342,2441,96,8
17442,3342,2441,448,4
17443,3342,2441,256,4
17444,3342,2441,12,56
17445,3342,2441,52,16
17446,3342,2441,176,8
17447,3342,2441,192,12
17448,3342,2441,4,24
17449,3342,2441,4,28
17450,3342,2441,0,20
17451,3342,2441,0,44
17452,3068,2302,0,88
17453,3068,2302,4,8
17454,3068,2302,112,8
17455,3068,2302,456,4
17456,3068,2302,32,8
17457,3068,2302,212,8
17458,3068,2302,104,8
17459,3068,2302,0,12
17460,3068,2302,240,8
17461,3068,2302,176,8
17462,3068,2302,52,16
17463,3068,2302,4,56
17464,3068,2302,176,8
17465,3068,2302,124,4
17466,3068,2302,120,12
17467,3068,2302,12,20
17468,3006,2317,152,8
17469,3006,2317,84,24
17470,3006,2317,36,24
17471,3006,2317,0,12
17472,3006,2317,112,8
17473,3006,2317,104,4
17474,3006,2317,20,12
17475,3006,2317,4,36
17476,3006,2317,4,20
17477,3006,2317,4,76
17478,3006,2317,48,8
17479,3006,2317,0,12
17480,3006,2317,20,12
17481,3006,2317,8,36
17482,3006,2317,0,172
17483,3006,2317,0,180
17484,3037,2460,4,32
17485,3037,2460,4,44
17486,3037,2460,16,8
17487,3037,2460,56,8
17488,3037,2460,100,12
17489,3037,2460,32,12
17490,3037,2460,32,8
17491,3037,2460,8,40
17492,3037,2460,112,160
17493,3037,2460,80,8
17494,3037,2460,264,4
17495,3037,2460,132,4
17496,3037,2460,8,156
17497,3037,2460,56,40
17498,3037,2460,12,12
17499,3037,2460,32,12
17500,3187,2482,96,12
17501,3187,2482,64,8
17502,3187,2482,20,8
17503,3187,2482,44,8
17504,3187,2482,132,12
17505,3187,2482,64,8
17506,3187,2482,68,8
17507,3187,2482,0,88
17508,3187,2482,80,12
17509,3187,2482,104,12
17510,3187,2482,0,16
17511,3187,2482,8,20
17512,3187,2482,92,16
17513,3187,2482,160,12
17514,3187,2482,204,8
17515,3187,2482,136,84
17516,3195,2628,144,16
17517,3195,2628,88,4
17518,3195,2628,0,20
17519,3195,2628,0,132
17520,3195,2628,0,168
17521,3195,2628,0,404
17522,3195,2628,8,344
17523,3195,2628,0,484
17524,3195,2628,44,36
17525,3195,2628,40,8
17526,3195,2628,12,12
17527,3195,2628,0,40
17528,3195,2628,0,88
17529,3195,2628,0,104
17530,3195,2628,8,208
17531,3195,2628,8,184
17532,3096,2567,0,368
17533,3096,2567,0,260
17534,3096,2567,0,380
17535,3096,2567,0,360
17536,3096,2567,4,192
17537,3096,2567,4,88
17538,3096,2567,40,16
17539,3096,2567,36,20
17540,3096,2567,0,360
17541,3096,2567,4,416
17542,3096,2567,8,28
17543,3096,2567,92,12
17544,3096,2567,4,396
17545,3096,2567,0,228
17546,3096,2567,36,24
17547,3096,2567,108,12
17548,3260,2398,32,24
17549,3260,2398,8,12
17550,3260,2398,0,112
17551,3260,2398,16,8
17552,3260,2398,92,8
17553,3260,2398,0,44
17554,3260,2398,0,308
17555,3260,2398,0,268
17556,3260,2398,52,36
17557,3260,2398,12,8
17558,3260,2398,32,12
17559,3260,2398,4,12
17560,3260,2398,200,4
17561,3260,2398,4,8
17562,3260,2398,4,28
17563,3260,2398,0,80
17564,3270,2354,12,72
17565,3270,2354,28,4
17566,3270,2354,20,8
17567,3270,2354,4,84
17568,3270,2354,20,36
17569,3270,2354,12,8
17570,3270,2354,12,32
17571,3270,2354,4,12
17572,3270,2354,8,12
17573,3270,2354,4,20
17574,3270,2354,0,100
17575,3270,2354,0,100
17576,3270,2354,8,16
17577,3270,2354,12,8
17578,3270,2354,84,4
17579,3270,2354,12,8
17580,3047,2371,212,8
17581,3047,2371,112,4
17582,3047,2371,252,4
17583,3047,2371,248,20
17584,3047,2371,264,20
17585,3047,2371,188,4
17586,3047,2371,4,60
17587,3047,2371,0,164
17588,3047,2371,0,52
17589,3047,2371,0,80
17590,3047,2371,0,68
17591,3047,2371,0,92
17592,3047,2371,56,84
17593,3047,2371,68,8
17594,3047,2371,0,12
17595,3047,2371,24,8
17596,3182,2598,24,12
17597,3182,2598,196,8
17598,3182,2598,28,8
17599,3182,2598,168,16
17600,3182,2598,332,8
17601,3182,2598,100,16
17602,3182,2598,0,96
17603,3182,2598,8,32
17604,3182,2598,108,12
17605,3182,2598,280,4
17606,3182,2598,184,4
17607,3182,2598,392,8
17608,3182,2598,40,8
17609,3182,2598,76,8
17610,3182,2598,12,8
17611,3182,2598,0,80
17612,3176,2740,4,188
17613,3176,2740,4,36
17614,3176,2740,24,60
17615,3176,2740,0,352
17616,3176,2740,20,44
17617,3176,2740,12,32
17618,3176,2740,0,44
17619,3176,2740,4,8
17620,3176,2740,60,8
17621,3176,2740,192,8
17622,3176,2740,524,4
17623,3176,2740,476,4
17624,3176,2740,32,8
17625,3176,2740,32,8
17626,3176,2740,28,12
17627,3176,2740,36,32
17628,3437,2614,8,348
17629,3437,2614,0,240
17630,3437,2614,16,92
17631,3437,2614,8,208
17632,3437,2614,4,268
17633,3437,2614,4,160
17634,3437,2614,100,8
17635,3437,2614,272,16
17636,3437,2614,36,40
17637,3437,2614,64,28
17638,3437,2614,368,8
17639,3437,2614,376,4
17640,3437,2614,16,8
17641,3437,2614,28,8
17642,3437,2614,124,8
17643,3437,2614,220,4
17644,3296,2350,16,24
17645,3296,2350,40,12
17646,3296,2350,128,4
17647,3296,2350,92,8
17648,3296,2350,172,8
17649,3296,2350,48,8
17650,3296,2350,92,4
17651,3296,2350,120,4
17652,3296,2350,152,8
17653,3296,2350,76,8
17654,3296,2350,80,12
17655,3296,2350,4,84
17656,3296,2350,356,20
17657,3296,2350,0,20
17658,3296,2350,0,32
17659,3296,2350,8,24
17660,2987,2322,24,24
17661,2987,2322,12,8
17662,2987,2322,4,40
17663,2987,2322,4,12
17664,2987,2322,100,8
17665,2987,2322,112,4
17666,2987,2322,76,8
17667,2987,2322,36,8
17668,2987,2322,324,4
17669,2987,2322,124,4
17670,2987,2322,128,4
17671,2987,2322,0,8
17672,2987,2322,416,4
17673,2987,2322,176,4
17674,2987,2322,52,4
17675,2987,2322,20,8
17676,3129,2388,136,4
17677,3129,2388,20,8
17678,3129,2388,8,8
17679,3129,2388,16,36
17680,3129,2388,196,8
17681,3129,2388,36,36
17682,3129,2388,0,116
17683,3129,2388,0,128
17684,3129,2388,0,8
17685,3129,2388,0,84
17686,3129,2388,0,108
17687,3129,2388,0,40
17688,3129,2388,4,56
17689,3129,2388,0,8
17690,3129,2388,0,8
17691,3129,2388,4,108
17692,3307,2652,4,276
17693,3307,2652,0,300
17694,3307,2652,0,284
17695,3307,2652,0,564
17696,3307,2652,0,364
17697,3307,2652,0,388
17698,3307,2652,0,436
17699,3307,2652,0,344
17700,3307,2652,8,72
17701,3307,2652,36,8
17702,3307,2652,4,20
17703,3307,2652,12,24
17704,3307,2652,8,8
17705,3307,2652,0,8
17706,3307,2652,72,8
17707,3307,2652,184,4
17708,3276,2732,32,12
17709,3276,2732,304,12
17710,3276,2732,504,12
17711,3276,2732,200,44
17712,3276,2732,20,24
17713,3276,2732,4,184
17714,3276,2732,0,84
17715,3276,2732,0,60
17716,3276,2732,20,12
