tick,uranium,lignite,hard coal,natural gas,oil,biomass,co2
9049,0.9,1.8,7.958334342,23,20.93,20.7,17.9
9050,0.9,1.8,7.958360683,23,20.93,20.7,17.9
9051,0.9,1.8,7.958387023,23,20.93,20.7,17.9
9052,0.9,1.8,7.958413364,23,20.93,20.7,17.9
9053,0.9,1.8,7.958439704,23,20.93,20.7,17.9
9054,0.9,1.8,7.958466044,23,20.93,20.7,17.9
9055,0.9,1.8,7.958492385,23,20.93,20.7,17.9
9056,0.9,1.8,7.958518725,23,20.93,20.7,17.9
9057,0.9,1.8,7.958518725,23,20.93,20.7,17.9
9058,0.9,1.8,7.958518725,23,20.93,20.7,17.9
9059,0.9,1.8,7.958518725,23,20.93,20.7,17.9
9060,0.9,1.8,7.958518725,23,20.93,20.7,17.9
9061,0.9,1.8,7.958518725,23,20.93,20.7,17.9
9062,0.9,1.8,7.958518725,23,20.93,20.7,17.9
9063,0.9,1.8,7.958518725,23,20.93,20.7,17.9
9064,0.9,1.8,7.958518725,23,20.93,20.7,17.9
9065,0.9,1.8,7.958518725,23,20.93,20.7,17.9
9066,0.9,1.8,7.958518725,23,20.93,20.7,17.9
9067,0.9,1.8,7.958518725,23,20.93,20.7,17.9
9068,0.9,1.8,7.958518725,23,20.93,20.7,17.9
9069,0.9,1.8,7.958518725,23,20.93,20.7,17.9
9070,0.9,1.8,7.958518725,23,20.93,20.7,17.9
9071,0.9,1.8,7.958518725,23,20.93,20.7,17.9
9072,0.9,1.8,7.958518725,23,20.93,20.7,17.9
9073,0.9,1.8,7.958571406,23,20.93,20.7,17.9
9074,0.9,1.8,7.958624087,23,20.93,20.7,17.9
9075,0.9,1.8,7.958676768,23,20.93,20.7,17.9
9076,0.9,1.8,7.958729448,23,20.93,20.7,17.9
9077,0.9,1.8,7.958782129,23,20.93,20.7,17.9
9078,0.9,1.8,7.95883481,23,20.93,20.7,17.9
9079,0.9,1.8,7.958887491,23,20.93,20.7,17.9
9080,0.9,1.8,7.958940172,23,20.93,20.7,17.9
9081,0.9,1.8,7.958992853,23,20.93,20.7,17.9
9082,0.9,1.8,7.959045533,23,20.93,20.7,17.9
9083,0.9,1.8,7.959098214,23,20.93,20.7,17.9
9084,0.9,1.8,7.959150895,23,20.93,20.7,17.9
9085,0.9,1.8,7.959203576,23,20.93,20.7,17.9
9086,0.9,1.8,7.959256257,23,20.93,20.7,17.9
9087,0.9,1.8,7.959308937,23,20.93,20.7,17.9
9088,0.9,1.8,7.959361618,23,20.93,20.7,17.9
9089,0.9,1.8,7.959361618,23,20.93,20.7,17.9
9090,0.9,1.8,7.959361618,23,20.93,20.7,17.9
9091,0.9,1.8,7.959361618,23,20.93,20.7,17.9
9092,0.9,1.8,7.959361618,23,20.93,20.7,17.9
9093,0.9,1.8,7.959361618,23,20.93,20.7,17.9
9094,0.9,1.8,7.959361618,23,20.93,20.7,17.9
9095,0.9,1.8,7.959361618,23,20.93,20.7,17.9
9096,0.9,1.8,7.959361618,23,20.93,20.7,17.9
9097,0.9,1.8,7.959361618,23,20.93,20.7,17.9
9098,0.9,1.8,7.959361618,23,20.93,20.7,17.9
9099,0.9,1.8,7.959361618,23,20.93,20.7,17.9
9100,0.9,1.8,7.959361618,23,20.93,20.7,17.9
9101,0.9,1.8,7.959361618,23,20.93,20.7,17.9
9102,0.9,1.8,7.959361618,23,20.93,20.7,17.9
9103,0.9,1.8,7.959361618,23,20.93,20.7,17.9
9104,0.9,1.8,7.959361618,23,20.93,20.7,17.9
9105,0.9,1.8,7.959282597,23,20.93,20.7,17.9
9106,0.9,1.8,7.959203576,23,20.93,20.7,17.9
9107,0.9,1.8,7.959124555,23,20.93,20.7,17.9
9108,0.9,1.8,7.959045533,23,20.93,20.7,17.9
9109,0.9,1.8,7.958966512,23,20.93,20.7,17.9
9110,0.9,1.8,7.958887491,23,20.93,20.7,17.9
9111,0.9,1.8,7.95880847,23,20.93,20.7,17.9
9112,0.9,1.8,7.958729448,23,20.93,20.7,17.9
9113,0.9,1.8,7.958650427,23,20.93,20.7,17.9
9114,0.9,1.8,7.958571406,23,20.93,20.7,17.9
9115,0.9,1.8,7.958492385,23,20.93,20.7,17.9
9116,0.9,1.8,7.958413364,23,20.78,20.7,17.9
9117,0.9,1.8,7.958334342,23,20.78,20.7,17.9
9118,0.9,1.8,7.958255321,23,20.78,20.7,17.9
9119,0.9,1.8,7.9581763,23,20.78,20.7,17.9
9120,0.9,1.8,7.958097279,23,20.78,20.7,17.9
9121,0.9,1.8,7.958044598,23,20.78,20.7,17.9
9122,0.9,1.8,7.957991917,23,20.78,20.7,17.9
9123,0.9,1.8,7.957939236,23,20.78,20.7,17.9
9124,0.9,1.8,7.957886556,23,20.78,20.7,17.9
9125,0.9,1.8,7.957833875,23,20.78,20.7,17.9
9126,0.9,1.8,7.957781194,23,20.78,20.7,17.9
9127,0.9,1.8,7.957728513,23,20.78,20.7,17.9
9128,0.9,1.8,7.957675832,23,20.78,20.7,17.9
9129,0.9,1.8,7.957623151,23,20.78,20.7,17.9
9130,0.9,1.8,7.957570471,23,20.78,20.7,17.9
9131,0.9,1.8,7.95751779,23,20.78,20.7,17.9
9132,0.9,1.8,7.957465109,23,20.78,20.7,17.9
9133,0.9,1.8,7.957412428,23,20.78,20.7,17.9
9134,0.9,1.8,7.957359747,23,20.78,20.7,17.9
9135,0.9,1.8,7.957307067,23,20.78,20.7,17.9
9136,0.9,1.8,7.957254386,23,20.78,20.7,17.9
9137,0.9,1.8,7.957175365,23,20.78,20.7,17.9
9138,0.9,1.8,7.957096343,23,20.78,20.7,17.9
9139,0.9,1.8,7.957017322,23,20.78,20.7,17.9
9140,0.9,1.8,7.956938301,23,20.78,20.7,17.9
9141,0.9,1.8,7.95685928,23,20.78,20.7,17.9
9142,0.9,1.8,7.956780259,23,20.78,20.7,17.9
9143,0.9,1.8,7.956701237,23,20.78,20.7,17.9
9144,0.9,1.8,7.956622216,23,20.78,20.7,17.9
9145,0.9,1.8,7.956543195,23,20.78,20.7,17.9
9146,0.9,1.8,7.956464174,23,20.78,20.7,17.9
9147,0.9,1.8,7.956385152,23,20.78,20.7,17.9
9148,0.9,1.8,7.956306131,23,20.78,20.7,17.9
9149,0.9,1.8,7.95622711,23,20.78,20.7,17.9
9150,0.9,1.8,7.956148089,23,20.78,20.7,17.9
9151,0.9,1.8,7.956069068,23,20.78,20.7,17.9
9152,0.9,1.8,7.955990046,23,20.78,20.7,17.9
9153,0.9,1.8,7.955937366,23,20.78,20.7,17.9
9154,0.9,1.8,7.955884685,23,20.78,20.7,17.9
9155,0.9,1.8,7.955832004,23,20.78,20.7,17.9
9156,0.9,1.8,7.955779323,23,20.78,20.7,17.9
9157,0.9,1.8,7.955726642,23,20.78,20.7,17.9
9158,0.9,1.8,7.955673961,23,20.78,20.7,17.9
9159,0.9,1.8,7.955621281,23,20.78,20.7,17.9
9160,0.9,1.8,7.9555686,23,20.78,20.7,17.9
9161,0.9,1.8,7.955515919,23,20.78,20.7,17.9
9162,0.9,1.8,7.955463238,23,20.78,20.7,17.9
9163,0.9,1.8,7.955410557,23,20.78,20.7,17.9
9164,0.9,1.8,7.955357877,23,20.78,20.7,17.9
9165,0.9,1.8,7.955305196,23,20.78,20.7,17.9
9166,0.9,1.8,7.955252515,23,20.78,20.7,17.9
9167,0.9,1.8,7.955199834,23,20.78,20.7,17.9
9168,0.9,1.8,7.955147153,23,20.78,20.7,17.9
9169,0.9,1.8,7.955147153,23,20.78,20.7,17.9
9170,0.9,1.8,7.955147153,23,20.78,20.7,17.9
9171,0.9,1.8,7.955147153,23,20.78,20.7,17.9
9172,0.9,1.8,7.955147153,23,20.78,20.7,17.9
9173,0.9,1.8,7.955147153,23,20.78,20.7,17.9
9174,0.9,1.8,7.955147153,23,20.78,20.7,17.9
9175,0.9,1.8,7.955147153,23,20.78,20.7,17.9
9176,0.9,1.8,7.955147153,23,20.78,20.7,17.9
9177,0.9,1.8,7.955147153,23,20.78,20.7,17.9
9178,0.9,1.8,7.955147153,23,20.78,20.7,17.9
9179,0.9,1.8,7.955147153,23,20.78,20.7,17.9
9180,0.9,1.8,7.955147153,23,20.78,20.7,17.9
9181,0.9,1.8,7.955147153,23,20.78,20.7,17.9
9182,0.9,1.8,7.955147153,23,20.78,20.7,17.9
9183,0.9,1.8,7.955147153,23,20.78,20.7,17.9
9184,0.9,1.8,7.955147153,23,20.78,20.7,17.9
9185,0.9,1.8,7.955068132,23,20.78,20.7,17.9
9186,0.9,1.8,7.954989111,23,20.78,20.7,17.9
9187,0.9,1.8,7.95491009,23,20.78,20.7,17.9
9188,0.9,1.8,7.954831069,23,20.78,20.7,17.9
9189,0.9,1.8,7.954752047,23,20.78,20.7,17.9
9190,0.9,1.8,7.954673026,23,20.78,20.7,17.9
9191,0.9,1.8,7.954594005,23,20.78,20.7,17.9
9192,0.9,1.8,7.954514984,23,20.78,20.7,17.9
9193,0.9,1.8,7.954435962,23,20.78,20.7,17.9
9194,0.9,1.8,7.954356941,23,20.78,20.7,17.9
9195,0.9,1.8,7.95427792,23,20.78,20.7,17.9
9196,0.9,1.8,7.954198899,23,20.78,20.7,17.9
9197,0.9,1.8,7.954119878,23,20.78,20.7,17.9
9198,0.9,1.8,7.954040856,23,20.78,20.7,17.9
9199,0.9,1.8,7.953961835,23,20.78,20.7,17.9
9200,0.9,1.8,7.953882814,23,20.78,20.7,17.9
9201,0.9,1.8,7.953830133,23,20.78,20.7,17.9
9202,0.9,1.8,7.953777452,23,20.78,20.7,17.9
9203,0.9,1.8,7.953724772,23,20.78,20.7,17.9
9204,0.9,1.8,7.953672091,23,20.78,20.7,17.9
9205,0.9,1.8,7.95361941,23,20.78,20.7,17.9
9206,0.9,1.8,7.953566729,23,20.78,20.7,17.9
9207,0.9,1.8,7.953514048,23,20.78,20.7,17.9
9208,0.9,1.8,7.953461367,23,20.78,20.7,17.9
9209,0.9,1.8,7.953408687,23,20.78,20.7,17.9
9210,0.9,1.8,7.953356006,23,20.78,20.7,17.9
9211,0.9,1.8,7.953303325,23,20.78,20.7,17.9
9212,0.9,1.8,7.953250644,23,21.98,20.7,17.9
9213,0.9,1.8,7.953197963,23,21.98,20.7,17.9
9214,0.9,1.8,7.953145283,23,21.98,20.7,17.9
9215,0.9,1.8,7.953092602,23,21.98,20.7,17.9
9216,0.9,1.8,7.953039921,23,21.98,20.7,17.9
9217,0.9,1.8,7.9529609,23,21.98,20.7,17.9
9218,0.9,1.8,7.952881879,23,21.98,20.7,17.9
9219,0.9,1.8,7.952802857,23,21.98,20.7,17.9
9220,0.9,1.8,7.952723836,23,21.98,20.7,17.9
9221,0.9,1.8,7.952644815,23,21.98,20.7,17.9
9222,0.9,1.8,7.952565794,23,21.98,20.7,17.9
9223,0.9,1.8,7.952486772,23,21.98,20.7,17.9
9224,0.9,1.8,7.952407751,23,21.98,20.7,17.9
9225,0.9,1.8,7.95232873,23,21.98,20.7,17.9
9226,0.9,1.8,7.952249709,23,21.98,20.7,17.9
9227,0.9,1.8,7.952170688,23,21.98,20.7,17.9
9228,0.9,1.8,7.952091666,23,21.98,20.7,17.9
9229,0.9,1.8,7.952012645,23,21.98,20.7,17.9
9230,0.9,1.8,7.951933624,23,21.98,20.7,17.9
9231,0.9,1.8,7.951854603,23,21.98,20.7,17.9
9232,0.9,1.8,7.951775582,23,21.98,20.7,17.9
9233,0.9,1.8,7.951722901,23,21.98,20.7,17.9
9234,0.9,1.8,7.95167022,23,21.98,20.7,17.9
9235,0.9,1.8,7.951617539,23,21.98,20.7,17.9
9236,0.9,1.8,7.951564858,23,21.98,20.7,17.9
9237,0.9,1.8,7.951512177,23,21.98,20.7,17.9
9238,0.9,1.8,7.951459497,23,21.98,20.7,17.9
9239,0.9,1.8,7.951406816,23,21.98,20.7,17.9
9240,0.9,1.8,7.951354135,23,21.98,20.7,17.9
9241,0.9,1.8,7.951301454,23,21.98,20.7,17.9
9242,0.9,1.8,7.951248773,23,21.98,20.7,17.9
9243,0.9,1.8,7.951196093,23,21.98,20.7,17.9
9244,0.9,1.8,7.951143412,23,21.98,20.7,17.9
9245,0.9,1.8,7.951090731,23,21.98,20.7,17.9
9246,0.9,1.8,7.95103805,23,21.98,20.7,17.9
9247,0.9,1.8,7.950985369,23,21.98,20.7,17.9
9248,0.9,1.8,7.950932689,23,21.98,20.7,17.9
9249,0.9,1.8,7.950932689,23,21.98,20.7,17.9
9250,0.9,1.8,7.950932689,23,21.98,20.7,17.9
9251,0.9,1.8,7.950932689,23,21.98,20.7,17.9
9252,0.9,1.8,7.950932689,23,21.98,20.7,17.9
9253,0.9,1.8,7.950932689,23,21.98,20.7,17.9
9254,0.9,1.8,7.950932689,23,21.98,20.7,17.9
9255,0.9,1.8,7.950932689,23,21.98,20.7,17.9
9256,0.9,1.8,7.950932689,23,21.98,20.7,17.9
9257,0.9,1.8,7.950932689,23,21.98,20.7,17.9
9258,0.9,1.8,7.950932689,23,21.98,20.7,17.9
9259,0.9,1.8,7.950932689,23,21.98,20.7,17.9
9260,0.9,1.8,7.950932689,23,21.98,20.7,17.9
9261,0.9,1.8,7.950932689,23,21.98,20.7,17.9
9262,0.9,1.8,7.950932689,23,21.98,20.7,17.9
9263,0.9,1.8,7.950932689,23,21.98,20.7,17.9
9264,0.9,1.8,7.950932689,23,21.98,20.7,17.9
9265,0.9,1.8,7.950853667,23,21.98,20.7,17.9
9266,0.9,1.8,7.950774646,23,21.98,20.7,17.9
9267,0.9,1.8,7.950695625,23,21.98,20.7,17.9
9268,0.9,1.8,7.950616604,23,21.98,20.7,17.9
9269,0.9,1.8,7.950537583,23,21.98,20.7,17.9
9270,0.9,1.8,7.950458561,23,21.98,20.7,17.9
9271,0.9,1.8,7.95037954,23,21.98,20.7,17.9
9272,0.9,1.8,7.950300519,23,21.98,20.7,17.9
9273,0.9,1.8,7.950221498,23,21.98,20.7,17.9
9274,0.9,1.8,7.950142476,23,21.98,20.7,17.9
9275,0.9,1.8,7.950063455,23,21.98,20.7,17.9
9276,0.9,1.8,7.949984434,23,21.98,20.7,17.9
9277,0.9,1.8,7.949905413,23,21.98,20.7,17.9
9278,0.9,1.8,7.949826392,23,21.98,20.7,17.9
9279,0.9,1.8,7.94974737,23,21.98,20.7,17.9
9280,0.9,1.8,7.949668349,23,21.98,20.7,17.9
9281,0.9,1.8,7.949615668,23,21.98,20.7,17.9
9282,0.9,1.8,7.949562988,23,21.98,20.7,17.9
9283,0.9,1.8,7.949510307,23,21.98,20.7,17.9
9284,0.9,1.8,7.949457626,23,21.98,20.7,17.9
9285,0.9,1.8,7.949404945,23,21.98,20.7,17.9
9286,0.9,1.8,7.949352264,23,21.98,20.7,17.9
9287,0.9,1.8,7.949299583,23,21.98,20.7,17.9
9288,0.9,1.8,7.949246903,23,21.98,20.7,17.9
9289,0.9,1.8,7.949194222,23,21.98,20.7,17.9
9290,0.9,1.8,7.949141541,23,21.98,20.7,17.9
9291,0.9,1.8,7.94908886,23,21.98,20.7,17.9
9292,0.9,1.8,7.949036179,23,21.98,20.7,17.9
9293,0.9,1.8,7.948983499,23,21.98,20.7,17.9
9294,0.9,1.8,7.948930818,23,21.98,20.7,17.9
9295,0.9,1.8,7.948878137,23,21.98,20.7,17.9
9296,0.9,1.8,7.948825456,23,21.98,20.7,17.9
9297,0.9,1.8,7.948746435,23,21.98,20.7,17.9
9298,0.9,1.8,7.948667414,23,21.98,20.7,17.9
9299,0.9,1.8,7.948588393,23,21.98,20.7,17.9
9300,0.9,1.8,7.948509371,23,21.98,20.7,17.9
9301,0.9,1.8,7.94843035,23,21.98,20.7,17.9
9302,0.9,1.8,7.948351329,23,21.98,20.7,17.9
9303,0.9,1.8,7.948272308,23,21.98,20.7,17.9
9304,0.9,1.8,7.948193286,23,21.98,20.7,17.9
9305,0.9,1.8,7.948114265,23,21.98,20.7,17.9
9306,0.9,1.8,7.948035244,23,21.98,20.7,17.9
9307,0.9,1.8,7.947956223,23,21.98,20.7,17.9
9308,0.9,1.8,7.947877202,23,21.65,20.7,17.9
9309,0.9,1.8,7.94779818,23,21.65,20.7,17.9
9310,0.9,1.8,7.947719159,23,21.65,20.7,17.9
9311,0.9,1.8,7.947640138,23,21.65,20.7,17.9
9312,0.9,1.8,7.947561117,23,21.65,20.7,17.9
9313,0.9,1.8,7.947508436,23,21.65,20.7,17.9
9314,0.9,1.8,7.947455755,23,21.65,20.7,17.9
9315,0.9,1.8,7.947403074,23,21.65,20.7,17.9
9316,0.9,1.8,7.947350393,23,21.65,20.7,17.9
9317,0.9,1.8,7.947297713,23,21.65,20.7,17.9
9318,0.9,1.8,7.947245032,23,21.65,20.7,17.9
9319,0.9,1.8,7.947192351,23,21.65,20.7,17.9
9320,0.9,1.8,7.94713967,23,21.65,20.7,17.9
9321,0.9,1.8,7.947086989,23,21.65,20.7,17.9
9322,0.9,1.8,7.947034309,23,21.65,20.7,17.9
9323,0.9,1.8,7.946981628,23,21.65,20.7,17.9
9324,0.9,1.8,7.946928947,23,21.65,20.7,17.9
9325,0.9,1.8,7.946876266,23,21.65,20.7,17.9
9326,0.9,1.8,7.946823585,23,21.65,20.7,17.9
9327,0.9,1.8,7.946770905,23,21.65,20.7,17.9
9328,0.9,1.8,7.946718224,23,21.65,20.7,17.9
9329,0.9,1.8,7.946718224,23,21.65,20.7,17.9
9330,0.9,1.8,7.946718224,23,21.65,20.7,17.9
9331,0.9,1.8,7.946718224,23,21.65,20.7,17.9
9332,0.9,1.8,7.946718224,23,21.65,20.7,17.9
9333,0.9,1.8,7.946718224,23,21.65,20.7,17.9
9334,0.9,1.8,7.946718224,23,21.65,20.7,17.9
9335,0.9,1.8,7.946718224,23,21.65,20.7,17.9
9336,0.9,1.8,7.946718224,23,21.65,20.7,17.9
9337,0.9,1.8,7.946718224,23,21.65,20.7,17.9
9338,0.9,1.8,7.946718224,23,21.65,20.7,17.9
9339,0.9,1.8,7.946718224,23,21.65,20.7,17.9
9340,0.9,1.8,7.946718224,23,21.65,20.7,17.9
9341,0.9,1.8,7.946718224,23,21.65,20.7,17.9
9342,0.9,1.8,7.946718224,23,21.65,20.7,17.9
9343,0.9,1.8,7.946718224,23,21.65,20.7,17.9
9344,0.9,1.8,7.946718224,23,21.65,20.7,17.9
9345,0.9,1.8,7.946639203,23,21.65,20.7,17.9
9346,0.9,1.8,7.946560181,23,21.65,20.7,17.9
9347,0.9,1.8,7.94648116,23,21.65,20.7,17.9
9348,0.9,1.8,7.946402139,23,21.65,20.7,17.9
9349,0.9,1.8,7.946323118,23,21.65,20.7,17.9
9350,0.9,1.8,7.946244096,23,21.65,20.7,17.9
9351,0.9,1.8,7.946165075,23,21.65,20.7,17.9
9352,0.9,1.8,7.946086054,23,21.65,20.7,17.9
9353,0.9,1.8,7.946007033,23,21.65,20.7,17.9
9354,0.9,1.8,7.945928012,23,21.65,20.7,17.9
9355,0.9,1.8,7.94584899,23,21.65,20.7,17.9
9356,0.9,1.8,7.945769969,23,21.65,20.7,17.9
9357,0.9,1.8,7.945690948,23,21.65,20.7,17.9
9358,0.9,1.8,7.945611927,23,21.65,20.7,17.9
9359,0.9,1.8,7.945532906,23,21.65,20.7,17.9
9360,0.9,1.8,7.945453884,23,21.65,20.7,17.9
9361,0.9,1.8,7.945269501,23,21.65,20.7,17.9
9362,0.9,1.8,7.945085119,23,21.65,20.7,17.9
9363,0.9,1.8,7.944900736,23,21.65,20.7,17.9
9364,0.9,1.8,7.944716353,23,21.65,20.7,17.9
9365,0.9,1.8,7.94453197,23,21.65,20.7,17.9
9366,0.9,1.8,7.944347587,23,21.65,20.7,17.9
9367,0.9,1.8,7.944163204,23,21.65,20.7,17.9
9368,0.9,1.8,7.943978822,23,21.65,20.7,17.9
9369,0.9,1.8,7.943794439,23,21.65,20.7,17.9
9370,0.9,1.8,7.943610056,23,21.65,20.7,17.9
9371,0.9,1.8,7.943425673,23,21.65,20.7,17.9
9372,0.9,1.8,7.94324129,23,21.65,20.7,17.9
9373,0.9,1.8,7.943056907,23,21.65,20.7,17.9
9374,0.9,1.8,7.942872525,23,21.65,20.7,17.9
9375,0.9,1.8,7.942688142,23,21.65,20.7,17.9
9376,0.9,1.8,7.942503759,23,21.65,20.7,17.9
9377,0.9,1.8,7.942134993,23,21.65,20.7,17.9
9378,0.9,1.8,7.941766228,23,21.65,20.7,17.9
9379,0.9,1.8,7.941397462,23,21.65,20.7,17.9
9380,0.9,1.8,7.941028696,23,21.65,20.7,17.9
9381,0.9,1.8,7.940659931,23,21.65,20.7,17.9
9382,0.9,1.8,7.940291165,23,21.65,20.7,17.9
9383,0.9,1.8,7.939922399,23,21.65,20.7,17.9
9384,0.9,1.8,7.939553634,23,21.65,20.7,17.9
9385,0.9,1.8,7.939184868,23,21.65,20.7,17.9
9386,0.9,1.8,7.938816102,23,21.65,20.7,17.9
9387,0.9,1.8,7.938447337,23,21.65,20.7,17.9
9388,0.9,1.8,7.938078571,23,21.65,20.7,17.9
9389,0.9,1.8,7.937709805,23,21.65,20.7,17.9
9390,0.9,1.8,7.93734104,23,21.65,20.7,17.9
9391,0.9,1.8,7.936972274,23,21.65,20.7,17.9
9392,0.9,1.8,7.936603508,23,21.65,20.7,17.9
9393,0.9,1.8,7.936261083,23,21.65,20.7,17.9
9394,0.9,1.8,7.935918658,23,21.65,20.7,17.9
9395,0.9,1.8,7.935576232,23,21.65,20.7,17.9
9396,0.9,1.8,7.935233807,23,21.65,20.7,17.9
9397,0.9,1.8,7.934891382,23,21.65,20.7,17.9
9398,0.9,1.8,7.934548957,23,21.65,20.7,17.9
9399,0.9,1.8,7.934206531,23,21.65,20.7,17.9
9400,0.9,1.8,7.933864106,23,21.65,20.7,17.9
9401,0.9,1.8,7.933521681,23,21.65,20.7,17.9
9402,0.9,1.8,7.933179256,23,21.65,20.7,17.9
9403,0.9,1.8,7.93283683,23,21.65,20.7,17.9
9404,0.9,1.8,7.932494405,23,22.97,20.7,17.9
9405,0.9,1.8,7.93215198,23,22.97,20.7,17.9
9406,0.9,1.8,7.931809554,23,22.97,20.7,17.9
9407,0.9,1.8,7.931467129,23,22.97,20.7,17.9
9408,0.9,1.8,7.931124704,23,22.97,20.7,17.9
9409,0.9,1.8,7.931124704,23,22.97,20.7,17.9
9410,0.9,1.8,7.931124704,23,22.97,20.7,17.9
9411,0.9,1.8,7.931124704,23,22.97,20.7,17.9
9412,0.9,1.8,7.931124704,23,22.97,20.7,17.9
9413,0.9,1.8,7.931124704,23,22.97,20.7,17.9
9414,0.9,1.8,7.931124704,23,22.97,20.7,17.9
9415,0.9,1.8,7.931124704,23,22.97,20.7,17.9
9416,0.9,1.8,7.931124704,23,22.97,20.7,17.9
9417,0.9,1.8,7.931124704,23,22.97,20.7,17.9
9418,0.9,1.8,7.931124704,23,22.97,20.7,17.9
9419,0.9,1.8,7.931124704,23,22.97,20.7,17.9
9420,0.9,1.8,7.931124704,23,22.97,20.7,17.9
9421,0.9,1.8,7.931124704,23,22.97,20.7,17.9
9422,0.9,1.8,7.931124704,23,22.97,20.7,17.9
9423,0.9,1.8,7.931124704,23,22.97,20.7,17.9
9424,0.9,1.8,7.931124704,23,22.97,20.7,17.9
9425,0.9,1.8,7.930808619,23,22.97,20.7,17.9
9426,0.9,1.8,7.930492534,23,22.97,20.7,17.9
9427,0.9,1.8,7.930176449,23,22.97,20.7,17.9
9428,0.9,1.8,7.929860365,23,22.97,20.7,17.9
9429,0.9,1.8,7.92954428,23,22.97,20.7,17.9
9430,0.9,1.8,7.929228195,23,22.97,20.7,17.9
9431,0.9,1.8,7.92891211,23,22.97,20.7,17.9
9432,0.9,1.8,7.928596025,23,22.97,20.7,17.9
9433,0.9,1.8,7.92827994,23,22.97,20.7,17.9
9434,0.9,1.8,7.927963855,23,22.97,20.7,17.9
9435,0.9,1.8,7.92764777,23,22.97,20.7,17.9
9436,0.9,1.8,7.927331686,23,22.97,20.7,17.9
9437,0.9,1.8,7.927015601,23,22.97,20.7,17.9
9438,0.9,1.8,7.926699516,23,22.97,20.7,17.9
9439,0.9,1.8,7.926383431,23,22.97,20.7,17.9
9440,0.9,1.8,7.926067346,23,22.97,20.7,17.9
9441,0.9,1.8,7.925698581,23,22.97,20.7,17.9
9442,0.9,1.8,7.925329815,23,22.97,20.7,17.9
9443,0.9,1.8,7.924961049,23,22.97,20.7,17.9
9444,0.9,1.8,7.924592284,23,22.97,20.7,17.9
9445,0.9,1.8,7.924223518,23,22.97,20.7,17.9
9446,0.9,1.8,7.923854752,23,22.97,20.7,17.9
9447,0.9,1.8,7.923485986,23,22.97,20.7,17.9
9448,0.9,1.8,7.923117221,23,22.97,20.7,17.9
9449,0.9,1.8,7.922748455,23,22.97,20.7,17.9
9450,0.9,1.8,7.922379689,23,22.97,20.7,17.9
9451,0.9,1.8,7.922010924,23,22.97,20.7,17.9
9452,0.9,1.8,7.921642158,23,22.97,20.7,17.9
9453,0.9,1.8,7.921273392,23,22.97,20.7,17.9
9454,0.9,1.8,7.920904627,23,22.97,20.7,17.9
9455,0.9,1.8,7.920535861,23,22.97,20.7,17.9
9456,0.9,1.8,7.920167095,23,22.97,20.7,17.9
9457,0.9,1.8,7.919851011,23,22.97,20.7,17.9
9458,0.9,1.8,7.919534926,23,22.97,20.7,17.9
9459,0.9,1.8,7.919218841,23,22.97,20.7,17.9
9460,0.9,1.8,7.918902756,23,22.97,20.7,17.9
9461,0.9,1.8,7.918586671,23,22.97,20.7,17.9
9462,0.9,1.8,7.918270586,23,22.97,20.7,17.9
9463,0.9,1.8,7.917954501,23,22.97,20.7,17.9
9464,0.9,1.8,7.917638417,23,22.97,20.7,17.9
9465,0.9,1.8,7.917322332,23,22.97,20.7,17.9
9466,0.9,1.8,7.917006247,23,22.97,20.7,17.9
9467,0.9,1.8,7.916690162,23,22.97,20.7,17.9
9468,0.9,1.8,7.916374077,23,22.97,20.7,17.9
9469,0.9,1.8,7.916057992,23,22.97,20.7,17.9
9470,0.9,1.8,7.915741907,23,22.97,20.7,17.9
9471,0.9,1.8,7.915425823,23,22.97,20.7,17.9
9472,0.9,1.8,7.915109738,23,22.97,20.7,17.9
9473,0.9,1.8,7.914767312,23,22.97,20.7,17.9
9474,0.9,1.8,7.914424887,23,22.97,20.7,17.9
9475,0.9,1.8,7.914082462,23,22.97,20.7,17.9
9476,0.9,1.8,7.913740037,23,22.97,20.7,17.9
9477,0.9,1.8,7.913397611,23,22.97,20.7,17.9
9478,0.9,1.8,7.913055186,23,22.97,20.7,17.9
9479,0.9,1.8,7.912712761,23,22.97,20.7,17.9
9480,0.9,1.8,7.912370336,23,22.97,20.7,17.9
9481,0.9,1.8,7.91202791,23,22.97,20.7,17.9
9482,0.9,1.8,7.911685485,23,22.97,20.7,17.9
9483,0.9,1.8,7.91134306,23,22.97,20.7,17.9
9484,0.9,1.8,7.911000634,23,22.97,20.7,17.9
9485,0.9,1.8,7.910658209,23,22.97,20.7,17.9
9486,0.9,1.8,7.910315784,23,22.97,20.7,17.9
9487,0.9,1.8,7.909973359,23,22.97,20.7,17.9
9488,0.9,1.8,7.909630933,23,22.97,20.7,17.9
9489,0.9,1.8,7.909630933,23,22.97,20.7,17.9
9490,0.9,1.8,7.909630933,23,22.97,20.7,17.9
9491,0.9,1.8,7.909630933,23,22.97,20.7,17.9
9492,0.9,1.8,7.909630933,23,22.97,20.7,17.9
9493,0.9,1.8,7.909630933,23,22.97,20.7,17.9
9494,0.9,1.8,7.909630933,23,22.97,20.7,17.9
9495,0.9,1.8,7.909630933,23,22.97,20.7,17.9
9496,0.9,1.8,7.909630933,23,22.97,20.7,17.9
9497,0.9,1.8,7.909630933,23,22.97,20.7,17.9
9498,0.9,1.8,7.909630933,23,22.97,20.7,17.9
