,positive Demand [MW],negative Demand [MW],positive Call-Off [MW],negative Call-Off [MW]
8987,3394,2777,94,2
8988,3443,2715,68,3
8989,3443,2715,35,3
8990,3443,2715,63,4
8991,3443,2715,104,4
8992,3443,2715,12,16
8993,3443,2715,69,2
8994,3443,2715,119,2
8995,3443,2715,118,2
8996,3443,2715,6,67
8997,3443,2715,1,34
8998,3443,2715,39,6
8999,3443,2715,190,3
9000,3443,2715,60,3
9001,3443,2715,18,3
9002,3443,2715,17,3
9003,3443,2715,7,3
9004,3383,2638,4,27
9005,3383,2638,1,29
9006,3383,2638,1,10
9007,3383,2638,3,35
9008,3383,2638,19,13
9009,3383,2638,34,10
9010,3383,2638,10,12
9011,3383,2638,5,16
9012,3383,2638,30,6
9013,3383,2638,19,11
9014,3383,2638,9,6
9015,3383,2638,6,38
9016,3383,2638,1,18
9017,3383,2638,1,32
9018,3383,2638,2,48
9019,3383,2638,0,105
9020,3255,2711,230,7
9021,3255,2711,287,2
9022,3255,2711,166,3
9023,3255,2711,110,2
9024,3255,2711,185,2
9025,3255,2711,75,2
9026,3255,2711,4,3
9027,3255,2711,2,2
9028,3255,2711,69,2
9029,3255,2711,14,7
9030,3255,2711,21,3
9031,3255,2711,1,10
9032,3255,2711,76,3
9033,3255,2711,48,2
9034,3255,2711,51,2
9035,3255,2711,17,2
9036,3354,2729,10,2
9037,3354,2729,2,15
9038,3354,2729,4,19
9039,3354,2729,2,14
9040,3354,2729,1,12
9041,3354,2729,1,13
9042,3354,2729,1,9
9043,3354,2729,2,20
9044,3354,2729,38,2
9045,3354,2729,35,2
9046,3354,2729,96,2
9047,3354,2729,13,4
9048,3354,2729,6,6
9049,3354,2729,1,8
9050,3354,2729,2,11
9051,3354,2729,1,7
9052,3376,2778,3,3
9053,3376,2778,3,12
9054,3376,2778,3,3
9055,3376,2778,2,3
9056,3376,2778,24,2
9057,3376,2778,2,3
9058,3376,2778,3,4
9059,3376,2778,1,13
9060,3376,2778,6,9
9061,3376,2778,1,92
9062,3376,2778,1,176
9063,3376,2778,0,289
9064,3376,2778,1,110
9065,3376,2778,1,196
9066,3376,2778,1,58
9067,3376,2778,0,171
9068,3296,2777,2,32
9069,3296,2777,0,46
9070,3296,2777,0,63
9071,3296,2777,0,97
9072,3296,2777,4,8
9073,3296,2777,1,54
9074,3296,2777,0,131
9075,3296,2777,1,244
9076,3296,2777,1,25
9077,3296,2777,1,54
9078,3296,2777,0,54
9079,3296,2777,0,49
9080,3296,2777,1,121
9081,3296,2777,0,62
9082,3296,2777,1,92
9083,3296,2777,1,8
9084,3378,2745,2,41
9085,3378,2745,1,23
9086,3378,2745,8,16
9087,3378,2745,3,18
9088,3378,2745,1,66
9089,3378,2745,12,20
9090,3378,2745,75,3
9091,3378,2745,175,2
9092,3378,2745,25,22
9093,3378,2745,26,5
9094,3378,2745,256,2
9095,3378,2745,367,2
9096,3378,2745,273,2
9097,3378,2745,430,2
9098,3378,2745,530,2
9099,3378,2745,579,2
9100,3363,2733,609,2
9101,3363,2733,533,2
9102,3363,2733,422,2
9103,3363,2733,281,10
9104,3363,2733,254,6
9105,3363,2733,129,13
9106,3363,2733,82,10
9107,3363,2733,2,4
9108,3363,2733,123,3
9109,3363,2733,27,13
9110,3363,2733,1,44
9111,3363,2733,0,62
9112,3363,2733,2,4
9113,3363,2733,1,3
9114,3363,2733,1,3
9115,3363,2733,2,6
9116,3198,2762,24,4
9117,3198,2762,39,2
9118,3198,2762,39,3
9119,3198,2762,3,17
9120,3198,2762,73,2
9121,3198,2762,5,18
9122,3198,2762,1,42
9123,3198,2762,2,23
9124,3198,2762,1,4
9125,3198,2762,1,18
9126,3198,2762,1,17
9127,3198,2762,0,70
9128,3198,2762,0,34
9129,3198,2762,0,34
9130,3198,2762,1,27
9131,3198,2762,0,48
9132,3215,2802,2,7
9133,3215,2802,3,3
9134,3215,2802,2,4
9135,3215,2802,1,3
9136,3215,2802,31,2
9137,3215,2802,15,2
9138,3215,2802,2,2
9139,3215,2802,25,2
9140,3215,2802,4,3
9141,3215,2802,8,3
9142,3215,2802,0,39
9143,3215,2802,0,53
9144,3215,2802,1,11
9145,3215,2802,1,3
9146,3215,2802,2,3
9147,3215,2802,1,3
9148,3518,2793,2,7
9149,3518,2793,18,3
9150,3518,2793,3,4
9151,3518,2793,49,2
9152,3518,2793,278,2
9153,3518,2793,470,1
9154,3518,2793,347,3
9155,3518,2793,151,18
9156,3518,2793,107,8
9157,3518,2793,78,47
9158,3518,2793,0,81
9159,3518,2793,0,128
9160,3518,2793,1,96
9161,3518,2793,0,56
9162,3518,2793,1,37
9163,3518,2793,0,94
9164,3315,2817,11,10
9165,3315,2817,1,28
9166,3315,2817,0,28
9167,3315,2817,0,169
9168,3315,2817,1,101
9169,3315,2817,1,139
9170,3315,2817,0,99
9171,3315,2817,0,155
9172,3315,2817,1,168
9173,3315,2817,0,113
9174,3315,2817,1,42
9175,3315,2817,0,51
9176,3315,2817,0,190
9177,3315,2817,1,64
9178,3315,2817,2,15
9179,3315,2817,2,14
9180,3569,2813,1,269
9181,3569,2813,0,294
9182,3569,2813,3,72
9183,3569,2813,5,3
9184,3569,2813,0,129
9185,3569,2813,7,51
9186,3569,2813,4,4
9187,3569,2813,2,8
9188,3569,2813,6,205
9189,3569,2813,42,130
9190,3569,2813,57,3
9191,3569,2813,74,3
9192,3569,2813,71,3
9193,3569,2813,291,2
9194,3569,2813,272,2
9195,3569,2813,116,4
9196,3527,2732,5,22
9197,3527,2732,1,11
9198,3527,2732,1,17
9199,3527,2732,1,147
9200,3527,2732,30,54
9201,3527,2732,19,63
9202,3527,2732,1,159
9203,3527,2732,0,286
9204,3527,2732,1,28
9205,3527,2732,2,4
9206,3527,2732,1,11
9207,3527,2732,2,18
9208,3527,2732,5,2
9209,3527,2732,21,5
9210,3527,2732,37,2
9211,3527,2732,3,21
9212,3279,2727,5,9
9213,3279,2727,1,17
9214,3279,2727,1,78
9215,3279,2727,1,73
9216,3279,2727,1,50
9217,3279,2727,1,61
9218,3279,2727,1,22
9219,3279,2727,0,13
9220,3279,2727,20,5
9221,3279,2727,26,2
9222,3279,2727,7,3
9223,3279,2727,1,7
9224,3279,2727,0,28
9225,3279,2727,0,18
9226,3279,2727,0,25
9227,3279,2727,1,4
9228,3428,2657,0,76
9229,3428,2657,0,45
9230,3428,2657,1,13
9231,3428,2657,0,71
9232,3428,2657,0,45
9233,3428,2657,0,49
9234,3428,2657,1,19
9235,3428,2657,1,42
9236,3428,2657,2,111
9237,3428,2657,1,105
9238,3428,2657,1,113
9239,3428,2657,1,138
9240,3428,2657,1,206
9241,3428,2657,1,119
9242,3428,2657,0,15
9243,3428,2657,1,3
9244,3449,2749,3,2
9245,3449,2749,3,2
9246,3449,2749,47,3
9247,3449,2749,62,2
9248,3449,2749,70,1
9249,3449,2749,97,1
9250,3449,2749,119,1
9251,3449,2749,63,2
9252,3449,2749,79,3
9253,3449,2749,27,6
9254,3449,2749,1,22
9255,3449,2749,10,4
9256,3449,2749,32,1
9257,3449,2749,53,2
9258,3449,2749,33,2
9259,3449,2749,90,1
9260,3396,2796,184,2
9261,3396,2796,107,33
9262,3396,2796,72,7
9263,3396,2796,53,2
9264,3396,2796,53,2
9265,3396,2796,40,14
9266,3396,2796,0,73
9267,3396,2796,0,189
9268,3396,2796,0,202
9269,3396,2796,1,181
9270,3396,2796,5,173
9271,3396,2796,0,135
9272,3396,2796,9,35
9273,3396,2796,4,35
9274,3396,2796,46,100
9275,3396,2796,3,22
9276,3382,2741,1,12
9277,3382,2741,0,55
9278,3382,2741,1,30
9279,3382,2741,0,44
9280,3382,2741,2,90
9281,3382,2741,2,37
9282,3382,2741,8,4
9283,3382,2741,6,8
9284,3382,2741,5,20
9285,3382,2741,149,3
9286,3382,2741,307,1
9287,3382,2741,370,1
9288,3382,2741,217,1
9289,3382,2741,168,1
9290,3382,2741,243,1
9291,3382,2741,288,1
9292,3363,2703,106,3
9293,3363,2703,2,13
9294,3363,2703,1,59
9295,3363,2703,0,123
9296,3363,2703,3,40
9297,3363,2703,2,102
9298,3363,2703,1,109
9299,3363,2703,1,20
9300,3363,2703,136,1
9301,3363,2703,6,3
9302,3363,2703,1,2
9303,3363,2703,1,5
9304,3363,2703,40,2
9305,3363,2703,22,5
9306,3363,2703,1,40
9307,3363,2703,1,55
9308,3294,2664,40,3
9309,3294,2664,16,3
9310,3294,2664,5,2
9311,3294,2664,1,3
9312,3294,2664,128,2
9313,3294,2664,50,2
9314,3294,2664,13,2
9315,3294,2664,1,6
9316,3294,2664,1,20
9317,3294,2664,0,79
9318,3294,2664,1,81
9319,3294,2664,0,125
9320,3294,2664,2,40
9321,3294,2664,0,83
9322,3294,2664,0,129
9323,3294,2664,0,176
9324,3376,2714,1,114
9325,3376,2714,0,160
9326,3376,2714,0,120
9327,3376,2714,0,74
9328,3376,2714,2,52
9329,3376,2714,1,11
9330,3376,2714,9,10
9331,3376,2714,30,4
9332,3376,2714,1,140
9333,3376,2714,0,164
9334,3376,2714,0,179
9335,3376,2714,1,202
9336,3376,2714,1,345
9337,3376,2714,1,248
9338,3376,2714,1,169
9339,3376,2714,1,128
9340,3477,2745,2,44
9341,3477,2745,8,4
9342,3477,2745,1,30
9343,3477,2745,1,41
9344,3477,2745,35,14
9345,3477,2745,1,60
9346,3477,2745,0,144
9347,3477,2745,0,95
9348,3477,2745,1,16
9349,3477,2745,53,2
9350,3477,2745,29,20
9351,3477,2745,0,34
9352,3477,2745,14,2
9353,3477,2745,34,1
9354,3477,2745,46,2
9355,3477,2745,80,1
9356,3334,2734,112,3
9357,3334,2734,15,16
9358,3334,2734,48,4
9359,3334,2734,1,32
9360,3334,2734,129,9
9361,3334,2734,65,3
9362,3334,2734,1,2
9363,3334,2734,1,27
9364,3334,2734,1,15
9365,3334,2734,3,4
9366,3334,2734,2,4
9367,3334,2734,2,11
9368,3334,2734,0,31
9369,3334,2734,1,28
9370,3334,2734,76,2
9371,3334,2734,38,50
9372,3311,2734,0,130
9373,3311,2734,1,43
9374,3311,2734,1,8
9375,3311,2734,1,33
9376,3311,2734,0,237
9377,3311,2734,0,159
9378,3311,2734,3,13
9379,3311,2734,3,9
9380,3311,2734,4,295
9381,3311,2734,1,201
9382,3311,2734,2,52
9383,3311,2734,1,7
9384,3311,2734,1,74
9385,3311,2734,1,36
9386,3311,2734,0,25
9387,3311,2734,1,37
9388,3429,2703,1,37
9389,3429,2703,0,46
9390,3429,2703,0,116
9391,3429,2703,0,240
9392,3429,2703,26,28
9393,3429,2703,3,98
9394,3429,2703,1,204
9395,3429,2703,2,241
9396,3429,2703,42,33
9397,3429,2703,25,13
9398,3429,2703,5,17
9399,3429,2703,1,62
9400,3429,2703,58,2
9401,3429,2703,1,49
9402,3429,2703,1,47
9403,3429,2703,2,86
9404,3319,2731,2,48
9405,3319,2731,1,43
9406,3319,2731,0,158
9407,3319,2731,0,131
9408,3319,2731,12,19
9409,3319,2731,0,37
9410,3319,2731,0,91
9411,3319,2731,0,209
9412,3319,2731,11,22
9413,3319,2731,3,3
9414,3319,2731,1,39
9415,3319,2731,0,140
9416,3319,2731,1,25
9417,3319,2731,1,6
9418,3319,2731,6,2
9419,3319,2731,9,2
9420,3399,2737,2,35
9421,3399,2737,1,53
9422,3399,2737,3,4
9423,3399,2737,1,6
9424,3399,2737,1,5
9425,3399,2737,2,8
9426,3399,2737,12,13
9427,3399,2737,16,8
9428,3399,2737,1,101
9429,3399,2737,1,53
9430,3399,2737,0,113
9431,3399,2737,1,148
9432,3399,2737,0,144
9433,3399,2737,0,103
9434,3399,2737,1,66
9435,3399,2737,2,26
9436,3424,2803,0,123
9437,3424,2803,0,72
9438,3424,2803,0,36
9439,3424,2803,3,6
9440,3424,2803,85,4
9441,3424,2803,39,2
9442,3424,2803,50,2
9443,3424,2803,4,2
9444,3424,2803,17,9
9445,3424,2803,10,11
9446,3424,2803,2,3
9447,3424,2803,4,22
9448,3424,2803,2,18
9449,3424,2803,3,4
9450,3424,2803,51,1
9451,3424,2803,20,2
9452,3322,2731,71,3
9453,3322,2731,2,15
9454,3322,2731,0,42
9455,3322,2731,1,42
9456,3322,2731,13,4
9457,3322,2731,1,2
9458,3322,2731,1,3
9459,3322,2731,0,33
9460,3322,2731,0,39
9461,3322,2731,1,2
9462,3322,2731,13,5
9463,3322,2731,43,2
9464,3322,2731,8,3
9465,3322,2731,24,6
9466,3322,2731,98,2
9467,3322,2731,30,2
9468,3395,2732,6,68
9469,3395,2732,8,3
9470,3395,2732,12,2
9471,3395,2732,7,2
9472,3395,2732,1,91
9473,3395,2732,11,72
9474,3395,2732,28,1
9475,3395,2732,36,3
9476,3395,2732,4,87
9477,3395,2732,15,46
9478,3395,2732,30,3
9479,3395,2732,48,2
9480,3395,2732,1,77
9481,3395,2732,0,69
9482,3395,2732,1,12
9483,3395,2732,1,2
9484,3401,2751,82,2
9485,3401,2751,119,2
9486,3401,2751,108,1
9487,3401,2751,10,3
9488,3401,2751,255,1
9489,3401,2751,129,1
9490,3401,2751,14,34
9491,3401,2751,0,145
9492,3401,2751,4,36
9493,3401,2751,1,79
9494,3401,2751,0,87
9495,3401,2751,0,174
9496,3401,2751,13,17
9497,3401,2751,7,41
9498,3401,2751,0,131
9499,3401,2751,1,142
9500,3372,2713,89,7
9501,3372,2713,37,2
9502,3372,2713,11,2
9503,3372,2713,5,2
9504,3372,2713,82,2
9505,3372,2713,26,2
9506,3372,2713,22,2
9507,3372,2713,2,2
9508,3372,2713,79,2
9509,3372,2713,103,2
9510,3372,2713,92,2
9511,3372,2713,4,2
9512,3372,2713,14,2
9513,3372,2713,3,3
9514,3372,2713,5,6
9515,3372,2713,1,40
9516,3290,2696,0,49
9517,3290,2696,0,14
9518,3290,2696,1,10
9519,3290,2696,0,18
9520,3290,2696,10,10
9521,3290,2696,16,2
9522,3290,2696,8,14
9523,3290,2696,4,11
9524,3290,2696,2,32
9525,3290,2696,1,44
9526,3290,2696,0,50
9527,3290,2696,1,141
9528,3290,2696,1,172
9529,3290,2696,0,127
9530,3290,2696,0,60
9531,3290,2696,2,4
9532,3432,2697,1,31
9533,3432,2697,0,75
9534,3432,2697,0,49
9535,3432,2697,2,54
9536,3432,2697,2,59
9537,3432,2697,7,39
9538,3432,2697,1,97
9539,3432,2697,2,75
9540,3432,2697,2,18
9541,3432,2697,1,57
9542,3432,2697,0,67
9543,3432,2697,0,133
9544,3432,2697,7,39
9545,3432,2697,3,13
9546,3432,2697,2,46
9547,3432,2697,0,144
9548,3394,2737,6,84
9549,3394,2737,1,199
9550,3394,2737,1,170
9551,3394,2737,1,183
9552,3394,2737,0,132
9553,3394,2737,1,67
9554,3394,2737,1,94
9555,3394,2737,1,110
9556,3394,2737,2,30
9557,3394,2737,1,28
9558,3394,2737,1,24
9559,3394,2737,1,56
9560,3394,2737,1,89
9561,3394,2737,1,101
9562,3394,2737,1,52
9563,3394,2737,1,33
9564,3353,2762,2,59
9565,3353,2762,1,43
9566,3353,2762,8,38
9567,3353,2762,5,4
9568,3353,2762,2,31
9569,3353,2762,2,89
9570,3353,2762,6,5
9571,3353,2762,7,3
9572,3353,2762,2,52
9573,3353,2762,4,8
9574,3353,2762,25,8
9575,3353,2762,22,3
9576,3353,2762,12,25
9577,3353,2762,1,26
9578,3353,2762,18,3
9579,3353,2762,13,25
9580,3430,2635,1,9
9581,3430,2635,1,2
9582,3430,2635,26,2
9583,3430,2635,2,3
9584,3430,2635,5,3
9585,3430,2635,0,70
9586,3430,2635,0,184
9587,3430,2635,1,280
9588,3430,2635,2,132
9589,3430,2635,0,133
9590,3430,2635,0,87
9591,3430,2635,0,143
9592,3430,2635,4,29
9593,3430,2635,1,70
9594,3430,2635,2,88
9595,3430,2635,1,136
9596,3398,2643,1,14
9597,3398,2643,1,6
9598,3398,2643,2,2
9599,3398,2643,5,10
9600,3398,2643,30,10
9601,3398,2643,11,1
9602,3398,2643,4,1
9603,3398,2643,36,1
9604,3398,2643,33,2
9605,3398,2643,20,1
9606,3398,2643,5,2
9607,3398,2643,17,1
9608,3398,2643,19,2
9609,3398,2643,7,1
9610,3398,2643,3,1
9611,3398,2643,6,1
9612,3301,2708,15,3
9613,3301,2708,5,2
9614,3301,2708,4,3
9615,3301,2708,16,4
9616,3301,2708,25,2
9617,3301,2708,6,2
9618,3301,2708,1,2
9619,3301,2708,17,2
9620,3301,2708,79,2
9621,3301,2708,36,2
9622,3301,2708,16,2
9623,3301,2708,2,3
9624,3301,2708,1,37
9625,3301,2708,1,49
9626,3301,2708,1,9
9627,3301,2708,2,2
9628,3390,2824,2,3
9629,3390,2824,12,2
9630,3390,2824,1,3
9631,3390,2824,1,3
9632,3390,2824,2,14
9633,3390,2824,1,78
9634,3390,2824,2,90
9635,3390,2824,1,76
9636,3390,2824,66,12
9637,3390,2824,70,2
9638,3390,2824,8,7
9639,3390,2824,1,71
9640,3390,2824,1,39
9641,3390,2824,0,53
9642,3390,2824,1,9
9643,3390,2824,16,3
9644,3289,2802,40,3
9645,3289,2802,46,6
9646,3289,2802,1,3
9647,3289,2802,1,2
9648,3289,2802,11,3
9649,3289,2802,1,3
9650,3289,2802,1,3
9651,3289,2802,2,3
9652,3289,2802,1,4
9653,3289,2802,2,4
9654,3289,2802,1,6
9655,3289,2802,1,2
9656,3289,2802,5,2
9657,3289,2802,3,14
9658,3289,2802,1,17
9659,3289,2802,3,17
9660,3301,2750,0,94
9661,3301,2750,3,31
9662,3301,2750,70,3
9663,3301,2750,92,2
9664,3301,2750,5,47
9665,3301,2750,9,28
9666,3301,2750,100,4
9667,3301,2750,183,1
9668,3301,2750,6,29
9669,3301,2750,20,4
9670,3301,2750,112,3
9671,3301,2750,147,3
9672,3301,2750,24,5
9673,3301,2750,12,8
9674,3301,2750,12,3
9675,3301,2750,5,3
9676,3291,2704,41,3
9677,3291,2704,33,3
9678,3291,2704,42,10
9679,3291,2704,3,35
9680,3291,2704,13,16
9681,3291,2704,0,50
9682,3291,2704,1,73
9683,3291,2704,1,85
9684,3291,2704,37,16
9685,3291,2704,0,70
9686,3291,2704,3,17
9687,3291,2704,1,13
9688,3291,2704,60,5
9689,3291,2704,15,2
9690,3291,2704,3,9
9691,3291,2704,0,31
9692,3245,2736,1,64
9693,3245,2736,0,73
9694,3245,2736,0,103
9695,3245,2736,0,122
9696,3245,2736,1,36
9697,3245,2736,0,59
9698,3245,2736,1,22
9699,3245,2736,0,44
9700,3245,2736,1,6
9701,3245,2736,0,43
9702,3245,2736,0,95
9703,3245,2736,0,96
9704,3245,2736,0,32
9705,3245,2736,1,11
9706,3245,2736,1,4
9707,3245,2736,0,17
9708,3139,2749,24,4
9709,3139,2749,4,7
9710,3139,2749,5,3
9711,3139,2749,18,3
9712,3139,2749,1,29
9713,3139,2749,2,17
9714,3139,2749,17,3
9715,3139,2749,65,2
9716,3139,2749,66,2
9717,3139,2749,33,3
9718,3139,2749,1,40
9719,3139,2749,0,57
9720,3139,2749,0,38
9721,3139,2749,0,36
9722,3139,2749,0,44
9723,3139,2749,1,28
9724,3307,2840,1,51
9725,3307,2840,1,63
9726,3307,2840,0,170
9727,3307,2840,1,88
9728,3307,2840,7,22
9729,3307,2840,7,6
9730,3307,2840,4,23
9731,3307,2840,2,22
9732,3307,2840,37,6
9733,3307,2840,54,3
9734,3307,2840,28,3
9735,3307,2840,2,37
9736,3307,2840,1,44
9737,3307,2840,1,16
9738,3307,2840,34,3
9739,3307,2840,20,4
9740,3215,2844,43,4
9741,3215,2844,24,3
9742,3215,2844,45,2
9743,3215,2844,3,3
9744,3215,2844,100,2
9745,3215,2844,48,2
9746,3215,2844,86,2
9747,3215,2844,16,3
9748,3215,2844,22,3
9749,3215,2844,52,2
9750,3215,2844,21,3
9751,3215,2844,3,5
9752,3215,2844,20,4
9753,3215,2844,3,4
9754,3215,2844,1,3
9755,3215,2844,3,4
9756,3218,2744,1,21
9757,3218,2744,3,11
9758,3218,2744,19,4
9759,3218,2744,6,8
9760,3218,2744,2,40
9761,3218,2744,7,37
9762,3218,2744,60,5
9763,3218,2744,76,4
9764,3218,2744,10,18
9765,3218,2744,30,10
9766,3218,2744,74,4
9767,3218,2744,88,4
9768,3218,2744,21,5
9769,3218,2744,88,4
9770,3218,2744,61,4
9771,3218,2744,54,4
9772,3300,2720,83,4
9773,3300,2720,123,4
9774,3300,2720,220,4
9775,3300,2720,202,3
9776,3300,2720,279,2
9777,3300,2720,186,5
9778,3300,2720,53,8
9779,3300,2720,14,5
9780,3300,2720,110,3
9781,3300,2720,4,4
9782,3300,2720,55,3
9783,3300,2720,42,5
9784,3300,2720,79,4
9785,3300,2720,59,3
9786,3300,2720,5,15
9787,3300,2720,0,30
9788,3317,2668,47,3
9789,3317,2668,28,3
9790,3317,2668,22,4
9791,3317,2668,2,4
9792,3317,2668,24,3
9793,3317,2668,20,8
9794,3317,2668,0,29
9795,3317,2668,1,6
9796,3317,2668,42,2
9797,3317,2668,6,3
9798,3317,2668,2,3
9799,3317,2668,1,16
9800,3317,2668,0,18
9801,3317,2668,4,6
9802,3317,2668,1,3
9803,3317,2668,7,3
9804,3219,2765,35,2
9805,3219,2765,33,2
9806,3219,2765,3,3
9807,3219,2765,3,3
9808,3219,2765,1,7
9809,3219,2765,1,2
9810,3219,2765,1,2
9811,3219,2765,1,2
9812,3219,2765,2,3
9813,3219,2765,0,17
9814,3219,2765,0,43
9815,3219,2765,0,33
9816,3219,2765,1,5
9817,3219,2765,1,2
9818,3219,2765,2,2
9819,3219,2765,2,2
9820,3308,2801,1,12
9821,3308,2801,2,4
9822,3308,2801,2,4
9823,3308,2801,11,3
9824,3308,2801,26,3
9825,3308,2801,12,4
9826,3308,2801,7,4
9827,3308,2801,17,5
9828,3308,2801,73,3
9829,3308,2801,51,3
9830,3308,2801,13,7
9831,3308,2801,41,6
9832,3308,2801,76,3
9833,3308,2801,44,3
9834,3308,2801,11,5
9835,3308,2801,16,2
9836,3202,2803,24,4
9837,3202,2803,2,7
9838,3202,2803,1,3
9839,3202,2803,1,3
9840,3202,2803,7,5
9841,3202,2803,2,2
9842,3202,2803,2,2
9843,3202,2803,2,3
9844,3202,2803,7,3
9845,3202,2803,27,2
9846,3202,2803,63,2
9847,3202,2803,52,5
9848,3202,2803,21,3
9849,3202,2803,3,4
9850,3202,2803,1,3
9851,3202,2803,6,3
9852,3230,2751,11,4
9853,3230,2751,4,8
9854,3230,2751,25,3
9855,3230,2751,29,3
9856,3230,2751,12,10
9857,3230,2751,2,16
9858,3230,2751,3,10
9859,3230,2751,3,27
9860,3230,2751,2,111
9861,3230,2751,1,48
9862,3230,2751,2,26
9863,3230,2751,1,36
9864,3230,2751,2,6
9865,3230,2751,2,5
9866,3230,2751,1,25
9867,3230,2751,0,34
9868,3287,2705,0,34
9869,3287,2705,2,7
9870,3287,2705,1,4
9871,3287,2705,1,17
9872,3287,2705,4,13
9873,3287,2705,0,53
9874,3287,2705,0,23
9875,3287,2705,2,8
9876,3287,2705,69,3
9877,3287,2705,16,3
9878,3287,2705,49,4
9879,3287,2705,6,23
9880,3287,2705,11,14
9881,3287,2705,1,23
9882,3287,2705,0,36
9883,3287,2705,0,58
9884,3317,2690,1,81
9885,3317,2690,10,10
9886,3317,2690,1,47
9887,3317,2690,1,84
9888,3317,2690,2,14
9889,3317,2690,0,126
9890,3317,2690,0,58
9891,3317,2690,0,78
9892,3317,2690,19,4
9893,3317,2690,4,2
9894,3317,2690,1,2
9895,3317,2690,0,18
9896,3317,2690,1,12
9897,3317,2690,1,7
9898,3317,2690,0,26
9899,3317,2690,0,41
9900,3219,2767,0,68
9901,3219,2767,0,51
9902,3219,2767,0,66
9903,3219,2767,0,249
9904,3219,2767,21,98
9905,3219,2767,0,57
9906,3219,2767,1,49
9907,3219,2767,1,7
9908,3219,2767,13,46
9909,3219,2767,1,80
9910,3219,2767,0,115
9911,3219,2767,0,93
9912,3219,2767,0,32
9913,3219,2767,0,65
9914,3219,2767,1,4
9915,3219,2767,1,12
9916,3311,2783,1,26
9917,3311,2783,0,112
9918,3311,2783,0,158
9919,3311,2783,0,189
9920,3311,2783,0,185
9921,3311,2783,1,98
9922,3311,2783,0,146
9923,3311,2783,1,122
9924,3311,2783,5,3
9925,3311,2783,2,2
9926,3311,2783,1,6
9927,3311,2783,0,51
9928,3311,2783,5,11
9929,3311,2783,46,1
9930,3311,2783,40,2
9931,3311,2783,5,55
9932,3221,2803,3,15
9933,3221,2803,10,10
9934,3221,2803,36,7
9935,3221,2803,6,7
9936,3221,2803,29,33
9937,3221,2803,0,31
9938,3221,2803,1,27
9939,3221,2803,0,111
9940,3221,2803,1,102
9941,3221,2803,1,62
9942,3221,2803,1,16
9943,3221,2803,1,25
9944,3221,2803,2,234
9945,3221,2803,0,130
9946,3221,2803,0,118
9947,3221,2803,0,162
9948,3239,2751,0,41
9949,3239,2751,3,19
9950,3239,2751,6,6
9951,3239,2751,11,30
9952,3239,2751,14,27
9953,3239,2751,23,27
9954,3239,2751,78,2
9955,3239,2751,71,4
9956,3239,2751,52,13
9957,3239,2751,77,3
9958,3239,2751,110,2
9959,3239,2751,206,2
9960,3239,2751,115,11
9961,3239,2751,38,7
9962,3239,2751,71,2
9963,3239,2751,94,2
9964,3320,2790,10,11
9965,3320,2790,1,2
9966,3320,2790,1,3
9967,3320,2790,2,2
9968,3320,2790,6,4
9969,3320,2790,1,35
9970,3320,2790,0,87
9971,3320,2790,2,23
9972,3320,2790,9,22
9973,3320,2790,0,116
9974,3320,2790,0,121
9975,3320,2790,0,192
9976,3320,2790,1,26
9977,3320,2790,1,79
9978,3320,2790,1,123
9979,3320,2790,0,100
9980,3357,2774,0,48
9981,3357,2774,1,24
9982,3357,2774,1,36
9983,3357,2774,0,105
9984,3357,2774,1,44
9985,3357,2774,0,79
9986,3357,2774,0,82
9987,3357,2774,0,72
9988,3357,2774,0,84
9989,3357,2774,0,54
9990,3357,2774,1,103
9991,3357,2774,0,107
9992,3357,2774,0,120
9993,3357,2774,0,129
9994,3357,2774,0,122
9995,3357,2774,0,69
9996,3275,2710,0,112
9997,3275,2710,0,80
9998,3275,2710,0,44
9999,3275,2710,0,74
10000,3275,2710,1,72
10001,3275,2710,0,58
10002,3275,2710,0,43
10003,3275,2710,1,40
10004,3275,2710,1,141
10005,3275,2710,1,148
10006,3275,2710,0,122
10007,3275,2710,0,109
10008,3275,2710,0,190
10009,3275,2710,71,3
10010,3275,2710,162,2
10011,3275,2710,145,3
10012,3417,2723,239,2
10013,3417,2723,209,1
10014,3417,2723,135,3
10015,3417,2723,76,52
10016,3417,2723,1,102
10017,3417,2723,1,296
10018,3417,2723,0,430
10019,3417,2723,20,186
10020,3417,2723,120,53
10021,3417,2723,103,2
10022,3417,2723,112,2
10023,3417,2723,248,2
10024,3417,2723,493,2
10025,3417,2723,622,1
10026,3417,2723,589,1
10027,3417,2723,416,2
10028,3379,2799,327,79
10029,3379,2799,176,87
10030,3379,2799,83,18
10031,3379,2799,19,44
10032,3379,2799,32,19
10033,3379,2799,0,75
10034,3379,2799,1,42
10035,3379,2799,0,164
10036,3379,2799,0,71
10037,3379,2799,0,177
10038,3379,2799,0,149
10039,3379,2799,0,127
10040,3379,2799,0,87
10041,3379,2799,4,86
10042,3379,2799,0,84
10043,3379,2799,0,77
10044,3338,2764,0,123
10045,3338,2764,1,146
10046,3338,2764,0,161
10047,3338,2764,2,222
10048,3338,2764,2,259
10049,3338,2764,0,131
10050,3338,2764,0,119
10051,3338,2764,0,92
10052,3338,2764,1,169
10053,3338,2764,0,72
10054,3338,2764,2,53
10055,3338,2764,16,3
10056,3338,2764,2,50
10057,3338,2764,2,23
10058,3338,2764,20,2
10059,3338,2764,29,2
