tick,uranium,lignite,hard coal,natural gas,oil,biomass,co2
18664,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18665,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18666,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18667,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18668,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18669,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18670,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18671,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18672,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18673,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18674,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18675,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18676,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18677,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18678,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18679,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18680,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18681,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18682,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18683,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18684,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18685,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18686,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18687,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18688,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18689,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18690,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18691,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18692,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18693,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18694,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18695,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18696,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18697,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18698,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18699,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18700,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18701,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18702,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18703,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18704,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18705,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18706,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18707,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18708,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18709,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18710,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18711,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18712,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18713,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18714,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18715,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18716,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18717,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18718,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18719,0.9,1.6,10.06,20.12,26.88,20.7,16.8
18720,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18721,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18722,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18723,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18724,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18725,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18726,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18727,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18728,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18729,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18730,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18731,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18732,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18733,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18734,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18735,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18736,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18737,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18738,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18739,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18740,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18741,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18742,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18743,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18744,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18745,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18746,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18747,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18748,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18749,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18750,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18751,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18752,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18753,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18754,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18755,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18756,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18757,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18758,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18759,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18760,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18761,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18762,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18763,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18764,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18765,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18766,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18767,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18768,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18769,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18770,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18771,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18772,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18773,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18774,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18775,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18776,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18777,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18778,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18779,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18780,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18781,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18782,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18783,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18784,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18785,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18786,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18787,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18788,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18789,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18790,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18791,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18792,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18793,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18794,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18795,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18796,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18797,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18798,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18799,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18800,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18801,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18802,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18803,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18804,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18805,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18806,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18807,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18808,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18809,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18810,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18811,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18812,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18813,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18814,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18815,0.9,1.6,10.08,20.2,26.88,20.7,16.8
18816,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18817,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18818,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18819,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18820,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18821,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18822,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18823,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18824,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18825,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18826,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18827,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18828,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18829,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18830,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18831,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18832,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18833,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18834,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18835,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18836,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18837,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18838,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18839,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18840,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18841,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18842,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18843,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18844,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18845,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18846,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18847,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18848,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18849,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18850,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18851,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18852,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18853,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18854,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18855,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18856,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18857,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18858,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18859,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18860,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18861,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18862,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18863,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18864,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18865,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18866,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18867,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18868,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18869,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18870,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18871,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18872,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18873,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18874,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18875,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18876,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18877,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18878,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18879,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18880,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18881,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18882,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18883,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18884,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18885,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18886,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18887,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18888,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18889,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18890,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18891,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18892,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18893,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18894,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18895,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18896,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18897,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18898,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18899,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18900,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18901,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18902,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18903,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18904,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18905,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18906,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18907,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18908,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18909,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18910,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18911,0.9,1.6,10.09,20.04,26.88,20.7,16.8
18912,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18913,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18914,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18915,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18916,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18917,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18918,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18919,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18920,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18921,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18922,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18923,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18924,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18925,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18926,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18927,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18928,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18929,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18930,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18931,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18932,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18933,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18934,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18935,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18936,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18937,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18938,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18939,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18940,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18941,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18942,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18943,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18944,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18945,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18946,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18947,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18948,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18949,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18950,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18951,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18952,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18953,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18954,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18955,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18956,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18957,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18958,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18959,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18960,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18961,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18962,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18963,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18964,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18965,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18966,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18967,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18968,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18969,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18970,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18971,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18972,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18973,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18974,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18975,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18976,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18977,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18978,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18979,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18980,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18981,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18982,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18983,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18984,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18985,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18986,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18987,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18988,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18989,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18990,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18991,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18992,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18993,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18994,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18995,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18996,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18997,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18998,0.9,1.6,10.08,20.12,26.59,20.7,16.8
18999,0.9,1.6,10.08,20.12,26.59,20.7,16.8
19000,0.9,1.6,10.08,20.12,26.59,20.7,16.8
19001,0.9,1.6,10.08,20.12,26.59,20.7,16.8
19002,0.9,1.6,10.08,20.12,26.59,20.7,16.8
19003,0.9,1.6,10.08,20.12,26.59,20.7,16.8
19004,0.9,1.6,10.08,20.12,26.59,20.7,16.8
19005,0.9,1.6,10.08,20.12,26.59,20.7,16.8
19006,0.9,1.6,10.08,20.12,26.59,20.7,16.8
19007,0.9,1.6,10.08,20.12,26.59,20.7,16.8
19008,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19009,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19010,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19011,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19012,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19013,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19014,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19015,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19016,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19017,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19018,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19019,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19020,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19021,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19022,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19023,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19024,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19025,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19026,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19027,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19028,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19029,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19030,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19031,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19032,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19033,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19034,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19035,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19036,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19037,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19038,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19039,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19040,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19041,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19042,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19043,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19044,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19045,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19046,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19047,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19048,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19049,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19050,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19051,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19052,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19053,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19054,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19055,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19056,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19057,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19058,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19059,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19060,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19061,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19062,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19063,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19064,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19065,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19066,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19067,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19068,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19069,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19070,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19071,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19072,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19073,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19074,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19075,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19076,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19077,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19078,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19079,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19080,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19081,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19082,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19083,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19084,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19085,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19086,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19087,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19088,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19089,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19090,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19091,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19092,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19093,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19094,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19095,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19096,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19097,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19098,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19099,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19100,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19101,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19102,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19103,0.9,1.6,10.04,20.12,26.44,20.7,16.8
19104,0.9,1.6,10.06,20.23,27.07,20.7,16.8
19105,0.9,1.6,10.06,20.23,27.07,20.7,16.8
19106,0.9,1.6,10.06,20.23,27.07,20.7,16.8
19107,0.9,1.6,10.06,20.23,27.07,20.7,16.8
19108,0.9,1.6,10.06,20.23,27.07,20.7,16.8
19109,0.9,1.6,10.06,20.23,27.07,20.7,16.8
19110,0.9,1.6,10.06,20.23,27.07,20.7,16.8
19111,0.9,1.6,10.06,20.23,27.07,20.7,16.8
19112,0.9,1.6,10.06,20.23,27.07,20.7,16.8
19113,0.9,1.6,10.06,20.23,27.07,20.7,16.8
