,demand
9815,62340
9816,64304
9817,65032
9818,65848
9819,66644
9820,67536
9821,67972
9822,68288
9823,68636
9824,68112
9825,68492
9826,68928
9827,69304
9828,70040
9829,69968
9830,70524
9831,70872
9832,70960
9833,70964
9834,70696
9835,70656
9836,70204
9837,69824
9838,69716
9839,69520
9840,69028
9841,68616
9842,67872
9843,67520
9844,67480
9845,67068
9846,66540
9847,66160
9848,65996
9849,65428
9850,64820
9851,64408
9852,64480
9853,64404
9854,64132
9855,63988
9856,64136
9857,64400
9858,64408
9859,64364
9860,64320
9861,64328
9862,63956
9863,63804
9864,63872
9865,63420
9866,63096
9867,62668
9868,62324
9869,62292
9870,61980
9871,61344
9872,60316
9873,59652
9874,58516
9875,57708
9876,57292
9877,56448
9878,55176
9879,54228
9880,53240
9881,52516
9882,51660
9883,50536
9884,48896
9885,48168
9886,47424
9887,46732
9888,46208
9889,45848
9890,45576
9891,45236
9892,44488
9893,44240
9894,44148
9895,44040
9896,43920
9897,43768
9898,43836
9899,43944
9900,44672
9901,44372
9902,44648
9903,44800
9904,45628
9905,45760
9906,45428
9907,45704
9908,46604
9909,46860
9910,47012
9911,47460
9912,48624
9913,49600
9914,50616
9915,51796
9916,53060
9917,53984
9918,54680
9919,55264
9920,56380
9921,57128
9922,57804
9923,58392
9924,58604
9925,59080
9926,59064
9927,59000
9928,58852
9929,59312
9930,59424
9931,59152
9932,58604
9933,58144
9934,58060
9935,57292
9936,56808
9937,56180
9938,55624
9939,54732
9940,54580
9941,53924
9942,53604
9943,52972
9944,52596
9945,52320
9946,52064
9947,52144
9948,52236
9949,52140
9950,51988
9951,51812
9952,52208
9953,51936
9954,52136
9955,52340
9956,52520
9957,52512
9958,52604
9959,52372
9960,52220
9961,52192
9962,51996
9963,51576
9964,51756
9965,51504
9966,51828
9967,51376
9968,50812
9969,50240
9970,49348
9971,48816
9972,48716
9973,47848
9974,46820
9975,46212
9976,45492
9977,44708
9978,43860
9979,43112
9980,41632
9981,41156
9982,40668
9983,40344
9984,39808
9985,39324
9986,39024
9987,38788
9988,38428
9989,38004
9990,37960
9991,38012
9992,38060
9993,37864
9994,37992
9995,38092
9996,38336
9997,38204
9998,38424
9999,38572
10000,39028
10001,38800
10002,38708
10003,38780
10004,39020
10005,38784
10006,39080
10007,39328
10008,39952
10009,40800
10010,41788
10011,42756
10012,43824
10013,44644
10014,45692
10015,46112
10016,46660
10017,47184
10018,47844
10019,48600
10020,49128
10021,49684
10022,50132
10023,50520
10024,51300
10025,52076
10026,52556
10027,52512
10028,52104
10029,51756
10030,51504
10031,50792
10032,49840
10033,49356
10034,48688
10035,47908
10036,47536
10037,47340
10038,47080
10039,46684
10040,46476
10041,46064
10042,45840
10043,45436
10044,45168
10045,45168
10046,45592
10047,45816
10048,46100
10049,46776
10050,47288
10051,47588
10052,48052
10053,48208
10054,48908
10055,49364
10056,49452
10057,49572
10058,49960
10059,49784
10060,50328
10061,50700
10062,50764
10063,50460
10064,50012
10065,49544
10066,49096
10067,49088
10068,49360
10069,48836
10070,47780
10071,46732
10072,45840
10073,45052
10074,44376
10075,43536
10076,42684
10077,42300
10078,41680
10079,41444
10080,40944
10081,40884
10082,40552
10083,40536
10084,40168
10085,40084
10086,40048
10087,40388
10088,40524
10089,40528
10090,40824
10091,40976
10092,41792
10093,42100
10094,42988
10095,43780
10096,45408
10097,46248
10098,47968
10099,49780
10100,53176
10101,55640
10102,57516
10103,59116
10104,60544
10105,61660
10106,62484
10107,63764
10108,64452
10109,65032
10110,65416
10111,65664
10112,65256
10113,65472
10114,65924
10115,66056
10116,66180
10117,66336
10118,66552
10119,66888
10120,67316
10121,67492
10122,67684
10123,67712
10124,67096
10125,66888
10126,66628
10127,66712
10128,66784
10129,66684
10130,65628
10131,65396
10132,65152
10133,65424
10134,65232
10135,65096
10136,65008
10137,64792
10138,64420
10139,63756
10140,63468
10141,63080
10142,62712
10143,62452
10144,62224
10145,62268
10146,62728
10147,62636
10148,62240
10149,62220
10150,62336
10151,62568
10152,62580
10153,62284
10154,62256
10155,62064
10156,61508
10157,61196
10158,61404
10159,61240
10160,60680
10161,59692
10162,58448
10163,57200
10164,56204
10165,55184
10166,53828
10167,52704
10168,51472
10169,50508
10170,49584
10171,48664
10172,47748
10173,47012
10174,46412
10175,46216
10176,45612
10177,45316
10178,44844
10179,44848
10180,44492
10181,44180
10182,44164
10183,44428
10184,44244
10185,44412
10186,44668
10187,44948
10188,45700
10189,46072
10190,46768
10191,47452
10192,48764
10193,49532
10194,50996
10195,52544
10196,55428
10197,57260
10198,58816
10199,60168
10200,61804
10201,62720
10202,63572
10203,64204
10204,64796
10205,65244
10206,65244
10207,65540
10208,65348
10209,65744
10210,65944
10211,66268
10212,66428
10213,66492
10214,66736
10215,67088
10216,67152
10217,67628
10218,67960
10219,68144
10220,67632
10221,67212
10222,67052
10223,67056
10224,67008
10225,66832
10226,66324
10227,65700
10228,65516
10229,65332
10230,64920
10231,64844
10232,64496
10233,64276
10234,63776
10235,62992
10236,62780
10237,62408
10238,62020
10239,61856
10240,61576
10241,61520
10242,61748
10243,61644
10244,61528
10245,61304
10246,61732
10247,61944
10248,62132
10249,61544
10250,61512
10251,61652
10252,61412
10253,61344
10254,61564
10255,61404
10256,60808
10257,59800
10258,58928
10259,57780
10260,56788
10261,55404
10262,54252
10263,52888
10264,51764
10265,50544
10266,49608
10267,48808
10268,47480
10269,46784
10270,46068
10271,45684
10272,45112
10273,44904
10274,44648
10275,44096
10276,43868
10277,43528
10278,43716
10279,43784
10280,43912
10281,43804
10282,44160
10283,44276
10284,44800
10285,45216
10286,45936
10287,46640
10288,48244
10289,49236
10290,50672
10291,52324
10292,55316
10293,57116
10294,58412
10295,59952
10296,61296
10297,62416
10298,63060
10299,63956
10300,64784
10301,65300
10302,65528
10303,65472
10304,65208
10305,65232
10306,65932
10307,66388
10308,66572
10309,66772
10310,66868
10311,67088
10312,67388
10313,67748
10314,67912
10315,67888
10316,67184
10317,66896
10318,66940
10319,66920
10320,66776
10321,66528
10322,66064
10323,65484
10324,65264
10325,65128
10326,64936
10327,64668
10328,64728
10329,64432
10330,63992
10331,63416
10332,63272
10333,62688
10334,62152
10335,61976
10336,62040
10337,62280
10338,62112
10339,62204
10340,61992
10341,61960
10342,62144
10343,62208
10344,62228
10345,61884
10346,62036
10347,61848
10348,61244
10349,61000
10350,60988
10351,61068
10352,61036
10353,59960
10354,58944
10355,57676
10356,56604
10357,55408
10358,54184
10359,52844
10360,51600
10361,50232
10362,49240
10363,48320
10364,47596
10365,46980
10366,46876
10367,46340
10368,45436
10369,45112
10370,45032
10371,44852
10372,44080
10373,43824
10374,44248
10375,44460
10376,44424
10377,44344
10378,44632
10379,44748
10380,45200
10381,45352
10382,45852
10383,46400
10384,48092
10385,48900
10386,50188
10387,51772
10388,54556
10389,56228
10390,58096
10391,59504
10392,61104
10393,62100
10394,63012
10395,63940
10396,64736
10397,65112
10398,65508
10399,65756
10400,65600
10401,66000
10402,66436
10403,66724
10404,66396
10405,66700
10406,67068
10407,67236
10408,67536
10409,67992
10410,68160
10411,68088
10412,67268
10413,67220
10414,67300
10415,67392
10416,67180
10417,67148
10418,66648
10419,66052
10420,65636
10421,65404
10422,65368
10423,64996
10424,65044
10425,64472
10426,63816
10427,63480
10428,63532
10429,63072
10430,62668
10431,62644
10432,62828
10433,62720
10434,62460
10435,62540
10436,62304
10437,62196
10438,62464
10439,62492
10440,62620
10441,62388
10442,62164
10443,61708
10444,61444
10445,61160
10446,61368
10447,61496
10448,61612
10449,60508
10450,59488
10451,58376
10452,57756
10453,56548
10454,55216
10455,53860
10456,52520
10457,51580
10458,50772
10459,49732
10460,48428
10461,47644
10462,47112
10463,46588
10464,46132
10465,45984
10466,45524
10467,45344
10468,44692
10469,44668
10470,44720
10471,44908
10472,44880
10473,44880
10474,45004
10475,45148
10476,45208
10477,45632
10478,46372
10479,46824
10480,48172
10481,49164
10482,50720
10483,52240
10484,55028
10485,57260
10486,59040
10487,60092
10488,61460
10489,62804
10490,63640
10491,64392
10492,65248
10493,65724
10494,66168
10495,66320
10496,66200
10497,66432
10498,66728
10499,67380
10500,67372
10501,67520
10502,67640
10503,68132
10504,68112
10505,68372
10506,68448
10507,68188
10508,67736
10509,67592
10510,67488
10511,67280
10512,66940
10513,66612
10514,65916
10515,65292
10516,64804
10517,64688
10518,64524
10519,64128
10520,63956
10521,63432
10522,63080
10523,62604
10524,62508
10525,62396
10526,61968
10527,62044
10528,62264
10529,62292
10530,62216
10531,61752
10532,61172
10533,60784
10534,61092
10535,61104
10536,60660
10537,60308
10538,60172
10539,59832
10540,59232
10541,58936
10542,58980
10543,59360
10544,59036
10545,58092
10546,57052
10547,56328
10548,55116
10549,54228
10550,53232
10551,52284
10552,51016
10553,50004
10554,49176
10555,48820
10556,47904
10557,47264
10558,46568
10559,45844
10560,45288
10561,44648
10562,44412
10563,44228
10564,43736
10565,43380
10566,43008
10567,42928
10568,42992
10569,42468
10570,42668
10571,42500
10572,42700
10573,42612
10574,42732
10575,42932
10576,43436
10577,43640
10578,43836
10579,43788
10580,44720
10581,45144
10582,45712
10583,46556
10584,47448
10585,48524
10586,49396
10587,50508
10588,52268
10589,53548
10590,54320
10591,55168
10592,55824
10593,56548
10594,56832
10595,57240
10596,57288
10597,57488
10598,57668
10599,57616
10600,57712
10601,57860
10602,58052
10603,58044
10604,57528
10605,57212
10606,56768
10607,56196
10608,55668
10609,54892
10610,54432
10611,53704
10612,53192
10613,53128
10614,52656
10615,52520
10616,52064
10617,51736
10618,51612
10619,51336
10620,51024
10621,50988
10622,50704
10623,50768
10624,51176
10625,51372
10626,51116
10627,51544
10628,51964
10629,52076
10630,52188
10631,52148
10632,52312
10633,52044
10634,51708
10635,51160
10636,50688
10637,50364
10638,50424
10639,50572
10640,50648
10641,50028
10642,49504
10643,48868
10644,48480
10645,47648
10646,46964
10647,46164
10648,45252
10649,44452
10650,43552
10651,42692
10652,41628
10653,40992
10654,40364
10655,39856
10656,39040
10657,38696
10658,38212
10659,37848
10660,37744
10661,37500
10662,37308
10663,37152
10664,36828
10665,36756
10666,36820
10667,36684
10668,36680
10669,36676
10670,36932
10671,37068
10672,37204
10673,37472
10674,37372
10675,37368
10676,37224
10677,37228
10678,37456
10679,38092
10680,38780
10681,39496
10682,40344
10683,41312
10684,42576
10685,43512
10686,44596
10687,45360
10688,46276
10689,46896
10690,47448
10691,47804
10692,48220
10693,48640
10694,48988
10695,49400
10696,49988
10697,50604
10698,50932
10699,50848
10700,50628
10701,50056
10702,49584
10703,49144
10704,48480
10705,47820
10706,47656
10707,47200
10708,46888
10709,46640
10710,46140
10711,46280
10712,45836
10713,45884
10714,45516
10715,45580
10716,45492
10717,45688
10718,45812
10719,45772
10720,46244
10721,46836
10722,46844
10723,47596
10724,48492
10725,48888
10726,49476
10727,49716
10728,50068
10729,49820
10730,49972
10731,50016
10732,50332
10733,50776
10734,50964
10735,51132
10736,51396
10737,50884
10738,50564
10739,50516
10740,50348
10741,49876
10742,48980
10743,48172
10744,47276
10745,46456
10746,45544
10747,44756
10748,44204
10749,43740
10750,43232
10751,42668
10752,42300
10753,41988
10754,41680
10755,41104
10756,40888
10757,40808
10758,40788
10759,40876
10760,40880
10761,40796
10762,41148
10763,41472
10764,41908
10765,42128
10766,42724
10767,43524
10768,45304
10769,46700
10770,48300
10771,50228
10772,53896
10773,56008
10774,57748
10775,58300
10776,60184
10777,61252
10778,62236
10779,63096
10780,64076
10781,64492
10782,65364
10783,65448
10784,64756
10785,65248
10786,66236
10787,66652
10788,67240
10789,67436
10790,67704
10791,68172
10792,68396
10793,68700
10794,68968
10795,69308
10796,68636
10797,68348
10798,68356
10799,68092
10800,68184
10801,67980
10802,67708
10803,67180
10804,66968
10805,67132
10806,66816
10807,66552
10808,66096
10809,65548
10810,65240
10811,64948
10812,64884
10813,64576
10814,64424
10815,63972
10816,63804
10817,63452
10818,63632
10819,63648
10820,64004
10821,63756
10822,64052
10823,64000
10824,63800
10825,63300
10826,63024
10827,62568
10828,61924
10829,61560
10830,61448
10831,61268
10832,60840
10833,60196
10834,59180
10835,57872
10836,56460
10837,55256
10838,53936
10839,52596
10840,51320
10841,50444
10842,49376
10843,48392
10844,47384
10845,46724
10846,46084
10847,45704
10848,45260
10849,44804
10850,44820
10851,44320
10852,43888
10853,43828
10854,43680
10855,43916
10856,44036
10857,44136
10858,44056
10859,44356
10860,44736
10861,45424
10862,46212
10863,46748
10864,48048
10865,49080
10866,50672
10867,52204
10868,55336
10869,57112
10870,58972
10871,60148
10872,61948
10873,62868
10874,63600
10875,64760
10876,65624
10877,66636
10878,67068
10879,67668
10880,67396
10881,67492
10882,67964
10883,68484
10884,68516
10885,69088
10886,69460
10887,70060
10888,70084
10889,70436
10890,70504
10891,70516
10892,69696
10893,69484
10894,69464
10895,69532
10896,69432
10897,69304
10898,68788
10899,67956
10900,67472
10901,67820
10902,67632
10903,67228
10904,66728
10905,66244
10906,65856
10907,65284
10908,65196
10909,64604
10910,64336
10911,64112
10912,64192
10913,64284
10914,64580
10915,64004
10916,64040
10917,63920
10918,64604
10919,64796
10920,64620
10921,64292
10922,64180
10923,63804
10924,63216
10925,62876
10926,62896
10927,62552
10928,62232
10929,61484
10930,60220
10931,59088
10932,57940
10933,56668
10934,55632
10935,54492
10936,52776
10937,51724
10938,50880
10939,50144
10940,48972
10941,48264
10942,47924
10943,47452
10944,46764
10945,46284
10946,45900
10947,45828
10948,45384
10949,45444
10950,45280
10951,45500
10952,45384
10953,45428
10954,45776
10955,45872
10956,46320
10957,46648
10958,47328
10959,48052
10960,49176
10961,50512
10962,52028
10963,53332
10964,56420
10965,58668
10966,60712
10967,62228
10968,63880
10969,65108
10970,66172
10971,67252
10972,68208
10973,68892
10974,69240
10975,69472
10976,69008
10977,69732
10978,70100
10979,70308
10980,70388
10981,70632
10982,71448
10983,71648
10984,71772
10985,72044
10986,72412
10987,72308
10988,71712
10989,71132
10990,71132
10991,71060
10992,70684
10993,70512
10994,69876
10995,69264
10996,68616
10997,68252
10998,68408
10999,68160
11000,67936
11001,67868
11002,67256
11003,66684
11004,66248
11005,66040
11006,65536
11007,65564
11008,65728
11009,66000
11010,66000
11011,65704
11012,65436
11013,65348
11014,65788
11015,65644
11016,65704
11017,65788
11018,65172
11019,65020
11020,64504
11021,63560
11022,63364
11023,63352
11024,62476
11025,61532
11026,60500
11027,59216
11028,58320
11029,57040
11030,55828
11031,55016
11032,53704
11033,52216
11034,51208
11035,50128
11036,49380
11037,48560
11038,48136
11039,47916
11040,47496
11041,47112
11042,46776
11043,46732
11044,46136
11045,46176
11046,46040
11047,46252
11048,46352
11049,46552
11050,46584
11051,46776
11052,47132
11053,47456
11054,48200
11055,49048
11056,50336
11057,51436
11058,52572
11059,54052
11060,56464
11061,58632
11062,60632
11063,62260
11064,63872
11065,64956
11066,65804
11067,66776
11068,67612
11069,67868
11070,68244
11071,68628
11072,68176
11073,68560
11074,69152
11075,69416
11076,69472
11077,69656
11078,70104
11079,70736
11080,70752
11081,71112
11082,71492
11083,71672
11084,71132
11085,70980
11086,71056
11087,71204
11088,70980
11089,70688
11090,70116
11091,69672
11092,68740
11093,68916
11094,68524
11095,68480
11096,68428
11097,67760
11098,67228
11099,66812
11100,67000
11101,66452
11102,65880
11103,65632
11104,66252
11105,65848
11106,65264
11107,65100
11108,65156
11109,64820
11110,64552
11111,64704
11112,65276
11113,64836
11114,64784
11115,64648
11116,63816
11117,63128
11118,62848
11119,62920
11120,62972
11121,62360
11122,61340
11123,60192
11124,58812
11125,57560
11126,56360
11127,55316
11128,53764
11129,52636
11130,51672
11131,50920
11132,49984
11133,49212
11134,48788
11135,48124
11136,47776
11137,47388
11138,47052
11139,46816
11140,46320
11141,46124
11142,46228
11143,46404
11144,46696
11145,46724
11146,46952
11147,47272
11148,47960
11149,48100
11150,48440
11151,49080
11152,50576
11153,51492
11154,52584
11155,53932
11156,56516
11157,58592
11158,59876
11159,61456
11160,62836
11161,63600
11162,64236
11163,64932
11164,65656
11165,65964
11166,66340
11167,66396
11168,66144
11169,66184
11170,66816
11171,67164
11172,67364
11173,67360
11174,67536
11175,68052
11176,68036
11177,68040
11178,68220
11179,68292
11180,67752
11181,67236
11182,66960
11183,66604
11184,66332
11185,65832
11186,64936
11187,64376
11188,63844
11189,63368
11190,63264
11191,63256
11192,62908
11193,62532
11194,62172
11195,61712
11196,61352
11197,61272
11198,61148
11199,61328
11200,61656
11201,61436
11202,61380
11203,61372
11204,61024
11205,60540
11206,60512
11207,60600
11208,60592
11209,60480
11210,60360
11211,60308
11212,60004
11213,59232
11214,58972
11215,58984
11216,59228
11217,58568
11218,57560
11219,56488
11220,55456
11221,54284
11222,53148
11223,52172
11224,51224
11225,50372
11226,49324
11227,48392
11228,47300
11229,46688
11230,46136
11231,45476
11232,44808
11233,44420
11234,44012
11235,43776
11236,43312
11237,43156
11238,43012
11239,42856
11240,43000
11241,43080
11242,42932
11243,42900
11244,43040
11245,42992
11246,43008
11247,43108
11248,43860
11249,43756
11250,43860
11251,44192
11252,44704
11253,44888
11254,45716
11255,46460
11256,47228
11257,48356
11258,49448
11259,50712
11260,51408
11261,52536
11262,53828
11263,54556
11264,55280
11265,55896
11266,56316
11267,56804
11268,56712
11269,57004
11270,57456
11271,57300
11272,57712
11273,58080
11274,58216
11275,58048
11276,57516
11277,57504
11278,56780
11279,56176
11280,55908
11281,55180
11282,54348
11283,53860
11284,53128
11285,52812
11286,52304
11287,51736
11288,51856
11289,51860
11290,51440
11291,51436
11292,51360
11293,51060
11294,50920
11295,50904
11296,51412
11297,51776
11298,52364
11299,52580
11300,52972
11301,52840
11302,53000
11303,53068
11304,52968
11305,52516
11306,52132
11307,51996
11308,51596
11309,50988
11310,50880
11311,50952
11312,50960
11313,50260
11314,49608
11315,48900
11316,48504
11317,47796
11318,47004
11319,46140
11320,45344
11321,44356
11322,43408
11323,42488
11324,41456
11325,40900
11326,40328
11327,39892
11328,39328
11329,38768
11330,38624
11331,38132
11332,38212
11333,37936
11334,37540
11335,37200
11336,37176
11337,37144
11338,37472
11339,37132
11340,37480
11341,37484
11342,37352
11343,37552
11344,37872
11345,37836
11346,37996
11347,37528
11348,37716
11349,37676
11350,38184
11351,38424
11352,39140
11353,39896
11354,40872
11355,41604
11356,42616
11357,43848
11358,44708
11359,45452
11360,46256
11361,47200
11362,47800
11363,48308
11364,48548
11365,48844
11366,49384
11367,49680
11368,50124
11369,50700
11370,51272
11371,51548
11372,51620
11373,51332
11374,51004
11375,50524
11376,49760
11377,48884
11378,48300
11379,47988
11380,47376
11381,47056
11382,46824
11383,46608
11384,46712
11385,46576
11386,46140
11387,46052
11388,46184
11389,46040
11390,46180
11391,46300
11392,46784
11393,47168
11394,47556
11395,47980
11396,48608
11397,48344
11398,48776
11399,48984
11400,49008
11401,48784
11402,48836
11403,48880
11404,49208
11405,48776
11406,49164
11407,49756
11408,50384
11409,49832
11410,49400
11411,49488
11412,49092
11413,48284
11414,47628
11415,46944
11416,45648
11417,44768
11418,44004
11419,43608
11420,43304
11421,42584
11422,42316
11423,41616
11424,41016
11425,40504
11426,40296
11427,40348
11428,40284
11429,40260
11430,40444
11431,40560
11432,40836
11433,41108
11434,41236
11435,41364
11436,41852
11437,42244
11438,42756
11439,43480
11440,44284
11441,45144
11442,46252
11443,47244
11444,49256
11445,50656
11446,52124
11447,53432
11448,54728
11449,55988
11450,57232
11451,58040
11452,59140
11453,59588
11454,60180
11455,60660
11456,61248
11457,61484
11458,62236
11459,62396
11460,62728
11461,63124
11462,63216
11463,63836
11464,64360
11465,64580
11466,65072
11467,65248
11468,64720
11469,64408
11470,64520
11471,64408
11472,63624
11473,63140
11474,62812
11475,62192
11476,62136
11477,61692
11478,61456
11479,61276
11480,61292
11481,60580
11482,60232
11483,59956
11484,59940
11485,59348
11486,58968
11487,58424
11488,58536
11489,58396
11490,58348
11491,57852
11492,57752
11493,57564
11494,57756
11495,57692
11496,57780
11497,57476
11498,57184
11499,56760
11500,56392
11501,55636
11502,55260
11503,54900
11504,54996
11505,54444
11506,53712
11507,52628
11508,51928
11509,50860
11510,49660
11511,48508
11512,47420
11513,46636
11514,46084
11515,45428
11516,45332
11517,44436
11518,43752
11519,43204
11520,43112
11521,42824
11522,42528
11523,42224
11524,41636
11525,41764
11526,41556
11527,41436
11528,41340
11529,41060
11530,41232
11531,41276
11532,41284
11533,41600
11534,41740
11535,41740
11536,42096
11537,42088
11538,41684
11539,41272
11540,41264
11541,41316
11542,41528
11543,42032
11544,42836
11545,43372
11546,44416
11547,45164
11548,46068
11549,47084
11550,47780
11551,48656
11552,49460
11553,50220
11554,50916
11555,51564
11556,52244
11557,52480
11558,52652
11559,53224
11560,53764
11561,54320
11562,54676
11563,54712
11564,54440
11565,54108
11566,53240
11567,52812
11568,52208
11569,51820
11570,51516
11571,51152
11572,50828
11573,50388
11574,50116
11575,49764
11576,49772
11577,49516
11578,49192
11579,48984
11580,48832
11581,48760
11582,48476
11583,48412
11584,48692
11585,48988
11586,49192
11587,49672
11588,50432
11589,50472
11590,50856
11591,50780
11592,50404
11593,50048
11594,49904
11595,49832
11596,49564
11597,49684
11598,49676
11599,49476
11600,49868
11601,49988
11602,49992
11603,49612
11604,49492
11605,48884
11606,47944
11607,47356
11608,46200
11609,45116
11610,44040
11611,43552
11612,43220
11613,42440
11614,41812
11615,41412
11616,40964
11617,40520
11618,40276
11619,40000
11620,39716
11621,39384
11622,39400
11623,39568
11624,39868
11625,39924
11626,40312
11627,40556
11628,41232
11629,41652
11630,42260
11631,43116
11632,44928
11633,45872
11634,47276
11635,48512
11636,51988
11637,54532
11638,56704
11639,58316
11640,59700
11641,60912
11642,61900
11643,63092
11644,63976
11645,64596
11646,64996
11647,65364
11648,64936
11649,65072
11650,65632
11651,65856
11652,66064
11653,65992
11654,66296
11655,66628
11656,67344
11657,67780
11658,68252
11659,68052
11660,67056
11661,66608
11662,66616
11663,66644
11664,66400
11665,66408
11666,66436
11667,66036
11668,65900
11669,65776
11670,65904
11671,65364
11672,65592
11673,65096
11674,64768
11675,64268
11676,63956
11677,63568
11678,63260
11679,62780
11680,62624
11681,62692
11682,62944
11683,63032
11684,62944
11685,62784
11686,63116
11687,63236
11688,63292
11689,62904
11690,62760
11691,62800
11692,62376
11693,61636
11694,61384
11695,61040
11696,61448
11697,60932
11698,60112
11699,59008
11700,57768
11701,56744
11702,55424
11703,54208
11704,52764
11705,51876
11706,50836
11707,50136
11708,48708
11709,47996
11710,47404
11711,46812
11712,46088
11713,45720
11714,45560
11715,45092
11716,44784
11717,44576
11718,44692
11719,44848
11720,45024
11721,45268
11722,45432
11723,45388
11724,45768
11725,46212
11726,46888
11727,47548
11728,48840
11729,49736
11730,50796
11731,51944
11732,54804
11733,57104
11734,58608
11735,59904
11736,62156
11737,63124
11738,64120
11739,64968
11740,65608
11741,66244
11742,66160
11743,66444
11744,66032
11745,66368
11746,66644
11747,66596
11748,67004
11749,67240
11750,67476
11751,67784
11752,68288
11753,68484
11754,68664
11755,68780
11756,68240
11757,67920
11758,67820
11759,68292
11760,68244
11761,68236
11762,67480
11763,66784
11764,66572
11765,66276
11766,66276
11767,66204
11768,66176
11769,65716
11770,65264
11771,65000
11772,64592
11773,64088
11774,63468
11775,63388
11776,63100
11777,63184
11778,63308
11779,63056
11780,62944
11781,62824
11782,63308
11783,63544
11784,63456
11785,63300
11786,62936
11787,62868
11788,62240
11789,61676
11790,61180
11791,60676
11792,60400
11793,60392
11794,59692
11795,58908
11796,57956
11797,56648
11798,55480
11799,54200
11800,52812
11801,51640
11802,50864
11803,49916
11804,48368
11805,47612
11806,47076
11807,46704
11808,46628
11809,46192
11810,45912
11811,45712
11812,45096
11813,44812
11814,45072
11815,45184
11816,45256
11817,45556
11818,45720
11819,45636
11820,46280
11821,46644
11822,47044
11823,47752
11824,48836
11825,49884
11826,50772
11827,51592
11828,54580
11829,56932
11830,58300
11831,59560
11832,61120
11833,62408
11834,63360
11835,64160
11836,64940
11837,65416
11838,65812
11839,65876
11840,65448
11841,66024
11842,66708
11843,66864
11844,66664
11845,66884
11846,67136
11847,67472
11848,67188
11849,67216
11850,67540
11851,67616
11852,67864
11853,67412
11854,67172
11855,67076
11856,66860
11857,66572
11858,65884
11859,65340
11860,64776
11861,64388
11862,64200
11863,63924
11864,63948
11865,63532
11866,63164
11867,62828
11868,62776
11869,62380
11870,62008
11871,61772
11872,61848
11873,61732
11874,61576
11875,61740
11876,61436
11877,61428
11878,61652
11879,61644
11880,61520
11881,61124
11882,61076
11883,60940
11884,60192
11885,59424
11886,58916
11887,58656
11888,58800
11889,58456
11890,57840
11891,56860
11892,56180
11893,55132
11894,54252
11895,53476
11896,51932
11897,50796
11898,49740
11899,48724
11900,47764
11901,46932
11902,46364
11903,45916
11904,45224
11905,44724
11906,44376
11907,43912
11908,43220
11909,42836
11910,42784
11911,42744
11912,42968
11913,42628
11914,42620
11915,42664
11916,42844
11917,42912
11918,43144
11919,43256
11920,43648
11921,43812
11922,43548
11923,43624
11924,44396
11925,45204
11926,45916
11927,46544
11928,47940
11929,48900
11930,50024
11931,51300
11932,52748
11933,53504
11934,54812
11935,55472
11936,55552
11937,56056
11938,56444
11939,56560
11940,57112
11941,57212
11942,57464
11943,57596
11944,57424
11945,57456
11946,57860
11947,57456
11948,57056
11949,56680
11950,56524
11951,56008
11952,55264
11953,55048
11954,54364
11955,53584
11956,53024
11957,52356
11958,52056
11959,51816
11960,51608
11961,51276
11962,51152
11963,50828
11964,50952
11965,50944
11966,51164
11967,51080
11968,51348
11969,51592
11970,51728
11971,51908
11972,52424
11973,52468
11974,52412
11975,52288
11976,52496
11977,52264
11978,51976
11979,52040
11980,51508
11981,50632
11982,50344
11983,50236
11984,50332
11985,50488
11986,50392
11987,50020
11988,49576
11989,48612
11990,47932
11991,47020
11992,45896
11993,44968
11994,44028
11995,43176
11996,42020
11997,41592
11998,40860
11999,40252
12000,39656
12001,39340
12002,38924
12003,38728
12004,38064
12005,37868
12006,37596
12007,37384
12008,37716
12009,37440
12010,37316
12011,37052
12012,37284
12013,37400
12014,37228
12015,37596
12016,37700
12017,37448
12018,37316
12019,37004
12020,37312
12021,37396
12022,37844
12023,38472
12024,39600
12025,40260
12026,41228
12027,42244
12028,43464
12029,44496
12030,45332
12031,46316
12032,47136
12033,47812
12034,48144
12035,48640
12036,49080
12037,49388
12038,49736
12039,50148
12040,50448
12041,51064
12042,51588
12043,51420
12044,51212
12045,50844
12046,50416
12047,49800
12048,49272
12049,48468
12050,48036
12051,47464
12052,47032
12053,46764
12054,46428
12055,46216
12056,46084
12057,45712
12058,45628
12059,45620
12060,45624
12061,45516
12062,45476
12063,45896
12064,46272
12065,46672
12066,47244
12067,47768
12068,48316
12069,48852
12070,49080
12071,49156
12072,49488
12073,49704
12074,49768
12075,50000
12076,50264
12077,50192
12078,49584
12079,49320
12080,49944
12081,50440
12082,50544
12083,50476
12084,50660
12085,49992
12086,49256
12087,48432
12088,47404
12089,46528
12090,45724
12091,45004
12092,44228
12093,43748
12094,43312
12095,42912
12096,42464
12097,42228
12098,41740
12099,41744
12100,41484
12101,41332
12102,41160
12103,41104
12104,41428
12105,41428
12106,41120
12107,41436
12108,42080
12109,42456
12110,42928
12111,43676
12112,45444
12113,46408
12114,47592
12115,49184
12116,52412
12117,54976
12118,56872
12119,58404
12120,60408
12121,61640
12122,62476
12123,63500
12124,64608
12125,65364
12126,65728
12127,66228
12128,65892
12129,66296
12130,66736
12131,67008
12132,67452
12133,67276
12134,67412
12135,67972
12136,68068
12137,68492
12138,68680
12139,68732
12140,68316
12141,67936
12142,68108
12143,67912
12144,67812
12145,67612
12146,67196
