,positive Demand [MW],negative Demand [MW],positive Call-Off [MW],negative Call-Off [MW]
8494,3091,2994,4.0,832.0
8495,3091,2994,4.0,896.0
8496,3091,2994,20.0,272.0
8497,3091,2994,12.0,292.0
8498,3091,2994,4.0,356.0
8499,3091,2994,4.0,876.0
8500,3091,2994,8.0,684.0
8501,3091,2994,12.0,436.0
8502,3091,2994,8.0,352.0
8503,3091,2994,8.0,688.0
8504,3091,2994,4.0,1120.0
8505,3091,2994,8.0,1040.0
8506,3091,2994,28.0,964.0
8507,3091,2994,8.0,744.0
8508,3091,2994,48.0,684.0
8509,3091,2994,16.0,456.0
8510,3091,2994,44.0,268.0
8511,3091,2994,76.0,64.0
8512,3091,2994,96.0,268.0
8513,3091,2994,496.0,416.0
8514,3091,2994,704.0,12.0
8515,3091,2994,1112.0,8.0
8516,3091,2994,472.0,16.0
8517,3091,2994,612.0,8.0
8518,3091,2994,632.0,8.0
8519,3091,2994,480.0,8.0
8520,3091,2994,56.0,580.0
8521,3091,2994,4.0,744.0
8522,3091,2994,4.0,548.0
8523,3091,2994,8.0,264.0
8524,3091,2994,36.0,120.0
8525,3091,2994,8.0,228.0
8526,3091,2994,20.0,632.0
8527,3091,2994,0.0,824.0
8528,3091,2994,12.0,436.0
8529,3091,2994,4.0,460.0
8530,3091,2994,0.0,744.0
8531,3091,2994,0.0,1136.0
8532,3091,2994,12.0,396.0
8533,3091,2994,8.0,136.0
8534,3091,2994,4.0,228.0
8535,3091,2994,12.0,248.0
8536,3091,2994,252.0,16.0
8537,3091,2994,76.0,12.0
8538,3091,2994,24.0,56.0
8539,3091,2994,12.0,100.0
8540,3091,2994,8.0,288.0
8541,3091,2994,4.0,312.0
8542,3091,2994,8.0,288.0
8543,3091,2994,4.0,452.0
8544,3091,2994,8.0,356.0
8545,3091,2994,8.0,84.0
8546,3091,2994,16.0,60.0
8547,3091,2994,20.0,56.0
8548,3091,2994,104.0,12.0
8549,3091,2994,28.0,8.0
8550,3091,2994,100.0,8.0
8551,3091,2994,152.0,12.0
8552,3091,2994,56.0,16.0
8553,3091,2994,16.0,20.0
8554,3091,2994,88.0,12.0
8555,3091,2994,216.0,8.0
8556,3091,2994,4.0,424.0
8557,3091,2994,4.0,280.0
8558,3091,2994,16.0,40.0
8559,3091,2994,84.0,32.0
8560,3091,2994,164.0,12.0
8561,3091,2994,52.0,8.0
8562,3091,2994,280.0,8.0
8563,3091,2994,416.0,12.0
8564,3091,2994,132.0,80.0
8565,3091,2994,56.0,44.0
8566,3091,2994,12.0,24.0
8567,3091,2994,20.0,24.0
8568,3091,2994,16.0,456.0
8569,3091,2994,12.0,364.0
8570,3091,2994,8.0,244.0
8571,3091,2994,4.0,400.0
8572,3091,2994,20.0,172.0
8573,3091,2994,8.0,32.0
8574,3091,2994,60.0,20.0
8575,3091,2994,140.0,16.0
8576,3091,2994,44.0,120.0
8577,3091,2994,32.0,48.0
8578,3091,2994,120.0,12.0
8579,3091,2994,52.0,32.0
8580,3091,2994,204.0,12.0
8581,3091,2994,80.0,12.0
8582,3091,2994,220.0,16.0
8583,3091,2994,12.0,60.0
8584,3091,2994,108.0,16.0
8585,3091,2994,44.0,8.0
8586,3091,2994,12.0,40.0
8587,3091,2994,8.0,168.0
8588,3091,2994,28.0,288.0
8589,3091,2994,4.0,324.0
8590,3091,2994,4.0,488.0
8591,3091,2994,4.0,708.0
8592,3091,2994,16.0,164.0
8593,3091,2994,64.0,24.0
8594,3091,2994,36.0,20.0
8595,3091,2994,384.0,8.0
8596,3091,2994,1116.0,8.0
8597,3091,2994,1488.0,4.0
8598,3091,2994,1416.0,4.0
8599,3091,2994,764.0,12.0
8600,3091,2994,496.0,8.0
8601,3091,2994,476.0,8.0
8602,3091,2994,776.0,8.0
8603,3091,2994,804.0,8.0
8604,3091,2994,504.0,8.0
8605,3091,2994,264.0,8.0
8606,3091,2994,28.0,12.0
8607,3091,2994,60.0,20.0
8608,3091,2994,60.0,24.0
8609,3091,2994,212.0,12.0
8610,3091,2994,180.0,40.0
8611,3091,2994,68.0,80.0
8612,3091,2994,24.0,96.0
8613,3091,2994,8.0,44.0
8614,3091,2994,8.0,108.0
8615,3091,2994,8.0,88.0
8616,3091,2994,12.0,228.0
8617,3091,2994,4.0,216.0
8618,3091,2994,8.0,44.0
8619,3091,2994,52.0,28.0
8620,3091,2994,128.0,12.0
8621,3091,2994,140.0,8.0
8622,3091,2994,96.0,48.0
8623,3091,2994,4.0,288.0
8624,3091,2994,20.0,64.0
8625,3091,2994,16.0,24.0
8626,3091,2994,28.0,16.0
8627,3091,2994,140.0,12.0
8628,3091,2994,484.0,16.0
8629,3091,2994,420.0,12.0
8630,3091,2994,752.0,8.0
8631,3091,2994,380.0,12.0
8632,3091,2994,440.0,12.0
8633,3091,2994,288.0,16.0
8634,3091,2994,640.0,4.0
8635,3091,2994,424.0,12.0
8636,3091,2994,312.0,60.0
8637,3091,2994,40.0,28.0
8638,3091,2994,44.0,20.0
8639,3091,2994,12.0,64.0
8640,3091,2994,56.0,12.0
8641,3091,2994,12.0,52.0
8642,3091,2994,12.0,132.0
8643,3091,2994,4.0,304.0
8644,3091,2994,24.0,68.0
8645,3091,2994,4.0,156.0
8646,3091,2994,4.0,224.0
8647,3091,2994,8.0,216.0
8648,3091,2994,8.0,72.0
8649,3091,2994,4.0,16.0
8650,3091,2994,4.0,68.0
8651,3091,2994,4.0,120.0
8652,3091,2994,4.0,248.0
8653,3091,2994,4.0,328.0
8654,3091,2994,8.0,448.0
8655,3091,2994,4.0,568.0
8656,3091,2994,4.0,480.0
8657,3091,2994,0.0,588.0
8658,3091,2994,0.0,812.0
8659,3091,2994,4.0,652.0
8660,3091,2994,8.0,36.0
8661,3091,2994,4.0,20.0
8662,3091,2994,4.0,16.0
8663,3091,2994,4.0,92.0
8664,3091,2994,80.0,44.0
8665,3091,2994,240.0,8.0
8666,3091,2994,484.0,4.0
8667,3091,2994,628.0,4.0
8668,3091,2994,452.0,4.0
8669,3091,2994,516.0,8.0
8670,3091,2994,840.0,4.0
8671,3091,2994,824.0,4.0
8672,3091,2994,272.0,4.0
8673,3091,2994,344.0,4.0
8674,3091,2994,200.0,4.0
8675,3091,2994,80.0,4.0
8676,3091,2994,52.0,40.0
8677,3091,2994,60.0,12.0
8678,3091,2994,60.0,16.0
8679,3091,2994,20.0,24.0
8680,3091,2994,84.0,16.0
8681,3091,2994,336.0,4.0
8682,3091,2994,24.0,12.0
8683,3091,2994,4.0,64.0
8684,3091,2994,4.0,72.0
8685,3091,2994,4.0,104.0
8686,3091,2994,4.0,376.0
8687,3091,2994,4.0,552.0
8688,3091,2994,24.0,16.0
8689,3091,2994,76.0,16.0
8690,3091,2994,40.0,28.0
8691,3091,2994,4.0,300.0
8692,3091,2994,96.0,56.0
8693,3091,2994,28.0,92.0
8694,3091,2994,12.0,220.0
8695,3091,2994,8.0,356.0
8696,3091,2994,88.0,256.0
8697,3091,2994,12.0,116.0
8698,3091,2994,4.0,516.0
8699,3091,2994,0.0,752.0
8700,3091,2994,4.0,852.0
8701,3091,2994,0.0,828.0
8702,3091,2994,20.0,124.0
8703,3091,2994,20.0,16.0
8704,3091,2994,12.0,716.0
8705,3091,2994,60.0,796.0
8706,3091,2994,72.0,512.0
8707,3091,2994,88.0,496.0
8708,3091,2994,28.0,268.0
8709,3091,2994,4.0,516.0
8710,3091,2994,8.0,164.0
8711,3091,2994,8.0,36.0
8712,3091,2994,16.0,56.0
8713,3091,2994,4.0,80.0
8714,3091,2994,68.0,8.0
8715,3091,2994,204.0,4.0
8716,3091,2994,60.0,20.0
8717,3091,2994,8.0,84.0
8718,3091,2994,4.0,164.0
8719,3091,2994,4.0,404.0
8720,3091,2994,4.0,420.0
8721,3091,2994,0.0,640.0
8722,3091,2994,4.0,372.0
8723,3091,2994,4.0,220.0
8724,3091,2994,12.0,28.0
8725,3091,2994,8.0,64.0
8726,3091,2994,8.0,184.0
8727,3091,2994,8.0,240.0
8728,3091,2994,60.0,20.0
8729,3091,2994,8.0,60.0
8730,3091,2994,12.0,48.0
8731,3091,2994,20.0,36.0
8732,3295,2811,4.0,136.0
8733,3295,2811,8.0,128.0
8734,3295,2811,4.0,168.0
8735,3295,2811,4.0,28.0
8736,3295,2811,64.0,8.0
8737,3295,2811,16.0,8.0
8738,3295,2811,4.0,44.0
8739,3295,2811,4.0,108.0
8740,3295,2811,24.0,16.0
8741,3295,2811,40.0,4.0
8742,3295,2811,48.0,4.0
8743,3295,2811,40.0,4.0
8744,3295,2811,612.0,4.0
8745,3295,2811,636.0,4.0
8746,3295,2811,832.0,4.0
8747,3295,2811,872.0,4.0
8748,3295,2811,348.0,4.0
8749,3295,2811,192.0,4.0
8750,3295,2811,388.0,4.0
8751,3295,2811,568.0,4.0
8752,3295,2811,272.0,8.0
8753,3295,2811,448.0,4.0
8754,3295,2811,516.0,4.0
8755,3295,2811,500.0,4.0
8756,3295,2811,192.0,8.0
8757,3295,2811,312.0,4.0
8758,3295,2811,320.0,4.0
8759,3295,2811,44.0,4.0
8760,3295,2811,4.0,4.0
8761,3295,2811,16.0,4.0
8762,3295,2811,12.0,4.0
8763,3295,2811,8.0,4.0
8764,3295,2811,4.0,88.0
8765,3295,2811,4.0,108.0
8766,3295,2811,4.0,128.0
8767,3295,2811,4.0,136.0
8768,3295,2811,12.0,8.0
8769,3295,2811,4.0,44.0
8770,3295,2811,4.0,108.0
8771,3295,2811,4.0,220.0
8772,3295,2811,40.0,40.0
8773,3295,2811,52.0,216.0
8774,3295,2811,0.0,624.0
8775,3295,2811,0.0,948.0
8776,3295,2811,0.0,772.0
8777,3295,2811,4.0,772.0
8778,3295,2811,0.0,1104.0
8779,3295,2811,0.0,1280.0
8780,3295,2811,28.0,332.0
8781,3295,2811,44.0,68.0
8782,3295,2811,4.0,292.0
8783,3295,2811,4.0,628.0
8784,3295,2811,16.0,220.0
8785,3295,2811,4.0,368.0
8786,3295,2811,8.0,500.0
8787,3295,2811,4.0,508.0
8788,3295,2811,4.0,164.0
8789,3295,2811,0.0,332.0
8790,3295,2811,4.0,600.0
8791,3295,2811,4.0,480.0
8792,3295,2811,0.0,316.0
8793,3295,2811,4.0,376.0
8794,3295,2811,4.0,236.0
8795,3295,2811,0.0,252.0
8796,3295,2811,0.0,236.0
8797,3295,2811,4.0,380.0
8798,3295,2811,8.0,168.0
8799,3295,2811,4.0,40.0
8800,3295,2811,8.0,452.0
8801,3295,2811,4.0,264.0
8802,3295,2811,84.0,8.0
8803,3295,2811,88.0,20.0
8804,3295,2811,228.0,16.0
8805,3295,2811,324.0,8.0
8806,3295,2811,536.0,4.0
8807,3295,2811,348.0,8.0
8808,3295,2811,36.0,248.0
8809,3295,2811,0.0,256.0
8810,3295,2811,4.0,224.0
8811,3295,2811,0.0,112.0
8812,3295,2811,8.0,36.0
8813,3295,2811,4.0,52.0
8814,3295,2811,0.0,392.0
8815,3295,2811,0.0,796.0
8816,3295,2811,0.0,656.0
8817,3295,2811,0.0,816.0
8818,3295,2811,4.0,996.0
8819,3295,2811,8.0,768.0
8820,3295,2811,12.0,40.0
8821,3295,2811,8.0,76.0
8822,3295,2811,0.0,240.0
8823,3295,2811,4.0,176.0
8824,3295,2811,12.0,24.0
8825,3295,2811,4.0,32.0
8826,3295,2811,4.0,48.0
8827,3295,2811,4.0,52.0
8828,3295,2811,4.0,448.0
8829,3295,2811,0.0,388.0
8830,3295,2811,4.0,224.0
8831,3295,2811,4.0,172.0
8832,3295,2811,4.0,296.0
8833,3295,2811,4.0,200.0
8834,3295,2811,4.0,52.0
8835,3295,2811,4.0,152.0
8836,3295,2811,8.0,96.0
8837,3295,2811,0.0,336.0
8838,3295,2811,0.0,408.0
8839,3295,2811,0.0,468.0
8840,3295,2811,4.0,556.0
8841,3295,2811,0.0,876.0
8842,3295,2811,0.0,976.0
8843,3295,2811,0.0,880.0
8844,3295,2811,4.0,448.0
8845,3295,2811,0.0,540.0
8846,3295,2811,4.0,196.0
8847,3295,2811,160.0,12.0
8848,3295,2811,172.0,8.0
8849,3295,2811,8.0,24.0
8850,3295,2811,228.0,16.0
8851,3295,2811,204.0,8.0
8852,3295,2811,20.0,28.0
8853,3295,2811,60.0,12.0
8854,3295,2811,56.0,12.0
8855,3295,2811,12.0,156.0
8856,3295,2811,4.0,540.0
8857,3295,2811,4.0,496.0
8858,3295,2811,4.0,200.0
8859,3295,2811,112.0,12.0
8860,3295,2811,104.0,20.0
8861,3295,2811,16.0,44.0
8862,3295,2811,96.0,12.0
8863,3295,2811,40.0,60.0
8864,3295,2811,52.0,100.0
8865,3295,2811,8.0,108.0
8866,3295,2811,20.0,96.0
8867,3295,2811,4.0,396.0
8868,3295,2811,4.0,348.0
8869,3295,2811,8.0,312.0
8870,3295,2811,4.0,420.0
8871,3295,2811,4.0,568.0
8872,3295,2811,4.0,248.0
8873,3295,2811,0.0,316.0
8874,3295,2811,4.0,156.0
8875,3295,2811,8.0,44.0
8876,3295,2811,384.0,12.0
8877,3295,2811,128.0,12.0
8878,3295,2811,216.0,8.0
8879,3295,2811,104.0,32.0
8880,3295,2811,32.0,80.0
8881,3295,2811,24.0,120.0
8882,3295,2811,4.0,172.0
8883,3295,2811,4.0,100.0
8884,3295,2811,136.0,20.0
8885,3295,2811,108.0,12.0
8886,3295,2811,112.0,4.0
8887,3295,2811,8.0,64.0
8888,3295,2811,12.0,152.0
8889,3295,2811,4.0,252.0
8890,3295,2811,0.0,232.0
8891,3295,2811,4.0,172.0
8892,3295,2811,4.0,376.0
8893,3295,2811,4.0,168.0
8894,3295,2811,8.0,56.0
8895,3295,2811,12.0,12.0
8896,3295,2811,20.0,44.0
8897,3295,2811,4.0,36.0
8898,3295,2811,320.0,12.0
8899,3295,2811,816.0,8.0
8900,3295,2811,88.0,12.0
8901,3295,2811,36.0,16.0
8902,3295,2811,136.0,8.0
8903,3295,2811,804.0,4.0
8904,3295,2811,392.0,4.0
8905,3295,2811,528.0,4.0
8906,3295,2811,900.0,4.0
8907,3295,2811,1248.0,4.0
8908,3295,2811,1964.0,4.0
8909,3295,2811,2068.0,4.0
8910,3295,2811,1488.0,16.0
8911,3295,2811,952.0,112.0
8912,3295,2811,592.0,176.0
8913,3295,2811,28.0,136.0
8914,3295,2811,8.0,232.0
8915,3295,2811,4.0,520.0
8916,3295,2811,72.0,116.0
8917,3295,2811,12.0,284.0
8918,3295,2811,4.0,220.0
8919,3295,2811,4.0,136.0
8920,3295,2811,416.0,12.0
8921,3295,2811,32.0,116.0
8922,3295,2811,4.0,268.0
8923,3295,2811,4.0,520.0
8924,3295,2811,12.0,80.0
8925,3295,2811,8.0,12.0
8926,3295,2811,44.0,12.0
8927,3295,2811,8.0,56.0
8928,3295,2811,612.0,8.0
8929,3295,2811,404.0,8.0
8930,3295,2811,388.0,4.0
8931,3295,2811,36.0,116.0
8932,3295,2811,8.0,364.0
8933,3295,2811,0.0,480.0
8934,3295,2811,0.0,420.0
8935,3295,2811,0.0,748.0
8936,3295,2811,0.0,1204.0
8937,3295,2811,0.0,1240.0
8938,3295,2811,0.0,1116.0
8939,3295,2811,8.0,1208.0
8940,3295,2811,8.0,512.0
8941,3295,2811,4.0,640.0
8942,3295,2811,0.0,904.0
8943,3295,2811,4.0,944.0
8944,3295,2811,16.0,712.0
8945,3295,2811,0.0,372.0
8946,3295,2811,0.0,476.0
8947,3295,2811,4.0,84.0
8948,3295,2811,12.0,196.0
8949,3295,2811,8.0,32.0
8950,3295,2811,272.0,4.0
8951,3295,2811,280.0,8.0
8952,3295,2811,56.0,152.0
8953,3295,2811,0.0,372.0
8954,3295,2811,0.0,272.0
8955,3295,2811,4.0,148.0
8956,3295,2811,8.0,188.0
8957,3295,2811,4.0,128.0
8958,3295,2811,8.0,24.0
8959,3295,2811,68.0,16.0
8960,3295,2811,76.0,8.0
8961,3295,2811,52.0,12.0
8962,3295,2811,212.0,8.0
8963,3295,2811,16.0,8.0
8964,3295,2811,144.0,8.0
8965,3295,2811,44.0,8.0
8966,3295,2811,64.0,20.0
8967,3295,2811,68.0,12.0
8968,3295,2811,68.0,8.0
8969,3295,2811,192.0,4.0
8970,3295,2811,276.0,4.0
8971,3295,2811,600.0,4.0
8972,3295,2811,92.0,40.0
8973,3295,2811,8.0,28.0
8974,3295,2811,12.0,80.0
8975,3295,2811,4.0,108.0
8976,3295,2811,8.0,160.0
8977,3295,2811,12.0,8.0
8978,3295,2811,40.0,12.0
8979,3295,2811,188.0,8.0
8980,3295,2811,744.0,4.0
8981,3295,2811,880.0,8.0
8982,3295,2811,508.0,4.0
8983,3295,2811,196.0,4.0
8984,3295,2811,96.0,4.0
8985,3295,2811,12.0,8.0
8986,3295,2811,8.0,8.0
8987,3295,2811,28.0,28.0
8988,3295,2811,8.0,44.0
8989,3295,2811,124.0,8.0
8990,3295,2811,316.0,4.0
8991,3295,2811,160.0,32.0
8992,3295,2811,4.0,60.0
8993,3295,2811,20.0,284.0
8994,3295,2811,200.0,8.0
8995,3295,2811,184.0,36.0
8996,3295,2811,4.0,652.0
8997,3295,2811,4.0,640.0
8998,3295,2811,0.0,468.0
8999,3295,2811,4.0,240.0
9000,3295,2811,4.0,472.0
9001,3295,2811,0.0,424.0
9002,3295,2811,0.0,380.0
9003,3295,2811,4.0,72.0
9004,3295,2811,160.0,12.0
9005,3295,2811,824.0,4.0
9006,3295,2811,524.0,28.0
9007,3295,2811,16.0,120.0
9008,3295,2811,584.0,8.0
9009,3295,2811,1128.0,4.0
9010,3295,2811,1092.0,4.0
9011,3295,2811,148.0,4.0
9012,3295,2811,980.0,8.0
9013,3295,2811,904.0,4.0
9014,3295,2811,936.0,4.0
9015,3295,2811,368.0,4.0
9016,3295,2811,516.0,4.0
9017,3295,2811,1016.0,4.0
9018,3295,2811,1060.0,4.0
9019,3295,2811,1220.0,120.0
9020,3295,2811,604.0,28.0
9021,3295,2811,8.0,36.0
9022,3295,2811,4.0,280.0
9023,3295,2811,4.0,500.0
9024,3295,2811,0.0,408.0
9025,3295,2811,0.0,296.0
9026,3295,2811,0.0,684.0
9027,3295,2811,0.0,516.0
9028,3295,2811,104.0,48.0
9029,3295,2811,20.0,164.0
9030,3295,2811,8.0,36.0
9031,3295,2811,4.0,264.0
9032,3295,2811,20.0,52.0
9033,3295,2811,4.0,364.0
9034,3295,2811,0.0,428.0
9035,3295,2811,4.0,152.0
9036,3295,2811,4.0,44.0
9037,3295,2811,4.0,44.0
9038,3295,2811,4.0,8.0
9039,3295,2811,20.0,8.0
9040,3295,2811,36.0,156.0
9041,3295,2811,4.0,196.0
9042,3295,2811,8.0,8.0
9043,3295,2811,40.0,12.0
9044,3295,2811,16.0,160.0
9045,3295,2811,12.0,76.0
9046,3295,2811,12.0,12.0
9047,3295,2811,56.0,8.0
9048,3295,2811,12.0,204.0
9049,3295,2811,4.0,124.0
9050,3295,2811,4.0,96.0
9051,3295,2811,4.0,28.0
9052,3295,2811,4.0,280.0
9053,3295,2811,4.0,180.0
9054,3295,2811,16.0,24.0
9055,3295,2811,60.0,68.0
9056,3295,2811,124.0,68.0
9057,3295,2811,16.0,68.0
9058,3295,2811,4.0,184.0
9059,3295,2811,4.0,80.0
9060,3295,2811,4.0,36.0
9061,3295,2811,16.0,28.0
9062,3295,2811,56.0,20.0
9063,3295,2811,248.0,12.0
9064,3295,2811,472.0,8.0
9065,3295,2811,776.0,8.0
9066,3295,2811,804.0,12.0
9067,3295,2811,804.0,44.0
9068,3295,2811,804.0,228.0
9069,3295,2811,308.0,24.0
9070,3295,2811,276.0,8.0
9071,3295,2811,128.0,20.0
9072,3295,2811,64.0,16.0
9073,3295,2811,76.0,52.0
9074,3295,2811,4.0,532.0
9075,3295,2811,4.0,716.0
9076,3295,2811,20.0,312.0
9077,3295,2811,16.0,12.0
9078,3295,2811,128.0,8.0
9079,3295,2811,12.0,12.0
9080,3295,2811,528.0,8.0
9081,3295,2811,612.0,12.0
9082,3295,2811,436.0,8.0
9083,3295,2811,408.0,16.0
9084,3295,2811,8.0,8.0
9085,3295,2811,56.0,12.0
9086,3295,2811,136.0,8.0
9087,3295,2811,152.0,4.0
9088,3295,2811,216.0,8.0
9089,3295,2811,612.0,8.0
9090,3295,2811,712.0,28.0
9091,3295,2811,604.0,176.0
9092,3295,2811,400.0,452.0
9093,3295,2811,12.0,356.0
9094,3295,2811,64.0,84.0
9095,3295,2811,40.0,12.0
9096,3295,2811,12.0,312.0
9097,3295,2811,48.0,80.0
9098,3295,2811,72.0,12.0
9099,3295,2811,32.0,24.0
9100,3295,2811,20.0,112.0
9101,3295,2811,380.0,4.0
9102,3295,2811,448.0,4.0
9103,3295,2811,116.0,4.0
9104,3295,2811,924.0,4.0
9105,3295,2811,1668.0,4.0
9106,3295,2811,868.0,4.0
9107,3295,2811,336.0,44.0
9108,3295,2811,252.0,32.0
9109,3295,2811,804.0,352.0
9110,3295,2811,12.0,68.0
9111,3295,2811,8.0,156.0
9112,3295,2811,0.0,368.0
9113,3295,2811,4.0,212.0
9114,3295,2811,4.0,160.0
9115,3295,2811,4.0,60.0
9116,3295,2811,656.0,4.0
9117,3295,2811,640.0,8.0
9118,3295,2811,304.0,4.0
9119,3295,2811,24.0,8.0
9120,3295,2811,16.0,16.0
9121,3295,2811,8.0,152.0
9122,3295,2811,4.0,372.0
9123,3295,2811,4.0,440.0
9124,3295,2811,8.0,40.0
9125,3295,2811,4.0,44.0
9126,3295,2811,20.0,8.0
9127,3295,2811,40.0,8.0
9128,3295,2811,288.0,4.0
9129,3295,2811,420.0,4.0
9130,3295,2811,340.0,4.0
9131,3295,2811,152.0,4.0
9132,3295,2811,36.0,8.0
9133,3295,2811,44.0,8.0
9134,3295,2811,288.0,4.0
9135,3295,2811,368.0,4.0
9136,3295,2811,16.0,40.0
9137,3295,2811,12.0,28.0
9138,3295,2811,244.0,4.0
9139,3295,2811,172.0,12.0
9140,3295,2811,48.0,76.0
9141,3295,2811,136.0,8.0
9142,3295,2811,100.0,4.0
9143,3295,2811,44.0,8.0
9144,3295,2811,16.0,88.0
9145,3295,2811,16.0,8.0
9146,3295,2811,40.0,8.0
9147,3295,2811,4.0,48.0
9148,3295,2811,28.0,68.0
9149,3295,2811,8.0,76.0
9150,3295,2811,4.0,156.0
9151,3295,2811,12.0,140.0
9152,3295,2811,20.0,16.0
9153,3295,2811,0.0,160.0
9154,3295,2811,32.0,140.0
9155,3295,2811,8.0,60.0
9156,3295,2811,12.0,36.0
9157,3295,2811,4.0,108.0
9158,3295,2811,12.0,132.0
9159,3295,2811,8.0,100.0
9160,3295,2811,228.0,16.0
9161,3295,2811,60.0,8.0
9162,3295,2811,184.0,8.0
9163,3295,2811,8.0,144.0
9164,3295,2811,4.0,196.0
9165,3295,2811,0.0,344.0
9166,3295,2811,0.0,612.0
9167,3295,2811,4.0,580.0
9168,3295,2811,8.0,208.0
9169,3295,2811,4.0,296.0
9170,3295,2811,8.0,156.0
9171,3295,2811,0.0,436.0
9172,3295,2811,4.0,620.0
9173,3295,2811,4.0,312.0
9174,3295,2811,4.0,184.0
9175,3295,2811,8.0,88.0
9176,3295,2811,4.0,292.0
9177,3295,2811,4.0,452.0
9178,3295,2811,4.0,444.0
9179,3295,2811,4.0,364.0
9180,3295,2811,4.0,540.0
9181,3295,2811,0.0,572.0
9182,3295,2811,0.0,728.0
9183,3295,2811,4.0,560.0
9184,3295,2811,0.0,696.0
9185,3295,2811,0.0,1036.0
9186,3295,2811,4.0,904.0
9187,3295,2811,4.0,632.0
9188,3295,2811,8.0,556.0
9189,3295,2811,4.0,520.0
9190,3295,2811,28.0,192.0
9191,3295,2811,100.0,28.0
9192,3295,2811,76.0,44.0
9193,3295,2811,232.0,8.0
9194,3295,2811,312.0,12.0
9195,3295,2811,308.0,32.0
9196,3295,2811,4.0,20.0
9197,3295,2811,16.0,48.0
9198,3295,2811,4.0,164.0
9199,3295,2811,8.0,508.0
9200,3295,2811,4.0,276.0
9201,3295,2811,4.0,520.0
9202,3295,2811,4.0,928.0
9203,3295,2811,0.0,1280.0
9204,3295,2811,120.0,356.0
9205,3295,2811,44.0,188.0
9206,3295,2811,4.0,268.0
9207,3295,2811,0.0,748.0
9208,3295,2811,12.0,28.0
9209,3295,2811,4.0,64.0
9210,3295,2811,8.0,128.0
9211,3295,2811,4.0,176.0
9212,3295,2811,112.0,20.0
9213,3295,2811,56.0,16.0
9214,3295,2811,20.0,36.0
9215,3295,2811,4.0,68.0
9216,3295,2811,4.0,100.0
9217,3295,2811,4.0,40.0
9218,3295,2811,8.0,12.0
9219,3295,2811,4.0,52.0
9220,3295,2811,0.0,384.0
9221,3295,2811,4.0,248.0
9222,3295,2811,4.0,16.0
9223,3295,2811,4.0,60.0
9224,3295,2811,0.0,292.0
9225,3295,2811,4.0,132.0
9226,3295,2811,0.0,140.0
9227,3295,2811,4.0,100.0
9228,3295,2811,0.0,312.0
9229,3295,2811,0.0,312.0
9230,3295,2811,4.0,68.0
9231,3295,2811,8.0,40.0
9232,3295,2811,4.0,28.0
9233,3295,2811,0.0,316.0
9234,3295,2811,4.0,264.0
9235,3295,2811,0.0,288.0
9236,3295,2811,0.0,592.0
9237,3295,2811,0.0,528.0
9238,3295,2811,0.0,468.0
9239,3295,2811,0.0,408.0
9240,3295,2811,0.0,320.0
9241,3295,2811,4.0,124.0
9242,3295,2811,32.0,16.0
9243,3295,2811,240.0,4.0
9244,3295,2811,464.0,0.0
9245,3295,2811,568.0,0.0
9246,3295,2811,396.0,0.0
9247,3295,2811,452.0,0.0
9248,3295,2811,48.0,12.0
9249,3295,2811,100.0,8.0
9250,3295,2811,52.0,56.0
9251,3295,2811,8.0,36.0
9252,3295,2811,16.0,40.0
9253,3295,2811,44.0,12.0
9254,3295,2811,36.0,44.0
9255,3295,2811,44.0,16.0
9256,3295,2811,188.0,4.0
9257,3295,2811,296.0,4.0
9258,3295,2811,200.0,4.0
9259,3295,2811,68.0,16.0
9260,3295,2811,92.0,8.0
9261,3295,2811,68.0,8.0
9262,3295,2811,132.0,4.0
9263,3295,2811,220.0,4.0
9264,3295,2811,392.0,4.0
9265,3295,2811,84.0,16.0
9266,3295,2811,44.0,28.0
9267,3295,2811,8.0,116.0
9268,3295,2811,4.0,216.0
9269,3295,2811,4.0,124.0
9270,3295,2811,8.0,28.0
9271,3295,2811,4.0,60.0
9272,3295,2811,104.0,12.0
9273,3295,2811,100.0,8.0
9274,3295,2811,36.0,12.0
9275,3295,2811,16.0,36.0
9276,3295,2811,8.0,408.0
9277,3295,2811,4.0,224.0
9278,3295,2811,4.0,184.0
9279,3295,2811,4.0,88.0
9280,3295,2811,12.0,160.0
9281,3295,2811,4.0,292.0
9282,3295,2811,40.0,92.0
9283,3295,2811,44.0,12.0
9284,3295,2811,4.0,476.0
9285,3295,2811,8.0,32.0
9286,3295,2811,152.0,12.0
9287,3295,2811,316.0,4.0
9288,3295,2811,140.0,8.0
9289,3295,2811,84.0,8.0
9290,3295,2811,128.0,8.0
9291,3295,2811,44.0,8.0
9292,3295,2811,8.0,32.0
9293,3295,2811,4.0,72.0
9294,3295,2811,4.0,204.0
9295,3295,2811,4.0,300.0
9296,3295,2811,52.0,60.0
9297,3295,2811,16.0,212.0
9298,3295,2811,0.0,244.0
9299,3295,2811,4.0,236.0
9300,3295,2811,12.0,20.0
9301,3295,2811,12.0,8.0
9302,3295,2811,24.0,76.0
9303,3295,2811,16.0,108.0
9304,3295,2811,24.0,24.0
9305,3295,2811,8.0,84.0
9306,3295,2811,0.0,428.0
9307,3295,2811,0.0,612.0
9308,3295,2811,0.0,480.0
9309,3295,2811,0.0,592.0
9310,3295,2811,0.0,692.0
9311,3295,2811,0.0,660.0
9312,3295,2811,12.0,248.0
