tick,uranium,lignite,hard coal,natural gas,oil,biomass,co2
3006,0.9,1.8,8.562030086,24.11739377,19.81,20.7,7.05
3007,0.9,1.8,8.562030086,24.11251384,19.81,20.7,7.05
3008,0.9,1.8,8.562030086,24.10763391,19.81,20.7,7.05
3009,0.9,1.8,8.562056427,24.10449681,19.81,20.7,7.05
3010,0.9,1.8,8.562082767,24.1013597,19.81,20.7,7.05
3011,0.9,1.8,8.562109108,24.0982226,19.81,20.7,7.05
3012,0.9,1.8,8.562135448,24.0950855,19.81,20.7,7.05
3013,0.9,1.8,8.562161788,24.0919484,19.81,20.7,7.05
3014,0.9,1.8,8.562188129,24.0888113,19.81,20.7,7.05
3015,0.9,1.8,8.562214469,24.0856742,19.81,20.7,7.05
3016,0.9,1.8,8.56224081,24.0825371,19.81,20.7,7.05
3017,0.9,1.8,8.56226715,24.0794,19.81,20.7,7.05
3018,0.9,1.8,8.56229349,24.0762629,19.81,20.7,7.05
3019,0.9,1.8,8.562319831,24.0731258,19.81,20.7,7.05
3020,0.9,1.8,8.562346171,24.0699887,19.81,20.7,7.05
3021,0.9,1.8,8.562372512,24.0668516,19.81,20.7,7.05
3022,0.9,1.8,8.562398852,24.0637145,19.81,20.7,7.05
3023,0.9,1.8,8.562425192,24.0605774,19.81,20.7,7.05
3024,0.9,1.8,8.562451533,24.0574403,19.81,20.7,7.05
3025,0.9,1.8,8.562451533,24.05395463,19.81,20.7,7.05
3026,0.9,1.8,8.562451533,24.05046897,19.81,20.7,7.05
3027,0.9,1.8,8.562451533,24.0469833,19.81,20.7,7.05
3028,0.9,1.8,8.562451533,24.04349763,19.81,20.7,7.05
3029,0.9,1.8,8.562451533,24.04001196,19.81,20.7,7.05
3030,0.9,1.8,8.562451533,24.0365263,19.81,20.7,7.05
3031,0.9,1.8,8.562451533,24.03304063,19.81,20.7,7.05
3032,0.9,1.8,8.562451533,24.02955496,19.81,20.7,7.05
3033,0.9,1.8,8.562451533,24.0260693,19.81,20.7,7.05
3034,0.9,1.8,8.562451533,24.02258363,19.81,20.7,7.05
3035,0.9,1.8,8.562451533,24.01909796,19.81,20.7,7.05
3036,0.9,1.8,8.562451533,24.0156123,19.81,20.7,7.05
3037,0.9,1.8,8.562451533,24.01212663,19.81,20.7,7.05
3038,0.9,1.8,8.562451533,24.00864096,19.81,20.7,7.05
3039,0.9,1.8,8.562451533,24.00515529,19.81,20.7,7.05
3040,0.9,1.8,8.562451533,24.00166963,19.81,20.7,7.05
3041,0.9,1.8,8.562451533,23.99818396,19.81,20.7,7.05
3042,0.9,1.8,8.562451533,23.99469829,19.81,20.7,7.05
3043,0.9,1.8,8.562451533,23.99121263,19.81,20.7,7.05
3044,0.9,1.8,8.562451533,23.98772696,19.81,20.7,7.05
3045,0.9,1.8,8.562451533,23.98424129,19.81,20.7,7.05
3046,0.9,1.8,8.562451533,23.98075562,19.81,20.7,7.05
3047,0.9,1.8,8.562451533,23.97726996,19.81,20.7,7.05
3048,0.9,1.8,8.562451533,23.97378429,19.81,20.7,7.05
3049,0.9,1.8,8.562451533,23.97029862,19.81,20.7,7.05
3050,0.9,1.8,8.562451533,23.96681296,19.81,20.7,7.05
3051,0.9,1.8,8.562451533,23.96332729,19.81,20.7,7.05
3052,0.9,1.8,8.562451533,23.95984162,19.81,20.7,7.05
3053,0.9,1.8,8.562451533,23.95635596,19.81,20.7,7.05
3054,0.9,1.8,8.562451533,23.95287029,19.81,20.7,7.05
3055,0.9,1.8,8.562451533,23.94938462,19.81,20.7,7.05
3056,0.9,1.8,8.562451533,23.94589895,19.81,20.7,7.05
3057,0.9,1.8,8.562504214,23.94589895,19.81,20.7,7.05
3058,0.9,1.8,8.562556894,23.94589895,19.81,20.7,7.05
3059,0.9,1.8,8.562609575,23.94589895,19.81,20.7,7.05
3060,0.9,1.8,8.562662256,23.94589895,19.81,20.7,7.05
3061,0.9,1.8,8.562714937,23.94589895,19.81,20.7,7.05
3062,0.9,1.8,8.562767618,23.94589895,19.81,20.7,7.05
3063,0.9,1.8,8.562820299,23.94589895,19.81,20.7,7.05
3064,0.9,1.8,8.562872979,23.94589895,19.81,20.7,7.05
3065,0.9,1.8,8.56292566,23.94589895,19.81,20.7,7.05
3066,0.9,1.8,8.562978341,23.94589895,19.81,20.7,7.05
3067,0.9,1.8,8.563031022,23.94589895,19.81,20.7,7.05
3068,0.9,1.8,8.563083703,23.94589895,19.81,20.7,7.05
3069,0.9,1.8,8.563136383,23.94589895,19.81,20.7,7.05
3070,0.9,1.8,8.563189064,23.94589895,19.81,20.7,7.05
3071,0.9,1.8,8.563241745,23.94589895,19.81,20.7,7.05
3072,0.9,1.8,8.563294426,23.94589895,18.89,20.7,7.05
3073,0.9,1.8,8.563294426,23.94241329,18.89,20.7,7.05
3074,0.9,1.8,8.563294426,23.93892762,18.89,20.7,7.05
3075,0.9,1.8,8.563294426,23.93544195,18.89,20.7,7.05
3076,0.9,1.8,8.563294426,23.93195629,18.89,20.7,7.05
3077,0.9,1.8,8.563294426,23.92847062,18.89,20.7,7.05
3078,0.9,1.8,8.563294426,23.92498495,18.89,20.7,7.05
3079,0.9,1.8,8.563294426,23.92149928,18.89,20.7,7.05
3080,0.9,1.8,8.563294426,23.91801362,18.89,20.7,7.05
3081,0.9,1.8,8.563294426,23.91452795,18.89,20.7,7.05
3082,0.9,1.8,8.563294426,23.91104228,18.89,20.7,7.05
3083,0.9,1.8,8.563294426,23.90755662,18.89,20.7,7.05
3084,0.9,1.8,8.563294426,23.90407095,18.89,20.7,7.05
3085,0.9,1.8,8.563294426,23.90058528,18.89,20.7,7.05
3086,0.9,1.8,8.563294426,23.89709962,18.89,20.7,7.05
3087,0.9,1.8,8.563294426,23.89361395,18.89,20.7,7.05
3088,0.9,1.8,8.563294426,23.89012828,18.89,20.7,7.05
3089,0.9,1.8,8.563320766,23.88664261,18.89,20.7,7.05
3090,0.9,1.8,8.563347107,23.88315695,18.89,20.7,7.05
3091,0.9,1.8,8.563373447,23.87967128,18.89,20.7,7.05
3092,0.9,1.8,8.563399787,23.87618561,18.89,20.7,7.05
3093,0.9,1.8,8.563426128,23.87269995,18.89,20.7,7.05
3094,0.9,1.8,8.563452468,23.86921428,18.89,20.7,7.05
3095,0.9,1.8,8.563478809,23.86572861,18.89,20.7,7.05
3096,0.9,1.8,8.563505149,23.86224294,18.89,20.7,7.05
3097,0.9,1.8,8.563531489,23.85875728,18.89,20.7,7.05
3098,0.9,1.8,8.56355783,23.85527161,18.89,20.7,7.05
3099,0.9,1.8,8.56358417,23.85178594,18.89,20.7,7.05
3100,0.9,1.8,8.563610511,23.84830028,18.89,20.7,7.05
3101,0.9,1.8,8.563636851,23.84481461,18.89,20.7,7.05
3102,0.9,1.8,8.563663192,23.84132894,18.89,20.7,7.05
3103,0.9,1.8,8.563689532,23.83784328,18.89,20.7,7.05
3104,0.9,1.8,8.563715872,23.83435761,18.89,20.7,7.05
3105,0.9,1.8,8.563742213,23.83122051,18.89,20.7,7.05
3106,0.9,1.8,8.563768553,23.82808341,18.89,20.7,7.05
3107,0.9,1.8,8.563794894,23.82494631,18.89,20.7,7.05
3108,0.9,1.8,8.563821234,23.82180921,18.89,20.7,7.05
3109,0.9,1.8,8.563847574,23.81867211,18.89,20.7,7.05
3110,0.9,1.8,8.563873915,23.81553501,18.89,20.7,7.05
3111,0.9,1.8,8.563900255,23.81239791,18.89,20.7,7.05
3112,0.9,1.8,8.563926596,23.80926081,18.89,20.7,7.05
3113,0.9,1.8,8.563952936,23.8061237,18.89,20.7,7.05
3114,0.9,1.8,8.563979276,23.8029866,18.89,20.7,7.05
3115,0.9,1.8,8.564005617,23.7998495,18.89,20.7,7.05
3116,0.9,1.8,8.564031957,23.7967124,18.89,20.7,7.05
3117,0.9,1.8,8.564058298,23.7935753,18.89,20.7,7.05
3118,0.9,1.8,8.564084638,23.7904382,18.89,20.7,7.05
3119,0.9,1.8,8.564110978,23.7873011,18.89,20.7,7.05
3120,0.9,1.8,8.564137319,23.784164,18.89,20.7,7.05
3121,0.9,1.8,8.564137319,23.77719267,18.89,20.7,7.05
3122,0.9,1.8,8.564137319,23.77022133,18.89,20.7,7.05
3123,0.9,1.8,8.564137319,23.76325,18.89,20.7,7.05
3124,0.9,1.8,8.564137319,23.75627867,18.89,20.7,7.05
3125,0.9,1.8,8.564137319,23.74930733,18.89,20.7,7.05
3126,0.9,1.8,8.564137319,23.742336,18.89,20.7,7.05
3127,0.9,1.8,8.564137319,23.73536466,18.89,20.7,7.05
3128,0.9,1.8,8.564137319,23.72839333,18.89,20.7,7.05
3129,0.9,1.8,8.564137319,23.721422,18.89,20.7,7.05
3130,0.9,1.8,8.564137319,23.71445066,18.89,20.7,7.05
3131,0.9,1.8,8.564137319,23.70747933,18.89,20.7,7.05
3132,0.9,1.8,8.564137319,23.70050799,18.89,20.7,7.05
3133,0.9,1.8,8.564137319,23.69353666,18.89,20.7,7.05
3134,0.9,1.8,8.564137319,23.68656532,18.89,20.7,7.05
3135,0.9,1.8,8.564137319,23.67959399,18.89,20.7,7.05
3136,0.9,1.8,8.564137319,23.67262266,18.89,20.7,7.05
3137,0.9,1.8,8.564137319,23.67262266,18.89,20.7,7.05
3138,0.9,1.8,8.564137319,23.67262266,18.89,20.7,7.05
3139,0.9,1.8,8.564137319,23.67262266,18.89,20.7,7.05
3140,0.9,1.8,8.564137319,23.67262266,18.89,20.7,7.05
3141,0.9,1.8,8.564137319,23.67262266,18.89,20.7,7.05
3142,0.9,1.8,8.564137319,23.67262266,18.89,20.7,7.05
3143,0.9,1.8,8.564137319,23.67262266,18.89,20.7,7.05
3144,0.9,1.8,8.564137319,23.67262266,18.89,20.7,7.05
3145,0.9,1.8,8.564137319,23.67262266,18.89,20.7,7.05
3146,0.9,1.8,8.564137319,23.67262266,18.89,20.7,7.05
3147,0.9,1.8,8.564137319,23.67262266,18.89,20.7,7.05
3148,0.9,1.8,8.564137319,23.67262266,18.89,20.7,7.05
3149,0.9,1.8,8.564137319,23.67262266,18.89,20.7,7.05
3150,0.9,1.8,8.564137319,23.67262266,18.89,20.7,7.05
3151,0.9,1.8,8.564137319,23.67262266,18.89,20.7,7.05
3152,0.9,1.8,8.564137319,23.67262266,18.89,20.7,7.05
3153,0.9,1.8,8.564163659,23.66634846,18.89,20.7,7.05
3154,0.9,1.8,8.56419,23.66007425,18.89,20.7,7.05
3155,0.9,1.8,8.56421634,23.65380005,18.89,20.7,7.05
3156,0.9,1.8,8.56424268,23.64752585,18.89,20.7,7.05
3157,0.9,1.8,8.564269021,23.64125165,18.89,20.7,7.05
3158,0.9,1.8,8.564295361,23.63497745,18.89,20.7,7.05
3159,0.9,1.8,8.564321702,23.62870325,18.89,20.7,7.05
3160,0.9,1.8,8.564348042,23.62242905,18.89,20.7,7.05
3161,0.9,1.8,8.564374382,23.61615485,18.89,20.7,7.05
3162,0.9,1.8,8.564400723,23.60988065,18.89,20.7,7.05
3163,0.9,1.8,8.564427063,23.60360645,18.89,20.7,7.05
3164,0.9,1.8,8.564453404,23.59733225,18.89,20.7,7.05
3165,0.9,1.8,8.564479744,23.59105805,18.89,20.7,7.05
3166,0.9,1.8,8.564506084,23.58478385,18.89,20.7,7.05
3167,0.9,1.8,8.564532425,23.57850965,18.89,20.7,7.05
3168,0.9,1.8,8.564558765,23.57223545,19.9,20.7,7.05
3169,0.9,1.8,8.564558765,23.56526411,19.9,20.7,7.05
3170,0.9,1.8,8.564558765,23.55829278,19.9,20.7,7.05
3171,0.9,1.8,8.564558765,23.55132144,19.9,20.7,7.05
3172,0.9,1.8,8.564558765,23.54435011,19.9,20.7,7.05
3173,0.9,1.8,8.564558765,23.53737877,19.9,20.7,7.05
3174,0.9,1.8,8.564558765,23.53040744,19.9,20.7,7.05
3175,0.9,1.8,8.564558765,23.52343611,19.9,20.7,7.05
3176,0.9,1.8,8.564558765,23.51646477,19.9,20.7,7.05
3177,0.9,1.8,8.564558765,23.50949344,19.9,20.7,7.05
3178,0.9,1.8,8.564558765,23.5025221,19.9,20.7,7.05
3179,0.9,1.8,8.564558765,23.49555077,19.9,20.7,7.05
3180,0.9,1.8,8.564558765,23.48857944,19.9,20.7,7.05
3181,0.9,1.8,8.564558765,23.4816081,19.9,20.7,7.05
3182,0.9,1.8,8.564558765,23.47463677,19.9,20.7,7.05
3183,0.9,1.8,8.564558765,23.46766543,19.9,20.7,7.05
3184,0.9,1.8,8.564558765,23.4606941,19.9,20.7,7.05
3185,0.9,1.8,8.564558765,23.45407133,19.9,20.7,7.05
3186,0.9,1.8,8.564558765,23.44744856,19.9,20.7,7.05
3187,0.9,1.8,8.564558765,23.4408258,19.9,20.7,7.05
3188,0.9,1.8,8.564558765,23.43420303,19.9,20.7,7.05
3189,0.9,1.8,8.564558765,23.42758026,19.9,20.7,7.05
3190,0.9,1.8,8.564558765,23.42095749,19.9,20.7,7.05
3191,0.9,1.8,8.564558765,23.41433473,19.9,20.7,7.05
3192,0.9,1.8,8.564558765,23.40771196,19.9,20.7,7.05
3193,0.9,1.8,8.564558765,23.40108919,19.9,20.7,7.05
3194,0.9,1.8,8.564558765,23.39446642,19.9,20.7,7.05
3195,0.9,1.8,8.564558765,23.38784366,19.9,20.7,7.05
3196,0.9,1.8,8.564558765,23.38122089,19.9,20.7,7.05
3197,0.9,1.8,8.564558765,23.37459812,19.9,20.7,7.05
3198,0.9,1.8,8.564558765,23.36797536,19.9,20.7,7.05
3199,0.9,1.8,8.564558765,23.36135259,19.9,20.7,7.05
3200,0.9,1.8,8.564558765,23.35472982,19.9,20.7,7.05
3201,0.9,1.8,8.564558765,23.34775849,19.9,20.7,7.05
3202,0.9,1.8,8.564558765,23.34078715,19.9,20.7,7.05
3203,0.9,1.8,8.564558765,23.33381582,19.9,20.7,7.05
3204,0.9,1.8,8.564558765,23.32684448,19.9,20.7,7.05
3205,0.9,1.8,8.564558765,23.31987315,19.9,20.7,7.05
3206,0.9,1.8,8.564558765,23.31290182,19.9,20.7,7.05
3207,0.9,1.8,8.564558765,23.30593048,19.9,20.7,7.05
3208,0.9,1.8,8.564558765,23.29895915,19.9,20.7,7.05
3209,0.9,1.8,8.564558765,23.29198781,19.9,20.7,7.05
3210,0.9,1.8,8.564558765,23.28501648,19.9,20.7,7.05
3211,0.9,1.8,8.564558765,23.27804515,19.9,20.7,7.05
3212,0.9,1.8,8.564558765,23.27107381,19.9,20.7,7.05
3213,0.9,1.8,8.564558765,23.26410248,19.9,20.7,7.05
3214,0.9,1.8,8.564558765,23.25713114,19.9,20.7,7.05
3215,0.9,1.8,8.564558765,23.25015981,19.9,20.7,7.05
3216,0.9,1.8,8.564558765,23.24318847,19.9,20.7,7.05
3217,0.9,1.8,8.564558765,23.24318847,19.9,20.7,7.05
3218,0.9,1.8,8.564558765,23.24318847,19.9,20.7,7.05
3219,0.9,1.8,8.564558765,23.24318847,19.9,20.7,7.05
3220,0.9,1.8,8.564558765,23.24318847,19.9,20.7,7.05
3221,0.9,1.8,8.564558765,23.24318847,19.9,20.7,7.05
3222,0.9,1.8,8.564558765,23.24318847,19.9,20.7,7.05
3223,0.9,1.8,8.564558765,23.24318847,19.9,20.7,7.05
3224,0.9,1.8,8.564558765,23.24318847,19.9,20.7,7.05
3225,0.9,1.8,8.564558765,23.24318847,19.9,20.7,7.05
3226,0.9,1.8,8.564558765,23.24318847,19.9,20.7,7.05
3227,0.9,1.8,8.564558765,23.24318847,19.9,20.7,7.05
3228,0.9,1.8,8.564558765,23.24318847,19.9,20.7,7.05
3229,0.9,1.8,8.564558765,23.24318847,19.9,20.7,7.05
3230,0.9,1.8,8.564558765,23.24318847,19.9,20.7,7.05
3231,0.9,1.8,8.564558765,23.24318847,19.9,20.7,7.05
3232,0.9,1.8,8.564558765,23.24318847,19.9,20.7,7.05
3233,0.9,1.8,8.564532425,23.23656571,19.9,20.7,7.05
3234,0.9,1.8,8.564506084,23.22994294,19.9,20.7,7.05
3235,0.9,1.8,8.564479744,23.22332017,19.9,20.7,7.05
3236,0.9,1.8,8.564453404,23.2166974,19.9,20.7,7.05
3237,0.9,1.8,8.564427063,23.21007464,19.9,20.7,7.05
3238,0.9,1.8,8.564400723,23.20345187,19.9,20.7,7.05
3239,0.9,1.8,8.564374382,23.1968291,19.9,20.7,7.05
3240,0.9,1.8,8.564348042,23.19020634,19.9,20.7,7.05
3241,0.9,1.8,8.564321702,23.18358357,19.9,20.7,7.05
3242,0.9,1.8,8.564295361,23.1769608,19.9,20.7,7.05
3243,0.9,1.8,8.564269021,23.17033803,19.9,20.7,7.05
3244,0.9,1.8,8.56424268,23.16371527,19.9,20.7,7.05
3245,0.9,1.8,8.56421634,23.1570925,19.9,20.7,7.05
3246,0.9,1.8,8.56419,23.15046973,19.9,20.7,7.05
3247,0.9,1.8,8.564163659,23.14384696,19.9,20.7,7.05
3248,0.9,1.8,8.564137319,23.1372242,19.9,20.7,7.05
3249,0.9,1.8,8.564137319,23.13025286,19.9,20.7,7.05
3250,0.9,1.8,8.564137319,23.12328153,19.9,20.7,7.05
3251,0.9,1.8,8.564137319,23.11631019,19.9,20.7,7.05
3252,0.9,1.8,8.564137319,23.10933886,19.9,20.7,7.05
3253,0.9,1.8,8.564137319,23.10236753,19.9,20.7,7.05
3254,0.9,1.8,8.564137319,23.09539619,19.9,20.7,7.05
3255,0.9,1.8,8.564137319,23.08842486,19.9,20.7,7.05
3256,0.9,1.8,8.564137319,23.08145352,19.9,20.7,7.05
3257,0.9,1.8,8.564137319,23.07448219,19.9,20.7,7.05
3258,0.9,1.8,8.564137319,23.06751085,19.9,20.7,7.05
3259,0.9,1.8,8.564137319,23.06053952,19.9,20.7,7.05
3260,0.9,1.8,8.564137319,23.05356819,19.9,20.7,7.05
3261,0.9,1.8,8.564137319,23.04659685,19.9,20.7,7.05
3262,0.9,1.8,8.564137319,23.03962552,19.9,20.7,7.05
3263,0.9,1.8,8.564137319,23.03265418,19.9,20.7,7.05
3264,0.9,1.8,8.564137319,23.02568285,19.22,20.7,7.05
3265,0.9,1.8,8.564137319,23.02010578,19.22,20.7,7.05
3266,0.9,1.8,8.564137319,23.01452872,19.22,20.7,7.05
3267,0.9,1.8,8.564137319,23.00895165,19.22,20.7,7.05
3268,0.9,1.8,8.564137319,23.00337458,19.22,20.7,7.05
3269,0.9,1.8,8.564137319,22.99779751,19.22,20.7,7.05
3270,0.9,1.8,8.564137319,22.99222045,19.22,20.7,7.05
3271,0.9,1.8,8.564137319,22.98664338,19.22,20.7,7.05
3272,0.9,1.8,8.564137319,22.98106631,19.22,20.7,7.05
3273,0.9,1.8,8.564137319,22.97548924,19.22,20.7,7.05
3274,0.9,1.8,8.564137319,22.96991218,19.22,20.7,7.05
3275,0.9,1.8,8.564137319,22.96433511,19.22,20.7,7.05
3276,0.9,1.8,8.564137319,22.95875804,19.22,20.7,7.05
3277,0.9,1.8,8.564137319,22.95318097,19.22,20.7,7.05
3278,0.9,1.8,8.564137319,22.94760391,19.22,20.7,7.05
3279,0.9,1.8,8.564137319,22.94202684,19.22,20.7,7.05
3280,0.9,1.8,8.564137319,22.93644977,19.22,20.7,7.05
3281,0.9,1.8,8.564137319,22.93052414,19.22,20.7,7.05
3282,0.9,1.8,8.564137319,22.92459851,19.22,20.7,7.05
3283,0.9,1.8,8.564137319,22.91867287,19.22,20.7,7.05
3284,0.9,1.8,8.564137319,22.91274724,19.22,20.7,7.05
3285,0.9,1.8,8.564137319,22.9068216,19.22,20.7,7.05
3286,0.9,1.8,8.564137319,22.90089597,19.22,20.7,7.05
3287,0.9,1.8,8.564137319,22.89497034,19.22,20.7,7.05
3288,0.9,1.8,8.564137319,22.8890447,19.22,20.7,7.05
3289,0.9,1.8,8.564137319,22.88311907,19.22,20.7,7.05
3290,0.9,1.8,8.564137319,22.87719343,19.22,20.7,7.05
3291,0.9,1.8,8.564137319,22.8712678,19.22,20.7,7.05
3292,0.9,1.8,8.564137319,22.86534216,19.22,20.7,7.05
3293,0.9,1.8,8.564137319,22.85941653,19.22,20.7,7.05
3294,0.9,1.8,8.564137319,22.8534909,19.22,20.7,7.05
3295,0.9,1.8,8.564137319,22.84756526,19.22,20.7,7.05
3296,0.9,1.8,8.564137319,22.84163963,19.22,20.7,7.05
3297,0.9,1.8,8.564137319,22.84163963,19.22,20.7,7.05
3298,0.9,1.8,8.564137319,22.84163963,19.22,20.7,7.05
3299,0.9,1.8,8.564137319,22.84163963,19.22,20.7,7.05
3300,0.9,1.8,8.564137319,22.84163963,19.22,20.7,7.05
3301,0.9,1.8,8.564137319,22.84163963,19.22,20.7,7.05
3302,0.9,1.8,8.564137319,22.84163963,19.22,20.7,7.05
3303,0.9,1.8,8.564137319,22.84163963,19.22,20.7,7.05
3304,0.9,1.8,8.564137319,22.84163963,19.22,20.7,7.05
3305,0.9,1.8,8.564137319,22.84163963,19.22,20.7,7.05
3306,0.9,1.8,8.564137319,22.84163963,19.22,20.7,7.05
3307,0.9,1.8,8.564137319,22.84163963,19.22,20.7,7.05
3308,0.9,1.8,8.564137319,22.84163963,19.22,20.7,7.05
3309,0.9,1.8,8.564137319,22.84163963,19.22,20.7,7.05
3310,0.9,1.8,8.564137319,22.84163963,19.22,20.7,7.05
3311,0.9,1.8,8.564137319,22.84163963,19.22,20.7,7.05
3312,0.9,1.8,8.564137319,22.84163963,19.22,20.7,7.05
3313,0.9,1.8,8.564137319,22.83536543,19.22,20.7,7.05
3314,0.9,1.8,8.564137319,22.82909123,19.22,20.7,7.05
3315,0.9,1.8,8.564137319,22.82281703,19.22,20.7,7.05
3316,0.9,1.8,8.564137319,22.81654283,19.22,20.7,7.05
3317,0.9,1.8,8.564137319,22.81026863,19.22,20.7,7.05
3318,0.9,1.8,8.564137319,22.80399442,19.22,20.7,7.05
3319,0.9,1.8,8.564137319,22.79772022,19.22,20.7,7.05
3320,0.9,1.8,8.564137319,22.79144602,19.22,20.7,7.05
3321,0.9,1.8,8.564137319,22.78517182,19.22,20.7,7.05
3322,0.9,1.8,8.564137319,22.77889762,19.22,20.7,7.05
3323,0.9,1.8,8.564137319,22.77262342,19.22,20.7,7.05
3324,0.9,1.8,8.564137319,22.76634922,19.22,20.7,7.05
3325,0.9,1.8,8.564137319,22.76007502,19.22,20.7,7.05
3326,0.9,1.8,8.564137319,22.75380082,19.22,20.7,7.05
3327,0.9,1.8,8.564137319,22.74752662,19.22,20.7,7.05
3328,0.9,1.8,8.564137319,22.74125242,19.22,20.7,7.05
3329,0.9,1.8,8.564110978,22.73567535,19.22,20.7,7.05
3330,0.9,1.8,8.564084638,22.73009828,19.22,20.7,7.05
3331,0.9,1.8,8.564058298,22.72452122,19.22,20.7,7.05
3332,0.9,1.8,8.564031957,22.71894415,19.22,20.7,7.05
3333,0.9,1.8,8.564005617,22.71336708,19.22,20.7,7.05
3334,0.9,1.8,8.563979276,22.70779001,19.22,20.7,7.05
3335,0.9,1.8,8.563952936,22.70221295,19.22,20.7,7.05
3336,0.9,1.8,8.563926596,22.69663588,19.22,20.7,7.05
3337,0.9,1.8,8.563900255,22.69105881,19.22,20.7,7.05
3338,0.9,1.8,8.563873915,22.68548174,19.22,20.7,7.05
3339,0.9,1.8,8.563847574,22.67990468,19.22,20.7,7.05
3340,0.9,1.8,8.563821234,22.67432761,19.22,20.7,7.05
3341,0.9,1.8,8.563794894,22.66875054,19.22,20.7,7.05
3342,0.9,1.8,8.563768553,22.66317348,19.22,20.7,7.05
3343,0.9,1.8,8.563742213,22.65759641,19.22,20.7,7.05
3344,0.9,1.8,8.563715872,22.65201934,19.22,20.7,7.05
3345,0.9,1.8,8.563715872,22.64609371,19.22,20.7,7.05
3346,0.9,1.8,8.563715872,22.64016807,19.22,20.7,7.05
3347,0.9,1.8,8.563715872,22.63424244,19.22,20.7,7.05
3348,0.9,1.8,8.563715872,22.6283168,19.22,20.7,7.05
3349,0.9,1.8,8.563715872,22.62239117,19.22,20.7,7.05
3350,0.9,1.8,8.563715872,22.61646554,19.22,20.7,7.05
3351,0.9,1.8,8.563715872,22.6105399,19.22,20.7,7.05
3352,0.9,1.8,8.563715872,22.60461427,19.22,20.7,7.05
3353,0.9,1.8,8.563715872,22.59868863,19.22,20.7,7.05
3354,0.9,1.8,8.563715872,22.592763,19.22,20.7,7.05
3355,0.9,1.8,8.563715872,22.58683737,19.22,20.7,7.05
3356,0.9,1.8,8.563715872,22.58091173,19.22,20.7,7.05
3357,0.9,1.8,8.563715872,22.5749861,19.22,20.7,7.05
3358,0.9,1.8,8.563715872,22.56906046,19.22,20.7,7.05
3359,0.9,1.8,8.563715872,22.56313483,19.22,20.7,7.05
3360,0.9,1.8,8.563715872,22.5572092,19.34,20.7,7.05
3361,0.9,1.8,8.563715872,22.550935,19.34,20.7,7.05
3362,0.9,1.8,8.563715872,22.5446608,19.34,20.7,7.05
3363,0.9,1.8,8.563715872,22.53838659,19.34,20.7,7.05
3364,0.9,1.8,8.563715872,22.53211239,19.34,20.7,7.05
3365,0.9,1.8,8.563715872,22.52583819,19.34,20.7,7.05
3366,0.9,1.8,8.563715872,22.51956399,19.34,20.7,7.05
3367,0.9,1.8,8.563715872,22.51328979,19.34,20.7,7.05
3368,0.9,1.8,8.563715872,22.50701559,19.34,20.7,7.05
3369,0.9,1.8,8.563715872,22.50074139,19.34,20.7,7.05
3370,0.9,1.8,8.563715872,22.49446719,19.34,20.7,7.05
3371,0.9,1.8,8.563715872,22.48819299,19.34,20.7,7.05
3372,0.9,1.8,8.563715872,22.48191879,19.34,20.7,7.05
3373,0.9,1.8,8.563715872,22.47564459,19.34,20.7,7.05
3374,0.9,1.8,8.563715872,22.46937039,19.34,20.7,7.05
3375,0.9,1.8,8.563715872,22.46309619,19.34,20.7,7.05
3376,0.9,1.8,8.563715872,22.45682199,19.34,20.7,7.05
3377,0.9,1.8,8.563715872,22.45682199,19.34,20.7,7.05
3378,0.9,1.8,8.563715872,22.45682199,19.34,20.7,7.05
3379,0.9,1.8,8.563715872,22.45682199,19.34,20.7,7.05
3380,0.9,1.8,8.563715872,22.45682199,19.34,20.7,7.05
3381,0.9,1.8,8.563715872,22.45682199,19.34,20.7,7.05
3382,0.9,1.8,8.563715872,22.45682199,19.34,20.7,7.05
3383,0.9,1.8,8.563715872,22.45682199,19.34,20.7,7.05
3384,0.9,1.8,8.563715872,22.45682199,19.34,20.7,7.05
3385,0.9,1.8,8.563715872,22.45682199,19.34,20.7,7.05
3386,0.9,1.8,8.563715872,22.45682199,19.34,20.7,7.05
3387,0.9,1.8,8.563715872,22.45682199,19.34,20.7,7.05
3388,0.9,1.8,8.563715872,22.45682199,19.34,20.7,7.05
3389,0.9,1.8,8.563715872,22.45682199,19.34,20.7,7.05
3390,0.9,1.8,8.563715872,22.45682199,19.34,20.7,7.05
3391,0.9,1.8,8.563715872,22.45682199,19.34,20.7,7.05
3392,0.9,1.8,8.563715872,22.45682199,19.34,20.7,7.05
3393,0.9,1.8,8.563715872,22.45368489,19.34,20.7,7.05
3394,0.9,1.8,8.563715872,22.45054778,19.34,20.7,7.05
3395,0.9,1.8,8.563715872,22.44741068,19.34,20.7,7.05
3396,0.9,1.8,8.563715872,22.44427358,19.34,20.7,7.05
3397,0.9,1.8,8.563715872,22.44113648,19.34,20.7,7.05
3398,0.9,1.8,8.563715872,22.43799938,19.34,20.7,7.05
3399,0.9,1.8,8.563715872,22.43486228,19.34,20.7,7.05
3400,0.9,1.8,8.563715872,22.43172518,19.34,20.7,7.05
3401,0.9,1.8,8.563715872,22.42858808,19.34,20.7,7.05
3402,0.9,1.8,8.563715872,22.42545098,19.34,20.7,7.05
3403,0.9,1.8,8.563715872,22.42231388,19.34,20.7,7.05
3404,0.9,1.8,8.563715872,22.41917678,19.34,20.7,7.05
