,positive Demand [MW],negative Demand [MW],positive Call-Off [MW],negative Call-Off [MW]
14191,2898,2708,60,0
14192,2898,2708,604,4
14193,2898,2708,384,0
14194,2898,2708,112,0
14195,2898,2708,4,44
14196,2898,2708,344,4
14197,2898,2708,192,0
14198,2898,2708,4,52
14199,2898,2708,0,148
14200,2898,2708,256,20
14201,2898,2708,8,8
14202,2898,2708,0,180
14203,2898,2708,0,316
14204,2898,2708,40,40
14205,2898,2708,4,104
14206,2898,2708,0,460
14207,2898,2708,0,564
14208,2898,2708,4,184
14209,2898,2708,0,96
14210,2898,2708,0,220
14211,2898,2708,0,456
14212,2898,2708,4,76
14213,2898,2708,4,148
14214,2898,2708,0,396
14215,2898,2708,0,680
14216,2898,2708,0,444
14217,2898,2708,0,28
14218,2898,2708,0,124
14219,2898,2708,0,124
14220,2898,2708,4,100
14221,2898,2708,12,56
14222,2898,2708,120,12
14223,2898,2708,128,0
14224,2898,2708,40,12
14225,2898,2708,16,4
14226,2898,2708,40,12
14227,2898,2708,76,4
14228,2898,2708,4,328
14229,2898,2708,24,192
14230,2898,2708,144,12
14231,2898,2708,440,4
14232,2898,2708,44,188
14233,2898,2708,8,88
14234,2898,2708,80,24
14235,2898,2708,48,4
14236,2898,2708,8,224
14237,2898,2708,0,604
14238,2898,2708,0,784
14239,2898,2708,0,828
14240,2898,2708,420,340
14241,2898,2708,268,4
14242,2898,2708,276,4
14243,2898,2708,24,64
14244,2898,2708,448,72
14245,2898,2708,552,4
14246,2898,2708,452,8
14247,2898,2708,144,64
14248,2898,2708,0,132
14249,2898,2708,16,68
14250,2898,2708,0,232
14251,2898,2708,0,160
14252,2898,2708,88,32
14253,2898,2708,8,80
14254,2898,2708,16,124
14255,2898,2708,0,408
14256,2898,2708,20,180
14257,2898,2708,92,4
14258,2898,2708,76,8
14259,2898,2708,12,324
14260,2898,2708,4,136
14261,2898,2708,8,72
14262,2898,2708,0,384
14263,2898,2708,0,416
14264,2898,2708,28,188
14265,2898,2708,12,40
14266,2898,2708,8,80
14267,2898,2708,12,60
14268,2898,2708,0,144
14269,2898,2708,4,76
14270,2898,2708,8,24
14271,2898,2708,8,16
14272,2898,2708,24,132
14273,2898,2708,76,32
14274,2898,2708,56,52
14275,2898,2708,64,60
14276,2898,2708,0,392
14277,2898,2708,4,288
14278,2898,2708,44,48
14279,2898,2708,148,12
14280,2898,2708,292,4
14281,2898,2708,208,8
14282,2898,2708,576,4
14283,2898,2708,412,4
14284,2898,2708,380,8
14285,2898,2708,388,8
14286,2898,2708,368,8
14287,2898,2708,12,28
14288,2898,2708,64,20
14289,2898,2708,72,8
14290,2898,2708,12,16
14291,2898,2708,36,52
14292,2898,2708,468,12
14293,2898,2708,408,8
14294,2898,2708,16,92
14295,2898,2708,0,532
14296,2898,2708,140,92
14297,2898,2708,8,504
14298,2898,2708,0,900
14299,2898,2708,0,640
14300,2898,2708,108,44
14301,2898,2708,172,4
14302,2898,2708,192,16
14303,2898,2708,4,300
14304,2898,2708,492,4
14305,2898,2708,316,4
14306,2898,2708,384,4
14307,2898,2708,324,4
14308,2898,2708,376,4
14309,2898,2708,328,4
14310,2898,2708,644,0
14311,2898,2708,344,4
14312,2898,2708,928,0
14313,2898,2708,1172,0
14314,2898,2708,968,0
14315,2898,2708,752,4
14316,2898,2708,316,12
14317,2898,2708,44,4
14318,2898,2708,28,20
14319,2898,2708,0,240
14320,2898,2708,304,16
14321,2898,2708,20,44
14322,2898,2708,0,560
14323,2898,2708,0,928
14324,2898,2708,0,184
14325,2898,2708,4,164
14326,2898,2708,0,388
14327,2898,2708,4,320
14328,2898,2708,360,304
14329,2898,2708,304,4
14330,2898,2708,236,4
14331,2898,2708,244,4
14332,2898,2708,712,4
14333,2898,2708,608,4
14334,2898,2708,416,4
14335,2898,2708,64,8
14336,2898,2708,136,4
14337,2898,2708,4,120
14338,2898,2708,0,556
14339,2898,2708,0,884
14340,2898,2708,0,152
14341,2898,2708,0,292
14342,2898,2708,0,784
14343,2898,2708,0,1552
14344,2898,2708,8,812
14345,2898,2708,12,512
14346,2898,2708,4,456
14347,2898,2708,0,344
14348,2898,2708,24,40
14349,2898,2708,4,20
14350,2898,2708,44,36
14351,2898,2708,0,204
14352,2898,2708,96,20
14353,2898,2708,36,24
14354,2898,2708,68,8
14355,2898,2708,4,40
14356,2898,2708,64,12
14357,2898,2708,16,48
14358,2898,2708,4,12
14359,2898,2708,8,20
14360,2898,2708,4,328
14361,2898,2708,0,248
14362,2898,2708,144,28
14363,2898,2708,96,32
14364,2898,2708,0,480
14365,2898,2708,0,340
14366,2898,2708,16,172
14367,2898,2708,240,16
14368,2898,2708,32,68
14369,2898,2708,72,52
14370,2898,2708,216,4
14371,2898,2708,136,4
14372,2898,2708,20,32
14373,2898,2708,0,156
14374,2898,2708,24,8
14375,2898,2708,72,4
14376,2898,2708,4,36
14377,2898,2708,12,12
14378,2898,2708,164,4
14379,2898,2708,628,4
14380,2898,2708,256,8
14381,2898,2708,580,4
14382,2898,2708,1088,4
14383,2898,2708,1056,4
14384,2898,2708,508,4
14385,2898,2708,320,8
14386,2898,2708,628,4
14387,2898,2708,144,8
14388,2898,2708,428,4
14389,2898,2708,156,12
14390,2898,2708,16,12
14391,2898,2708,4,40
14392,2898,2708,104,16
14393,2898,2708,24,108
14394,2898,2708,4,72
14395,2898,2708,0,936
14396,2898,2708,16,92
14397,2898,2708,4,264
14398,2898,2708,0,412
14399,2898,2708,0,580
14400,2898,2708,12,120
14401,2898,2708,0,604
14402,2898,2708,0,672
14403,2898,2708,0,612
14404,2898,2708,0,392
14405,2898,2708,0,512
14406,2898,2708,0,316
14407,2898,2708,0,216
14408,2898,2708,276,20
14409,2898,2708,356,4
14410,2898,2708,564,4
14411,2898,2708,252,4
14412,2898,2708,4,44
14413,2898,2708,0,100
14414,2898,2708,4,32
14415,2898,2708,40,8
14416,2898,2708,0,604
14417,2898,2708,0,528
14418,2898,2708,0,252
14419,2898,2708,0,92
14420,2898,2708,0,260
14421,2898,2708,0,396
14422,2898,2708,8,28
14423,2898,2708,44,8
14424,2898,2708,100,20
14425,2898,2708,232,4
14426,2898,2708,512,4
14427,2898,2708,232,4
14428,2898,2708,4,252
14429,2898,2708,0,320
14430,2898,2708,0,384
14431,2898,2708,0,760
14432,2898,2708,8,384
14433,2898,2708,0,536
14434,2898,2708,0,712
14435,2898,2708,0,952
14436,2898,2708,64,396
14437,2898,2708,0,528
14438,2898,2708,0,904
14439,2898,2708,0,960
14440,2898,2708,20,424
14441,2898,2708,40,404
14442,2898,2708,0,172
14443,2898,2708,8,44
14444,2898,2708,32,4
14445,2898,2708,132,8
14446,2898,2708,308,4
14447,2898,2708,136,32
14448,2898,2708,900,4
14449,2898,2708,1048,4
14450,2898,2708,1116,4
14451,2898,2708,728,60
14452,2898,2708,208,60
14453,2898,2708,124,4
14454,2898,2708,16,8
14455,2898,2708,8,12
14456,2898,2708,16,16
14457,2898,2708,4,20
14458,2898,2708,36,8
14459,2898,2708,16,8
14460,2898,2708,4,140
14461,2898,2708,4,8
14462,2898,2708,44,8
14463,2898,2708,356,4
14464,2898,2708,8,88
14465,2898,2708,0,264
14466,2898,2708,68,8
14467,2898,2708,36,8
14468,2898,2708,0,432
14469,2898,2708,40,352
14470,2898,2708,40,56
14471,2898,2708,20,12
14472,2898,2708,0,192
14473,2898,2708,0,80
14474,2898,2708,8,16
14475,2898,2708,4,8
14476,2898,2708,0,92
14477,2898,2708,8,44
14478,2898,2708,44,36
14479,2898,2708,0,140
14480,2898,2708,4,16
14481,2898,2708,4,16
14482,2898,2708,0,44
14483,2898,2708,4,16
14484,2898,2708,196,20
14485,2898,2708,164,8
14486,2898,2708,116,8
14487,2898,2708,0,136
14488,2898,2708,148,32
14489,2898,2708,20,16
14490,2898,2708,28,28
14491,2898,2708,0,524
14492,2898,2708,4,308
14493,2898,2708,16,88
14494,2898,2708,0,304
14495,2898,2708,0,92
14496,2898,2708,380,12
14497,2898,2708,212,8
14498,2898,2708,24,40
14499,2898,2708,0,144
14500,2898,2708,284,56
14501,2898,2708,112,8
14502,2898,2708,0,224
14503,2898,2708,0,224
14504,2898,2708,8,128
14505,2898,2708,0,196
14506,2898,2708,0,168
14507,2898,2708,0,172
14508,2898,2708,44,24
14509,2898,2708,80,8
14510,2898,2708,0,168
14511,2898,2708,0,644
14512,2898,2708,16,60
14513,2898,2708,0,348
14514,2898,2708,0,728
14515,2898,2708,0,776
14516,2898,2708,12,32
14517,2898,2708,16,76
14518,2898,2708,0,348
14519,2898,2708,0,596
14520,2898,2708,24,120
14521,2898,2708,88,44
14522,2898,2708,4,48
14523,2898,2708,4,88
14524,2898,2708,4,240
14525,2898,2708,0,72
14526,2898,2708,8,100
14527,2898,2708,52,20
14528,2898,2708,192,12
14529,2898,2708,40,40
14530,2898,2708,4,148
14531,2898,2708,0,596
14532,2898,2708,16,244
14533,2898,2708,4,444
14534,2898,2708,0,624
14535,2898,2708,0,664
14536,2898,2708,224,12
14537,2898,2708,176,4
14538,2898,2708,68,4
14539,2898,2708,8,12
14540,2898,2708,44,8
14541,2898,2708,8,8
14542,2898,2708,0,152
14543,2898,2708,0,336
14544,2898,2708,4,388
14545,2898,2708,0,880
14546,2898,2708,0,788
14547,2898,2708,0,832
14548,2898,2708,0,1464
14549,2898,2708,8,972
14550,2898,2708,4,664
14551,2898,2708,40,480
14552,2898,2708,180,208
14553,2898,2708,96,4
14554,2898,2708,320,4
14555,2898,2708,244,4
14556,2898,2708,52,100
14557,2898,2708,116,12
14558,2898,2708,252,12
14559,2898,2708,556,4
14560,2898,2708,32,348
14561,2898,2708,20,68
14562,2898,2708,284,8
14563,2898,2708,224,8
14564,2898,2708,24,456
14565,2898,2708,156,68
14566,2898,2708,156,12
14567,2898,2708,448,8
14568,2898,2708,16,116
14569,2898,2708,176,96
14570,2898,2708,476,4
14571,2898,2708,392,4
14572,2898,2708,264,4
14573,2898,2708,208,4
14574,2898,2708,472,4
14575,2898,2708,304,4
14576,2898,2708,8,24
14577,2898,2708,40,44
14578,2898,2708,36,28
14579,2898,2708,104,12
14580,2898,2708,668,4
14581,2898,2708,568,4
14582,2898,2708,448,12
14583,2898,2708,396,12
14584,2898,2708,572,4
14585,2898,2708,636,4
14586,2898,2708,560,4
14587,2898,2708,44,28
14588,2898,2708,112,16
14589,2898,2708,52,24
14590,2898,2708,24,68
14591,2898,2708,0,432
14592,2898,2708,264,56
14593,2898,2708,128,36
14594,2898,2708,12,188
14595,2898,2708,0,216
14596,2898,2708,428,28
14597,2898,2708,68,152
14598,2898,2708,0,180
14599,2898,2708,12,60
14600,2898,2708,8,24
14601,2898,2708,8,8
14602,2898,2708,4,60
14603,2898,2708,0,212
14604,2898,2708,96,28
14605,2898,2708,20,12
14606,2898,2708,4,36
14607,2898,2708,0,216
14608,2898,2708,0,352
14609,2898,2708,0,896
14610,2898,2708,0,968
14611,2898,2708,0,812
14612,2898,2708,24,128
14613,2898,2708,0,464
14614,2898,2708,4,476
14615,2898,2708,4,812
14616,2898,2708,0,420
14617,2898,2708,4,240
14618,2898,2708,0,188
14619,2898,2708,24,56
14620,2898,2708,516,4
14621,2898,2708,768,4
14622,2898,2708,620,4
14623,2898,2708,588,4
14624,2898,2708,1228,0
14625,2898,2708,1032,8
14626,2898,2708,788,4
14627,2898,2708,384,12
14628,2898,2708,364,4
14629,2898,2708,312,4
14630,2898,2708,316,16
14631,2898,2708,240,40
14632,2898,2708,144,32
14633,2898,2708,48,12
14634,2898,2708,4,16
14635,2898,2708,0,160
14636,2898,2708,68,24
14637,2898,2708,24,16
14638,2898,2708,4,40
14639,2898,2708,0,44
14640,2898,2708,12,20
14641,2898,2708,36,56
14642,2898,2708,0,156
14643,2898,2708,0,460
14644,2898,2708,0,376
14645,2898,2708,0,404
14646,2898,2708,0,452
14647,2898,2708,8,384
14648,2898,2708,0,292
14649,2898,2708,0,200
14650,2898,2708,4,176
14651,2898,2708,48,20
14652,2898,2708,4,116
14653,2898,2708,60,12
14654,2898,2708,480,4
14655,2898,2708,556,4
14656,2898,2708,72,12
14657,2898,2708,196,8
14658,2898,2708,904,4
14659,2898,2708,1360,4
14660,2898,2708,280,4
14661,2898,2708,532,4
14662,2898,2708,868,4
14663,2898,2708,1100,4
14664,2898,2708,928,8
14665,2898,2708,696,8
14666,2898,2708,928,4
14667,2898,2708,1472,0
14668,2898,2708,956,36
14669,2898,2708,1300,16
14670,2898,2708,1116,12
14671,2898,2708,1128,16
14672,2898,2708,1976,4
14673,2898,2708,1720,4
14674,2898,2708,1412,8
14675,2898,2708,1072,16
14676,2898,2708,1716,8
14677,2898,2708,1676,4
14678,2898,2708,1028,300
14679,2898,2708,500,984
14680,2898,2708,36,176
14681,2898,2708,0,716
14682,2898,2708,0,1096
14683,2898,2708,0,1360
14684,2898,2708,276,428
14685,2898,2708,0,280
14686,2898,2708,0,532
14687,2898,2708,0,292
14688,2898,2708,240,20
14689,2898,2708,16,56
14690,2898,2708,4,108
14691,2898,2708,4,80
14692,2898,2708,0,464
14693,2898,2708,0,268
14694,2898,2708,12,24
14695,2898,2708,24,12
14696,2898,2708,244,4
14697,2898,2708,292,4
14698,2898,2708,560,8
14699,2898,2708,1096,4
14700,2898,2708,412,0
14701,2898,2708,272,0
14702,2898,2708,64,4
14703,2898,2708,92,52
14704,2898,2708,0,748
14705,2898,2708,4,1104
14706,2898,2708,0,444
14707,2898,2708,0,388
14708,2898,2708,0,748
14709,2898,2708,0,508
14710,2898,2708,4,104
14711,2898,2708,40,12
14712,2898,2708,224,4
14713,2898,2708,388,0
14714,2898,2708,832,0
14715,2898,2708,948,0
14716,2898,2708,416,0
14717,2898,2708,732,4
14718,2898,2708,1140,0
14719,2898,2708,896,4
14720,2898,2708,592,12
14721,2898,2708,508,12
14722,2898,2708,600,4
14723,2898,2708,740,0
14724,2898,2708,1128,0
14725,2898,2708,904,0
14726,2898,2708,772,0
14727,2898,2708,412,8
14728,2898,2708,740,0
14729,2898,2708,1040,0
14730,2898,2708,1168,0
14731,2898,2708,888,4
14732,2898,2708,552,8
14733,2898,2708,388,4
14734,2898,2708,668,0
14735,2898,2708,260,12
14736,2898,2708,436,12
14737,2898,2708,384,4
14738,2898,2708,316,4
14739,2898,2708,92,4
14740,2898,2708,128,8
14741,2898,2708,300,4
14742,2898,2708,524,4
14743,2898,2708,724,0
14744,2898,2708,1172,0
14745,2898,2708,1548,0
14746,2898,2708,1352,0
14747,2898,2708,1812,0
14748,2898,2708,1664,0
14749,2898,2708,1784,0
14750,2898,2708,1784,0
14751,2898,2708,1592,0
14752,2898,2708,1020,60
14753,2898,2708,1100,32
14754,2898,2708,1588,0
14755,2898,2708,2308,0
14756,2898,2708,1740,4
14757,2898,2708,1360,4
14758,2898,2708,1068,0
14759,2898,2708,668,8
14760,2898,2708,400,648
14761,2898,2708,0,268
14762,2898,2708,20,20
14763,2898,2708,164,4
14764,2898,2708,564,8
14765,2898,2708,272,8
14766,2898,2708,168,8
14767,2898,2708,500,8
14768,2898,2708,788,8
14769,2898,2708,964,8
14770,2898,2708,1124,8
14771,2898,2708,1036,4
14772,2898,2708,808,8
14773,2898,2708,680,8
14774,2898,2708,800,8
14775,2898,2708,332,8
14776,2898,2708,304,8
14777,2898,2708,48,20
14778,2898,2708,56,36
14779,2898,2708,4,72
14780,2898,2708,592,16
14781,2898,2708,456,4
14782,2898,2708,228,8
14783,2898,2708,16,8
14784,2898,2708,256,12
14785,2898,2708,64,8
14786,2898,2708,260,4
14787,2898,2708,112,8
14788,2898,2708,820,4
14789,2898,2708,424,4
14790,2898,2708,1124,4
14791,2898,2708,1064,4
14792,2898,2708,640,4
14793,2898,2708,212,4
14794,2898,2708,300,4
14795,2898,2708,24,20
14796,2898,2708,36,16
14797,2898,2708,0,124
14798,2898,2708,8,28
14799,2898,2708,0,180
14800,2898,2708,0,196
14801,2898,2708,0,248
14802,2898,2708,112,44
14803,2898,2708,140,8
14804,2898,2708,272,40
14805,2898,2708,692,4
14806,2898,2708,924,4
14807,2898,2708,1284,4
14808,2898,2708,576,56
14809,2898,2708,372,4
14810,2898,2708,524,4
14811,2898,2708,384,0
14812,2898,2708,1160,12
14813,2898,2708,656,16
14814,2898,2708,208,4
14815,2898,2708,32,8
14816,2898,2708,164,8
14817,2898,2708,232,4
14818,2898,2708,296,0
14819,2898,2708,224,12
14820,2898,2708,124,4
14821,2898,2708,88,4
14822,2898,2708,208,4
14823,2898,2708,128,4
14824,2898,2708,312,4
14825,2898,2708,268,4
14826,2898,2708,168,4
14827,2898,2708,104,36
14828,2898,2708,0,196
14829,2898,2708,0,236
14830,2898,2708,0,68
14831,2898,2708,8,12
14832,2898,2708,516,4
14833,2898,2708,608,72
14834,2898,2708,68,12
14835,2898,2708,88,32
14836,2898,2708,164,24
14837,2898,2708,168,8
14838,2898,2708,56,8
14839,2898,2708,72,32
14840,2898,2708,4,88
14841,2898,2708,4,36
14842,2898,2708,16,24
14843,2898,2708,4,16
14844,2898,2708,364,12
14845,2898,2708,232,4
14846,2898,2708,200,4
14847,2898,2708,72,12
14848,2898,2708,308,28
14849,2898,2708,184,8
14850,2898,2708,360,4
14851,2898,2708,312,4
14852,2898,2708,324,4
14853,2898,2708,184,12
14854,2898,2708,272,4
14855,2898,2708,220,4
14856,2898,2708,144,8
14857,2898,2708,4,12
14858,2898,2708,12,8
14859,2898,2708,4,16
14860,2898,2708,284,12
14861,2898,2708,28,20
14862,2898,2708,0,252
14863,2898,2708,8,132
14864,2898,2708,40,60
14865,2898,2708,68,28
14866,2898,2708,60,16
14867,2898,2708,112,28
14868,2898,2708,1020,4
14869,2898,2708,684,4
14870,2898,2708,124,8
14871,2898,2708,72,52
14872,2898,2708,268,52
14873,2898,2708,68,4
14874,2898,2708,192,8
14875,2898,2708,4,36
14876,2898,2708,128,60
14877,2898,2708,340,16
14878,2898,2708,108,12
14879,2898,2708,88,8
14880,2898,2708,640,4
14881,2898,2708,892,4
14882,2898,2708,1308,4
14883,2898,2708,808,4
14884,2898,2708,376,8
14885,2898,2708,432,4
14886,2898,2708,672,4
14887,2898,2708,276,4
14888,2898,2708,24,8
14889,2898,2708,104,8
14890,2898,2708,180,8
14891,2898,2708,20,48
14892,2898,2708,0,892
14893,2898,2708,12,1132
14894,2898,2708,16,372
14895,2898,2708,4,432
14896,2898,2708,28,168
14897,2898,2708,0,292
14898,2898,2708,12,232
14899,2898,2708,4,100
14900,2898,2708,8,292
14901,2898,2708,0,232
14902,2898,2708,64,68
14903,2898,2708,84,36
14904,2898,2708,0,300
14905,2898,2708,24,32
14906,2898,2708,48,8
14907,2898,2708,104,4
14908,2898,2708,144,4
14909,2898,2708,604,4
14910,2898,2708,696,4
14911,2898,2708,928,0
14912,2898,2708,888,4
14913,2898,2708,624,4
14914,2898,2708,228,24
14915,2898,2708,656,8
14916,2898,2708,852,0
14917,2898,2708,460,8
14918,2898,2708,520,4
14919,2898,2708,1028,4
14920,2898,2708,460,4
14921,2898,2708,584,4
14922,2898,2708,392,4
14923,2898,2708,216,4
14924,2898,2708,84,8
14925,2898,2708,260,4
14926,2898,2708,432,4
14927,2898,2708,320,4
14928,2898,2708,828,4
14929,2898,2708,800,4
14930,2898,2708,548,4
14931,2898,2708,236,4
14932,2898,2708,212,4
14933,2898,2708,364,4
14934,2898,2708,280,8
14935,2898,2708,300,4
14936,2898,2708,640,4
14937,2898,2708,872,4
14938,2898,2708,1044,4
14939,2898,2708,648,4
14940,2898,2708,248,4
14941,2898,2708,328,4
14942,2898,2708,540,4
14943,2898,2708,288,4
14944,2898,2708,288,8
14945,2898,2708,612,4
14946,2898,2708,736,4
14947,2898,2708,908,4
14948,2898,2708,260,4
14949,2898,2708,472,4
14950,2898,2708,804,4
14951,2898,2708,1036,4
14952,2898,2708,896,4
14953,2898,2708,836,4
14954,2898,2708,852,4
14955,2898,2708,1188,4
14956,2898,2708,1388,4
14957,2898,2708,1204,4
14958,2898,2708,596,8
14959,2898,2708,460,4
14960,2898,2708,544,4
14961,2898,2708,64,48
14962,2898,2708,8,64
14963,2898,2708,0,356
14964,2898,2708,172,64
14965,2898,2708,0,396
14966,2898,2708,0,916
14967,2898,2708,0,848
14968,2898,2708,4,528
14969,2898,2708,0,1184
14970,2898,2708,0,1928
14971,2898,2708,0,1992
14972,2898,2708,80,604
14973,2898,2708,8,108
14974,2898,2708,0,536
14975,2898,2708,0,696
14976,2898,2708,180,64
14977,2898,2708,184,4
14978,2898,2708,72,8
14979,2898,2708,16,20
14980,2898,2708,8,28
14981,2898,2708,4,132
14982,2898,2708,0,20
14983,2898,2708,92,28
14984,2898,2708,0,36
14985,2898,2708,0,8
14986,2898,2708,0,4
14987,2898,2708,76,4
14988,2898,2708,4,168
14989,2898,2708,68,8
14990,2898,2708,400,0
14991,2898,2708,576,0
14992,2898,2708,596,4
14993,2898,2708,1008,0
14994,2898,2708,2012,0
14995,2898,2708,2056,0
14996,2898,2708,1364,0
14997,2898,2708,1788,0
14998,2898,2708,2372,0
14999,2898,2708,2872,0
15000,2898,2708,1992,0
15001,2898,2708,1788,0
15002,2898,2708,2100,0
15003,2898,2708,2412,0
15004,2898,2708,1400,8
15005,2898,2708,1240,8
15006,2898,2708,1008,184
15007,2898,2708,700,364
15008,2898,2708,700,892
15009,2898,2708,200,584
15010,2898,2708,116,20
15011,2898,2708,128,4
15012,2898,2708,820,8
15013,2898,2708,1040,248
15014,2898,2708,732,36
15015,2898,2708,524,72
15016,2898,2708,624,80
15017,2898,2708,316,20
15018,2898,2708,540,4
15019,2898,2708,372,4
15020,2898,2708,116,40
15021,2898,2708,0,320
15022,2898,2708,12,104
15023,2898,2708,16,116
15024,2898,2708,508,192
15025,2898,2708,12,8
15026,2898,2708,4,32
15027,2898,2708,0,832
15028,2898,2708,328,456
15029,2898,2708,384,0
15030,2898,2708,240,0
15031,2898,2708,272,0
15032,2898,2708,616,0
15033,2898,2708,476,0
15034,2898,2708,120,0
15035,2898,2708,132,4
15036,2898,2708,4,528
15037,2898,2708,0,652
15038,2898,2708,44,144
15039,2898,2708,28,8
15040,2898,2708,268,8
15041,2898,2708,244,4
15042,2898,2708,840,60
15043,2898,2708,1668,4
15044,2898,2708,676,52
15045,2898,2708,648,4
15046,2898,2708,316,4
15047,2898,2708,396,4
15048,2898,2708,468,8
15049,2898,2708,472,4
15050,2898,2708,688,4
15051,2898,2708,1204,4
15052,2898,2708,1132,4
15053,2898,2708,1316,4
15054,2898,2708,1308,4
15055,2898,2708,1308,4
15056,2898,2708,1024,4
15057,2898,2708,792,4
15058,2898,2708,308,4
15059,2898,2708,224,4
15060,2898,2708,412,8
15061,2898,2708,300,4
15062,2898,2708,104,4
15063,2898,2708,188,4
15064,2898,2708,404,8
15065,2898,2708,284,4
15066,2898,2708,220,4
15067,2898,2708,32,20
15068,2898,2708,404,4
15069,2898,2708,124,4
15070,2898,2708,152,12
15071,2898,2708,80,8
15072,2898,2708,176,4
15073,2898,2708,88,4
15074,2898,2708,20,8
15075,2898,2708,0,196
15076,2898,2708,0,40
15077,2898,2708,4,20
15078,2898,2708,0,40
15079,2898,2708,8,40
15080,2898,2708,92,8
15081,2898,2708,192,4
15082,2898,2708,88,16
15083,2898,2708,132,20
15084,2898,2708,196,12
15085,2898,2708,236,4
15086,2898,2708,248,4
15087,2898,2708,160,4
15088,2898,2708,8,12
15089,2898,2708,56,8
15090,2898,2708,380,4
15091,2898,2708,460,4
15092,2898,2708,160,192
15093,2898,2708,160,8
15094,2898,2708,532,4
15095,2898,2708,756,4
15096,2898,2708,68,16
15097,2898,2708,12,12
15098,2898,2708,4,12
15099,2898,2708,24,12
15100,2898,2708,988,4
15101,2898,2708,724,4
15102,2898,2708,352,4
15103,2898,2708,12,8
15104,2898,2708,364,144
15105,2898,2708,168,4
15106,2898,2708,0,116
15107,2898,2708,0,636
15108,2898,2708,56,112
15109,2898,2708,24,36
15110,2898,2708,4,124
15111,2898,2708,128,156
15112,2898,2708,84,80
15113,2898,2708,16,24
15114,2898,2708,12,12
15115,2898,2708,4,12
15116,2898,2708,44,44
15117,2898,2708,416,16
15118,2898,2708,484,68
15119,2898,2708,260,4
15120,2898,2708,648,4
15121,2898,2708,332,4
15122,2898,2708,8,8
15123,2898,2708,4,12
15124,2898,2708,28,24
15125,2898,2708,16,4
15126,2898,2708,4,20
15127,2898,2708,0,168
15128,2898,2708,0,256
15129,2898,2708,4,56
15130,2898,2708,4,12
15131,2898,2708,28,8
15132,2898,2708,244,4
15133,2898,2708,508,4
15134,2898,2708,612,36
15135,2898,2708,128,16
15136,2898,2708,20,76
15137,2898,2708,268,4
15138,2898,2708,796,4
15139,2898,2708,440,4
15140,2898,2708,152,4
15141,2898,2708,244,4
15142,2898,2708,168,4
15143,2898,2708,132,4
15144,2898,2708,172,8
15145,2898,2708,0,232
15146,2898,2708,0,156
15147,2898,2708,0,224
15148,2898,2708,52,68
15149,2898,2708,0,168
15150,2898,2708,0,396
15151,2898,2708,4,892
15152,2898,2708,76,56
15153,2898,2708,0,876
15154,2898,2708,0,1080
15155,2898,2708,0,956
15156,2898,2708,112,60
15157,2898,2708,4,144
15158,2898,2708,0,148
15159,2898,2708,4,56
15160,2898,2708,604,4
15161,2898,2708,360,4
15162,2898,2708,24,28
15163,2898,2708,4,56
15164,2898,2708,492,8
15165,2898,2708,284,16
15166,2898,2708,48,68
15167,2898,2708,12,60
15168,2898,2708,428,4
15169,2898,2708,316,4
15170,2898,2708,164,4
15171,2898,2708,68,8
15172,2898,2708,876,4
15173,2898,2708,784,4
15174,2898,2708,764,4
15175,2898,2708,512,4
15176,2898,2708,72,8
15177,2898,2708,0,40
15178,2898,2708,4,76
15179,2898,2708,8,84
15180,2898,2708,60,8
15181,2898,2708,44,8
15182,2898,2708,88,8
15183,2898,2708,4,192
15184,2898,2708,20,32
15185,2898,2708,24,32
15186,2898,2708,4,276
15187,2898,2708,4,204
15188,2898,2708,324,8
15189,2898,2708,168,8
15190,2898,2708,228,8
15191,2898,2708,180,8
15192,2898,2708,760,4
15193,2898,2708,408,8
15194,2898,2708,596,4
15195,2898,2708,40,20
15196,2898,2708,212,8
15197,2898,2708,20,44
15198,2898,2708,0,592
15199,2898,2708,0,1152
15200,2898,2708,44,256
15201,2898,2708,4,216
15202,2898,2708,0,764
15203,2898,2708,0,640
15204,2898,2708,0,300
15205,2898,2708,0,156
15206,2898,2708,0,460
15207,2898,2708,0,1072
15208,2898,2708,8,88
15209,2898,2708,8,56
15210,2898,2708,0,804
15211,2898,2708,0,1164
15212,2898,2708,128,852
15213,2898,2708,0,1016
15214,2898,2708,112,604
15215,2898,2708,12,252
15216,2898,2708,0,960
15217,2898,2708,0,1216
15218,2898,2708,8,1136
15219,2898,2708,0,764
15220,2898,2708,20,848
15221,2898,2708,0,836
15222,2898,2708,0,816
15223,2898,2708,8,1012
15224,2898,2708,0,1112
15225,2898,2708,8,948
15226,2898,2708,0,804
15227,2898,2708,0,636
15228,2898,2708,4,580
15229,2898,2708,8,492
15230,2898,2708,0,484
15231,2898,2708,4,488
15232,2898,2708,4,532
15233,2898,2708,84,68
15234,2898,2708,68,280
15235,2898,2708,28,364
15236,2898,2708,0,308
15237,2898,2708,204,12
15238,2898,2708,1000,4
15239,2898,2708,932,8
15240,2898,2708,76,184
15241,2898,2708,128,236
15242,2898,2708,364,12
15243,2898,2708,572,8
15244,2898,2708,404,8
15245,2898,2708,576,20
15246,2898,2708,980,4
15247,2898,2708,1252,4
15248,2898,2708,1092,4
15249,2898,2708,852,4
15250,2898,2708,912,8
15251,2898,2708,616,8
15252,2898,2708,328,164
15253,2898,2708,68,64
15254,2898,2708,4,84
15255,2898,2708,0,308
15256,2898,2708,4,36
