,positive Demand [MW],negative Demand [MW],positive Call-Off [MW],negative Call-Off [MW]
3183,2.142907,1.954505,8,28
3184,2.1471.126,1.949550,4,8
3185,2.1471.126,1.949550,24,20
3186,2.1471.126,1.949550,12,8
3187,2.1471.126,1.949550,12,44
3188,2.1471.126,1.949550,8,72
3189,2.1471.126,1.949550,4,16
3190,2.1471.126,1.949550,0,116
3191,2.1471.126,1.949550,4,36
3192,2.1471.126,1.949550,0,168
3193,2.1471.126,1.949550,8,84
3194,2.1471.126,1.949550,8,68
3195,2.1471.126,1.949550,0,204
3196,2.1471.126,1.949550,0,476
3197,2.1471.126,1.949550,8,156
3198,2.1471.126,1.949550,4,64
3199,2.1471.126,1.949550,4,76
3200,2.1901.309,2.053574,48,48
3201,2.1901.309,2.053574,124,16
3202,2.1901.309,2.053574,20,16
3203,2.1901.309,2.053574,124,4
3204,2.1901.309,2.053574,56,4
3205,2.1901.309,2.053574,4,8
3206,2.1901.309,2.053574,4,8
3207,2.1901.309,2.053574,0,32
3208,2.1901.309,2.053574,0,220
3209,2.1901.309,2.053574,0,456
3210,2.1901.309,2.053574,4,104
3211,2.1901.309,2.053574,0,52
3212,2.1901.309,2.053574,4,44
3213,2.1901.309,2.053574,4,4
3214,2.1901.309,2.053574,12,8
3215,2.1901.309,2.053574,36,4
3216,2.1401.163,2.043608,184,4
3217,2.1401.163,2.043608,184,4
3218,2.1401.163,2.043608,252,4
3219,2.1401.163,2.043608,12,8
3220,2.1401.163,2.043608,16,8
3221,2.1401.163,2.043608,20,12
3222,2.1401.163,2.043608,16,8
3223,2.1401.163,2.043608,28,28
3224,2.1401.163,2.043608,4,132
3225,2.1401.163,2.043608,4,244
3226,2.1401.163,2.043608,44,68
3227,2.1401.163,2.043608,128,4
3228,2.1401.163,2.043608,20,64
3229,2.1401.163,2.043608,0,40
3230,2.1401.163,2.043608,68,8
3231,2.1401.163,2.043608,4,84
3232,2.2391.156,2.026560,56,72
3233,2.2391.156,2.026560,120,4
3234,2.2391.156,2.026560,200,4
3235,2.2391.156,2.026560,112,4
3236,2.2391.156,2.026560,8,44
3237,2.2391.156,2.026560,48,4
3238,2.2391.156,2.026560,308,4
3239,2.2391.156,2.026560,160,4
3240,2.2391.156,2.026560,4,8
3241,2.2391.156,2.026560,12,24
3242,2.2391.156,2.026560,0,148
3243,2.2391.156,2.026560,0,144
3244,2.2391.156,2.026560,12,148
3245,2.2391.156,2.026560,0,208
3246,2.2391.156,2.026560,0,436
3247,2.2391.156,2.026560,0,560
3248,2.083993,2.020584,44,104
3249,2.083993,2.020584,60,80
3250,2.083993,2.020584,8,108
3251,2.083993,2.020584,4,140
3252,2.083993,2.020584,592,8
3253,2.083993,2.020584,288,4
3254,2.083993,2.020584,108,128
3255,2.083993,2.020584,16,308
3256,2.083993,2.020584,140,44
3257,2.083993,2.020584,124,12
3258,2.083993,2.020584,8,72
3259,2.083993,2.020584,12,132
3260,2.083993,2.020584,184,4
3261,2.083993,2.020584,136,88
3262,2.083993,2.020584,4,140
3263,2.083993,2.020584,8,520
3264,2.043787,2.000536,240,28
3265,2.043787,2.000536,440,0
3266,2.043787,2.000536,160,40
3267,2.043787,2.000536,0,228
3268,2.043787,2.000536,8,96
3269,2.043787,2.000536,196,4
3270,2.043787,2.000536,60,44
3271,2.043787,2.000536,72,36
3272,2.043787,2.000536,264,20
3273,2.043787,2.000536,312,4
3274,2.043787,2.000536,108,4
3275,2.043787,2.000536,92,52
3276,2.043787,2.000536,28,24
3277,2.043787,2.000536,40,12
3278,2.043787,2.000536,0,76
3279,2.043787,2.000536,4,88
3280,2.058966,2.058582,4,48
3281,2.058966,2.058582,4,112
3282,2.058966,2.058582,0,200
3283,2.058966,2.058582,0,176
3284,2.058966,2.058582,8,76
3285,2.058966,2.058582,4,8
3286,2.058966,2.058582,24,64
3287,2.058966,2.058582,16,48
3288,2.058966,2.058582,8,144
3289,2.058966,2.058582,132,8
3290,2.058966,2.058582,16,12
3291,2.058966,2.058582,212,8
3292,2.058966,2.058582,32,80
3293,2.058966,2.058582,4,168
3294,2.058966,2.058582,76,8
3295,2.058966,2.058582,160,4
3296,2.1551.092,2.079607,12,84
3297,2.1551.092,2.079607,0,48
3298,2.1551.092,2.079607,128,24
3299,2.1551.092,2.079607,68,36
3300,2.1551.092,2.079607,164,4
3301,2.1551.092,2.079607,76,4
3302,2.1551.092,2.079607,40,12
3303,2.1551.092,2.079607,28,8
3304,2.1551.092,2.079607,656,4
3305,2.1551.092,2.079607,364,8
3306,2.1551.092,2.079607,132,20
3307,2.1551.092,2.079607,0,420
3308,2.1551.092,2.079607,16,240
3309,2.1551.092,2.079607,0,660
3310,2.1551.092,2.079607,0,836
3311,2.1551.092,2.079607,8,596
3312,2.143897,2.080612,36,100
3313,2.143897,2.080612,0,264
3314,2.143897,2.080612,4,228
3315,2.143897,2.080612,4,108
3316,2.143897,2.080612,4,128
3317,2.143897,2.080612,4,112
3318,2.143897,2.080612,0,120
3319,2.143897,2.080612,4,212
3320,2.143897,2.080612,60,228
3321,2.143897,2.080612,76,8
3322,2.143897,2.080612,48,32
3323,2.143897,2.080612,12,112
3324,2.143897,2.080612,0,236
3325,2.143897,2.080612,0,432
3326,2.143897,2.080612,4,300
3327,2.143897,2.080612,24,12
3328,2.156893,2.016565,4,24
3329,2.156893,2.016565,52,4
3330,2.156893,2.016565,56,20
3331,2.156893,2.016565,32,8
3332,2.156893,2.016565,0,480
3333,2.156893,2.016565,76,20
3334,2.156893,2.016565,120,4
3335,2.156893,2.016565,124,8
3336,2.156893,2.016565,4,68
3337,2.156893,2.016565,16,8
3338,2.156893,2.016565,36,4
3339,2.156893,2.016565,360,4
3340,2.156893,2.016565,84,4
3341,2.156893,2.016565,60,64
3342,2.156893,2.016565,12,160
3343,2.156893,2.016565,0,220
3344,2.136903,1.872520,0,320
3345,2.136903,1.872520,4,560
3346,2.136903,1.872520,0,700
3347,2.136903,1.872520,4,652
3348,2.136903,1.872520,0,260
3349,2.136903,1.872520,4,428
3350,2.136903,1.872520,8,304
3351,2.136903,1.872520,8,656
3352,2.136903,1.872520,16,100
3353,2.136903,1.872520,60,8
3354,2.136903,1.872520,8,8
3355,2.136903,1.872520,16,4
3356,2.136903,1.872520,516,4
3357,2.136903,1.872520,124,4
3358,2.136903,1.872520,60,4
3359,2.136903,1.872520,8,124
3360,2.0341.109,1.973529,16,88
3361,2.0341.109,1.973529,20,44
3362,2.0341.109,1.973529,4,144
3363,2.0341.109,1.973529,0,300
3364,2.0341.109,1.973529,32,8
3365,2.0341.109,1.973529,52,4
3366,2.0341.109,1.973529,36,8
3367,2.0341.109,1.973529,4,196
3368,2.0341.109,1.973529,212,12
3369,2.0341.109,1.973529,144,8
3370,2.0341.109,1.973529,84,4
3371,2.0341.109,1.973529,28,4
3372,2.0341.109,1.973529,208,4
3373,2.0341.109,1.973529,292,4
3374,2.0341.109,1.973529,136,4
3375,2.0341.109,1.973529,60,8
3376,1.974619,1.919478,144,4
3377,1.974619,1.919478,92,12
3378,1.974619,1.919478,124,4
3379,1.974619,1.919478,40,8
3380,1.974619,1.919478,16,124
3381,1.974619,1.919478,0,184
3382,1.974619,1.919478,4,56
3383,1.974619,1.919478,0,96
3384,1.974619,1.919478,48,304
3385,1.974619,1.919478,4,160
3386,1.974619,1.919478,4,72
3387,1.974619,1.919478,76,4
3388,1.974619,1.919478,52,56
3389,1.974619,1.919478,0,180
3390,1.974619,1.919478,52,24
3391,1.974619,1.919478,40,8
3392,2.137962,2.019522,4,180
3393,2.137962,2.019522,0,228
3394,2.137962,2.019522,24,12
3395,2.137962,2.019522,8,20
3396,2.137962,2.019522,0,196
3397,2.137962,2.019522,0,424
3398,2.137962,2.019522,0,628
3399,2.137962,2.019522,0,568
3400,2.137962,2.019522,0,852
3401,2.137962,2.019522,4,388
3402,2.137962,2.019522,4,160
3403,2.137962,2.019522,8,144
3404,2.137962,2.019522,4,72
3405,2.137962,2.019522,8,36
3406,2.137962,2.019522,0,80
3407,2.137962,2.019522,0,292
3408,2.1471.046,1.967526,12,100
3409,2.1471.046,1.967526,0,288
3410,2.1471.046,1.967526,4,224
3411,2.1471.046,1.967526,8,60
3412,2.1471.046,1.967526,4,204
3413,2.1471.046,1.967526,4,212
3414,2.1471.046,1.967526,8,316
3415,2.1471.046,1.967526,8,260
3416,2.1471.046,1.967526,0,312
3417,2.1471.046,1.967526,16,52
3418,2.1471.046,1.967526,0,116
3419,2.1471.046,1.967526,4,276
3420,2.1471.046,1.967526,4,896
3421,2.1471.046,1.967526,0,288
3422,2.1471.046,1.967526,4,32
3423,2.1471.046,1.967526,8,116
3424,1.986873,2.053500,24,380
3425,1.986873,2.053500,12,196
3426,1.986873,2.053500,4,64
3427,1.986873,2.053500,44,4
3428,1.986873,2.053500,0,468
3429,1.986873,2.053500,20,496
3430,1.986873,2.053500,132,4
3431,1.986873,2.053500,180,0
3432,1.986873,2.053500,4,196
3433,1.986873,2.053500,0,348
3434,1.986873,2.053500,0,572
3435,1.986873,2.053500,0,716
3436,1.986873,2.053500,0,352
3437,1.986873,2.053500,0,324
3438,1.986873,2.053500,4,316
3439,1.986873,2.053500,4,224
3440,2.023732,1.922483,44,84
3441,2.023732,1.922483,16,116
3442,2.023732,1.922483,72,40
3443,2.023732,1.922483,20,124
3444,2.023732,1.922483,76,104
3445,2.023732,1.922483,108,12
3446,2.023732,1.922483,8,32
3447,2.023732,1.922483,4,220
3448,2.023732,1.922483,64,20
3449,2.023732,1.922483,20,44
3450,2.023732,1.922483,0,76
3451,2.023732,1.922483,4,76
3452,2.023732,1.922483,28,120
3453,2.023732,1.922483,28,44
3454,2.023732,1.922483,32,104
3455,2.023732,1.922483,4,48
3456,2.081789,2.033526,36,4
3457,2.081789,2.033526,296,4
3458,2.081789,2.033526,80,12
3459,2.081789,2.033526,0,176
3460,2.081789,2.033526,192,40
3461,2.081789,2.033526,80,20
3462,2.081789,2.033526,4,40
3463,2.081789,2.033526,4,124
3464,2.081789,2.033526,8,36
3465,2.081789,2.033526,12,4
3466,2.081789,2.033526,4,4
3467,2.081789,2.033526,4,8
3468,2.081789,2.033526,4,20
3469,2.081789,2.033526,0,8
3470,2.081789,2.033526,4,16
3471,2.081789,2.033526,64,12
3472,2.118955,1.996528,32,4
3473,2.118955,1.996528,4,4
3474,2.118955,1.996528,4,4
3475,2.118955,1.996528,12,4
3476,2.118955,1.996528,48,4
3477,2.118955,1.996528,132,4
3478,2.118955,1.996528,4,4
3479,2.118955,1.996528,76,0
3480,2.118955,1.996528,8,4
3481,2.118955,1.996528,72,0
3482,2.118955,1.996528,28,4
3483,2.118955,1.996528,4,12
3484,2.118955,1.996528,4,84
3485,2.118955,1.996528,4,164
3486,2.118955,1.996528,4,8
3487,2.118955,1.996528,0,144
3488,2.1741.176,2.059551,4,408
3489,2.1741.176,2.059551,4,308
3490,2.1741.176,2.059551,4,32
3491,2.1741.176,2.059551,4,124
3492,2.1741.176,2.059551,4,604
3493,2.1741.176,2.059551,0,572
3494,2.1741.176,2.059551,4,224
3495,2.1741.176,2.059551,0,208
3496,2.1741.176,2.059551,20,40
3497,2.1741.176,2.059551,4,56
3498,2.1741.176,2.059551,4,64
3499,2.1741.176,2.059551,0,60
3500,2.1741.176,2.059551,4,36
3501,2.1741.176,2.059551,20,28
3502,2.1741.176,2.059551,88,4
3503,2.1741.176,2.059551,188,4
3504,2.145944,2.080591,356,0
3505,2.145944,2.080591,20,4
3506,2.145944,2.080591,128,8
3507,2.145944,2.080591,448,0
3508,2.145944,2.080591,784,0
3509,2.145944,2.080591,668,0
3510,2.145944,2.080591,188,0
3511,2.145944,2.080591,16,4
3512,2.145944,2.080591,280,4
3513,2.145944,2.080591,144,0
3514,2.145944,2.080591,732,0
3515,2.145944,2.080591,820,0
3516,2.145944,2.080591,136,0
3517,2.145944,2.080591,60,12
3518,2.145944,2.080591,172,4
3519,2.145944,2.080591,340,0
3520,2.0891.135,2.027515,444,4
3521,2.0891.135,2.027515,992,0
3522,2.0891.135,2.027515,608,4
3523,2.0891.135,2.027515,260,4
3524,2.0891.135,2.027515,4,308
3525,2.0891.135,2.027515,24,112
3526,2.0891.135,2.027515,20,4
3527,2.0891.135,2.027515,40,4
3528,2.0891.135,2.027515,36,4
3529,2.0891.135,2.027515,8,28
3530,2.0891.135,2.027515,12,84
3531,2.0891.135,2.027515,4,84
3532,2.0891.135,2.027515,4,288
3533,2.0891.135,2.027515,0,504
3534,2.0891.135,2.027515,4,76
3535,2.0891.135,2.027515,8,4
3536,2.135938,2.018540,392,4
3537,2.135938,2.018540,356,0
3538,2.135938,2.018540,48,16
3539,2.135938,2.018540,0,108
3540,2.135938,2.018540,296,20
3541,2.135938,2.018540,228,4
3542,2.135938,2.018540,64,4
3543,2.135938,2.018540,0,12
3544,2.135938,2.018540,468,4
3545,2.135938,2.018540,28,36
3546,2.135938,2.018540,0,252
3547,2.135938,2.018540,8,280
3548,2.135938,2.018540,8,68
3549,2.135938,2.018540,108,28
3550,2.135938,2.018540,4,56
3551,2.135938,2.018540,0,124
3552,2.078874,1.942451,16,8
3553,2.078874,1.942451,32,8
3554,2.078874,1.942451,8,24
3555,2.078874,1.942451,0,324
3556,2.078874,1.942451,4,32
3557,2.078874,1.942451,48,12
3558,2.078874,1.942451,4,44
3559,2.078874,1.942451,4,24
3560,2.078874,1.942451,96,20
3561,2.078874,1.942451,12,4
3562,2.078874,1.942451,0,4
3563,2.078874,1.942451,0,8
3564,2.078874,1.942451,0,60
3565,2.078874,1.942451,4,4
3566,2.078874,1.942451,68,4
3567,2.078874,1.942451,4,32
3568,2.0711.271,1.986447,36,4
3569,2.0711.271,1.986447,12,12
3570,2.0711.271,1.986447,8,12
3571,2.0711.271,1.986447,52,4
3572,2.0711.271,1.986447,28,4
3573,2.0711.271,1.986447,100,4
3574,2.0711.271,1.986447,12,8
3575,2.0711.271,1.986447,4,8
3576,2.0711.271,1.986447,8,152
3577,2.0711.271,1.986447,4,56
3578,2.0711.271,1.986447,156,76
3579,2.0711.271,1.986447,280,0
3580,2.0711.271,1.986447,52,112
3581,2.0711.271,1.986447,520,0
3582,2.0711.271,1.986447,640,0
3583,2.0711.271,1.986447,644,0
3584,2.1461.200,2.026443,1108,0
3585,2.1461.200,2.026443,1192,0
3586,2.1461.200,2.026443,1620,0
3587,2.1461.200,2.026443,1036,0
3588,2.1461.200,2.026443,780,4
3589,2.1461.200,2.026443,192,8
3590,2.1461.200,2.026443,52,168
3591,2.1461.200,2.026443,0,216
3592,2.1461.200,2.026443,412,28
3593,2.1461.200,2.026443,4,328
3594,2.1461.200,2.026443,4,400
3595,2.1461.200,2.026443,4,60
3596,2.1461.200,2.026443,988,0
3597,2.1461.200,2.026443,296,4
3598,2.1461.200,2.026443,56,28
3599,2.1461.200,2.026443,0,80
3600,2.1311.163,1.956488,332,4
3601,2.1311.163,1.956488,408,0
3602,2.1311.163,1.956488,924,0
3603,2.1311.163,1.956488,116,76
3604,2.1311.163,1.956488,16,32
3605,2.1311.163,1.956488,28,4
3606,2.1311.163,1.956488,12,4
3607,2.1311.163,1.956488,0,280
3608,2.1311.163,1.956488,0,272
3609,2.1311.163,1.956488,0,720
3610,2.1311.163,1.956488,0,568
3611,2.1311.163,1.956488,0,248
3612,2.1311.163,1.956488,0,316
3613,2.1311.163,1.956488,0,84
3614,2.1311.163,1.956488,0,92
3615,2.1311.163,1.956488,4,220
3616,2.1281.173,2.032467,0,952
3617,2.1281.173,2.032467,4,808
3618,2.1281.173,2.032467,0,584
3619,2.1281.173,2.032467,0,532
3620,2.1281.173,2.032467,0,1012
3621,2.1281.173,2.032467,148,276
3622,2.1281.173,2.032467,472,264
3623,2.1281.173,2.032467,372,4
3624,2.1281.173,2.032467,144,12
3625,2.1281.173,2.032467,20,20
3626,2.1281.173,2.032467,28,12
3627,2.1281.173,2.032467,32,4
3628,2.1281.173,2.032467,124,32
3629,2.1281.173,2.032467,0,4
3630,2.1281.173,2.032467,40,40
3631,2.1281.173,2.032467,0,280
3632,2.0901.191,1.986439,88,60
3633,2.0901.191,1.986439,0,340
3634,2.0901.191,1.986439,0,332
3635,2.0901.191,1.986439,0,408
3636,2.0901.191,1.986439,156,80
3637,2.0901.191,1.986439,16,92
3638,2.0901.191,1.986439,4,564
3639,2.0901.191,1.986439,0,828
3640,2.0901.191,1.986439,28,252
3641,2.0901.191,1.986439,0,272
3642,2.0901.191,1.986439,0,268
3643,2.0901.191,1.986439,4,96
3644,2.0901.191,1.986439,4,136
3645,2.0901.191,1.986439,8,52
3646,2.0901.191,1.986439,4,156
3647,2.0901.191,1.986439,0,364
3648,2.0491.102,2.018445,4,200
3649,2.0491.102,2.018445,20,188
3650,2.0491.102,2.018445,36,120
3651,2.0491.102,2.018445,0,48
3652,2.0491.102,2.018445,116,4
3653,2.0491.102,2.018445,20,4
3654,2.0491.102,2.018445,12,48
3655,2.0491.102,2.018445,12,16
3656,2.0491.102,2.018445,8,28
3657,2.0491.102,2.018445,8,48
3658,2.0491.102,2.018445,8,96
3659,2.0491.102,2.018445,0,280
3660,2.0491.102,2.018445,28,76
3661,2.0491.102,2.018445,0,244
3662,2.0491.102,2.018445,0,288
3663,2.0491.102,2.018445,0,424
3664,2.071950,1.987476,0,652
3665,2.071950,1.987476,4,440
3666,2.071950,1.987476,4,224
3667,2.071950,1.987476,0,152
3668,2.071950,1.987476,12,84
3669,2.071950,1.987476,64,4
3670,2.071950,1.987476,12,12
3671,2.071950,1.987476,44,4
3672,2.071950,1.987476,8,428
3673,2.071950,1.987476,8,132
3674,2.071950,1.987476,24,8
3675,2.071950,1.987476,60,4
3676,2.071950,1.987476,16,160
3677,2.071950,1.987476,8,388
3678,2.071950,1.987476,8,8
3679,2.071950,1.987476,4,16
3680,2.1901.300,1.929385,0,52
3681,2.1901.300,1.929385,136,4
3682,2.1901.300,1.929385,452,0
3683,2.1901.300,1.929385,8,4
3684,2.1901.300,1.929385,36,32
3685,2.1901.300,1.929385,0,268
3686,2.1901.300,1.929385,0,368
3687,2.1901.300,1.929385,0,104
3688,2.1901.300,1.929385,8,8
3689,2.1901.300,1.929385,0,12
3690,2.1901.300,1.929385,0,252
3691,2.1901.300,1.929385,0,632
3692,2.1901.300,1.929385,0,244
3693,2.1901.300,1.929385,0,356
3694,2.1901.300,1.929385,0,244
3695,2.1901.300,1.929385,0,360
3696,2.1221.171,2.035452,4,436
3697,2.1221.171,2.035452,0,304
3698,2.1221.171,2.035452,0,384
3699,2.1221.171,2.035452,0,260
3700,2.1221.171,2.035452,40,140
3701,2.1221.171,2.035452,0,96
3702,2.1221.171,2.035452,8,100
3703,2.1221.171,2.035452,0,252
3704,2.1221.171,2.035452,0,472
3705,2.1221.171,2.035452,4,52
3706,2.1221.171,2.035452,16,4
3707,2.1221.171,2.035452,4,8
3708,2.1221.171,2.035452,44,8
3709,2.1221.171,2.035452,12,8
3710,2.1221.171,2.035452,168,0
3711,2.1221.171,2.035452,148,0
3712,2.024994,2.040447,8,144
3713,2.024994,2.040447,4,36
3714,2.024994,2.040447,0,4
3715,2.024994,2.040447,4,8
3716,2.024994,2.040447,52,12
3717,2.024994,2.040447,56,16
3718,2.024994,2.040447,204,4
3719,2.024994,2.040447,188,4
3720,2.024994,2.040447,0,472
3721,2.024994,2.040447,0,144
3722,2.024994,2.040447,0,336
3723,2.024994,2.040447,4,84
3724,2.024994,2.040447,0,172
3725,2.024994,2.040447,4,56
3726,2.024994,2.040447,4,12
3727,2.024994,2.040447,16,16
3728,2.1001.008,2.006457,104,24
3729,2.1001.008,2.006457,12,244
3730,2.1001.008,2.006457,4,204
3731,2.1001.008,2.006457,8,72
3732,2.1001.008,2.006457,544,20
3733,2.1001.008,2.006457,216,8
3734,2.1001.008,2.006457,4,180
3735,2.1001.008,2.006457,0,732
3736,2.1001.008,2.006457,8,240
3737,2.1001.008,2.006457,0,468
3738,2.1001.008,2.006457,12,264
3739,2.1001.008,2.006457,0,192
3740,2.1001.008,2.006457,8,48
3741,2.1001.008,2.006457,36,16
3742,2.1001.008,2.006457,20,68
3743,2.1001.008,2.006457,8,88
3744,2.1141.053,1.963462,0,16
3745,2.1141.053,1.963462,20,20
3746,2.1141.053,1.963462,4,32
3747,2.1141.053,1.963462,0,188
3748,2.1141.053,1.963462,68,28
3749,2.1141.053,1.963462,144,4
3750,2.1141.053,1.963462,20,4
3751,2.1141.053,1.963462,4,36
3752,2.1141.053,1.963462,72,8
3753,2.1141.053,1.963462,28,4
3754,2.1141.053,1.963462,56,4
3755,2.1141.053,1.963462,16,16
3756,2.1141.053,1.963462,12,28
3757,2.1141.053,1.963462,8,8
3758,2.1141.053,1.963462,4,8
3759,2.1141.053,1.963462,0,352
3760,2.1011.038,2.004514,0,252
3761,2.1011.038,2.004514,0,152
3762,2.1011.038,2.004514,4,4
3763,2.1011.038,2.004514,152,4
3764,2.1011.038,2.004514,60,12
3765,2.1011.038,2.004514,64,20
3766,2.1011.038,2.004514,208,8
3767,2.1011.038,2.004514,72,12
3768,2.1011.038,2.004514,52,384
3769,2.1011.038,2.004514,16,32
3770,2.1011.038,2.004514,240,4
3771,2.1011.038,2.004514,516,4
3772,2.1011.038,2.004514,16,80
3773,2.1011.038,2.004514,12,16
3774,2.1011.038,2.004514,12,16
3775,2.1011.038,2.004514,0,108
3776,2.1881.286,1.995509,0,224
3777,2.1881.286,1.995509,8,20
3778,2.1881.286,1.995509,16,32
3779,2.1881.286,1.995509,4,248
3780,2.1881.286,1.995509,8,152
3781,2.1881.286,1.995509,8,200
3782,2.1881.286,1.995509,4,124
3783,2.1881.286,1.995509,4,96
3784,2.1881.286,1.995509,248,28
3785,2.1881.286,1.995509,84,8
3786,2.1881.286,1.995509,0,24
3787,2.1881.286,1.995509,4,88
3788,2.1881.286,1.995509,4,8
3789,2.1881.286,1.995509,0,8
3790,2.1881.286,1.995509,0,8
3791,2.1881.286,1.995509,4,52
3792,2.1461.196,1.962531,20,16
3793,2.1461.196,1.962531,0,164
3794,2.1461.196,1.962531,0,200
3795,2.1461.196,1.962531,0,328
3796,2.1461.196,1.962531,28,80
3797,2.1461.196,1.962531,4,32
3798,2.1461.196,1.962531,4,24
3799,2.1461.196,1.962531,0,388
3800,2.1461.196,1.962531,0,876
3801,2.1461.196,1.962531,12,136
3802,2.1461.196,1.962531,4,104
3803,2.1461.196,1.962531,56,32
3804,2.1461.196,1.962531,4,384
3805,2.1461.196,1.962531,20,148
3806,2.1461.196,1.962531,136,8
3807,2.1461.196,1.962531,240,8
3808,2.0481.225,2.005520,32,180
3809,2.0481.225,2.005520,4,8
3810,2.0481.225,2.005520,188,4
3811,2.0481.225,2.005520,272,8
3812,2.0481.225,2.005520,56,320
3813,2.0481.225,2.005520,8,40
3814,2.0481.225,2.005520,172,4
3815,2.0481.225,2.005520,176,4
3816,2.0481.225,2.005520,144,4
3817,2.0481.225,2.005520,68,4
3818,2.0481.225,2.005520,0,20
3819,2.0481.225,2.005520,0,172
3820,2.0481.225,2.005520,0,156
3821,2.0481.225,2.005520,0,80
3822,2.0481.225,2.005520,4,160
3823,2.0481.225,2.005520,4,164
3824,2.1281.056,2.032514,24,32
3825,2.1281.056,2.032514,12,16
3826,2.1281.056,2.032514,232,4
3827,2.1281.056,2.032514,52,4
3828,2.1281.056,2.032514,720,0
3829,2.1281.056,2.032514,484,4
3830,2.1281.056,2.032514,24,4
3831,2.1281.056,2.032514,4,112
3832,2.1281.056,2.032514,4,88
3833,2.1281.056,2.032514,48,176
3834,2.1281.056,2.032514,72,76
3835,2.1281.056,2.032514,4,96
3836,2.1281.056,2.032514,100,32
3837,2.1281.056,2.032514,68,152
3838,2.1281.056,2.032514,4,160
3839,2.1281.056,2.032514,0,288
3840,2.111901,1.976492,32,12
3841,2.111901,1.976492,20,120
3842,2.111901,1.976492,4,108
3843,2.111901,1.976492,0,204
3844,2.111901,1.976492,4,24
3845,2.111901,1.976492,4,184
3846,2.111901,1.976492,0,68
3847,2.111901,1.976492,4,20
3848,2.111901,1.976492,56,12
3849,2.111901,1.976492,0,52
3850,2.111901,1.976492,4,24
3851,2.111901,1.976492,4,8
3852,2.111901,1.976492,4,20
3853,2.111901,1.976492,8,8
3854,2.111901,1.976492,16,4
3855,2.111901,1.976492,4,20
3856,2.1031.165,1.969537,16,16
3857,2.1031.165,1.969537,60,8
3858,2.1031.165,1.969537,64,8
3859,2.1031.165,1.969537,8,72
3860,2.1031.165,1.969537,0,364
3861,2.1031.165,1.969537,0,472
3862,2.1031.165,1.969537,0,268
3863,2.1031.165,1.969537,4,108
3864,2.1031.165,1.969537,48,228
3865,2.1031.165,1.969537,132,4
3866,2.1031.165,1.969537,148,4
3867,2.1031.165,1.969537,160,4
3868,2.1031.165,1.969537,56,16
3869,2.1031.165,1.969537,96,12
3870,2.1031.165,1.969537,60,20
3871,2.1031.165,1.969537,60,4
3872,2.1601.256,2.012529,4,20
3873,2.1601.256,2.012529,4,20
3874,2.1601.256,2.012529,68,4
3875,2.1601.256,2.012529,84,8
3876,2.1601.256,2.012529,104,60
3877,2.1601.256,2.012529,0,440
3878,2.1601.256,2.012529,8,280
3879,2.1601.256,2.012529,0,312
3880,2.1601.256,2.012529,68,316
3881,2.1601.256,2.012529,0,492
3882,2.1601.256,2.012529,0,72
3883,2.1601.256,2.012529,0,120
3884,2.1601.256,2.012529,64,36
3885,2.1601.256,2.012529,4,72
3886,2.1601.256,2.012529,0,68
3887,2.1601.256,2.012529,4,284
3888,2.1261.128,2.064592,52,72
3889,2.1261.128,2.064592,4,84
3890,2.1261.128,2.064592,4,40
3891,2.1261.128,2.064592,4,64
3892,2.1261.128,2.064592,368,24
3893,2.1261.128,2.064592,392,4
3894,2.1261.128,2.064592,756,4
3895,2.1261.128,2.064592,504,4
3896,2.1261.128,2.064592,112,4
3897,2.1261.128,2.064592,164,0
3898,2.1261.128,2.064592,92,0
3899,2.1261.128,2.064592,44,4
3900,2.1261.128,2.064592,16,4
3901,2.1261.128,2.064592,0,100
3902,2.1261.128,2.064592,0,4
3903,2.1261.128,2.064592,112,4
3904,2.2471.157,2.024540,72,8
3905,2.2471.157,2.024540,300,12
3906,2.2471.157,2.024540,96,4
3907,2.2471.157,2.024540,236,8
3908,2.2471.157,2.024540,12,12
3909,2.2471.157,2.024540,48,8
3910,2.2471.157,2.024540,548,4
3911,2.2471.157,2.024540,724,4
3912,2.2471.157,2.024540,0,64
3913,2.2471.157,2.024540,0,32
3914,2.2471.157,2.024540,8,48
3915,2.2471.157,2.024540,188,4
3916,2.2471.157,2.024540,0,8
3917,2.2471.157,2.024540,0,100
3918,2.2471.157,2.024540,0,68
3919,2.2471.157,2.024540,4,92
3920,2.104819,1.998586,144,20
3921,2.104819,1.998586,60,80
3922,2.104819,1.998586,112,80
3923,2.104819,1.998586,12,88
3924,2.104819,1.998586,88,20
3925,2.104819,1.998586,40,4
3926,2.104819,1.998586,220,4
3927,2.104819,1.998586,0,28
3928,2.104819,1.998586,364,8
3929,2.104819,1.998586,252,4
3930,2.104819,1.998586,44,12
3931,2.104819,1.998586,8,24
3932,2.104819,1.998586,0,284
3933,2.104819,1.998586,0,332
3934,2.104819,1.998586,8,180
3935,2.104819,1.998586,8,88
3936,2.080712,1.987512,0,720
3937,2.080712,1.987512,0,560
3938,2.080712,1.987512,4,264
3939,2.080712,1.987512,4,340
3940,2.080712,1.987512,4,224
3941,2.080712,1.987512,0,512
3942,2.080712,1.987512,4,552
3943,2.080712,1.987512,4,436
3944,2.080712,1.987512,40,68
3945,2.080712,1.987512,8,224
3946,2.080712,1.987512,4,364
3947,2.080712,1.987512,4,404
3948,2.080712,1.987512,0,188
3949,2.080712,1.987512,8,240
3950,2.080712,1.987512,4,392
