tick,Wind Onshore [MW],Wind Offshore [MW],Solar [MW],Water [MW],Biomass [MW]
15517,7185,0,18468.5,3164,4679
15518,6993,0,17149,3189,4679
15519,6801,0,15829.5,3214,4679
15520,6609,0,14510,3239,4679
15521,6406.5,0,13132.5,3263.25,4679
15522,6204,0,11755,3287.5,4679
15523,6001.5,0,10377.5,3311.75,4679
15524,5799,0,9000,3336,4679
15525,5478,0,7820.75,3364,4679
15526,5157,0,6641.5,3392,4679
15527,4836,0,5462.25,3420,4679
15528,4515,0,4283,3448,4679
15529,4222.25,0,3540.75,3436.25,4679
15530,3929.5,0,2798.5,3424.5,4679
15531,3636.75,0,2056.25,3412.75,4679
15532,3344,0,1314,3401,4679
15533,3240.5,0,1008.75,3408.75,4679
15534,3137,0,703.5,3416.5,4679
15535,3033.5,0,398.25,3424.25,4679
15536,2930,0,93,3432,4679
15537,2940.25,0,69.75,3467,4679
15538,2950.5,0,46.5,3502,4679
15539,2960.75,0,23.25,3537,4679
15540,2971,0,0,3572,4679
15541,2926.25,0,0,3543.5,4679
15542,2881.5,0,0,3515,4679
15543,2836.75,0,0,3486.5,4679
15544,2792,0,0,3458,4679
15545,2691.5,0,0,3405.5,4679
15546,2591,0,0,3353,4679
15547,2490.5,0,0,3300.5,4679
15548,2390,0,0,3248,4679
15549,2298.75,0,0,3216.5,4679
15550,2207.5,0,0,3185,4679
15551,2116.25,0,0,3153.5,4679
15552,2025,0,0,3122,4679
15553,1984.25,0,0,3151.75,4679
15554,1943.5,0,0,3181.5,4679
15555,1902.75,0,0,3211.25,4679
15556,1862,0,0,3241,4679
15557,1871.25,0,0,3209.25,4679
15558,1880.5,0,0,3177.5,4679
15559,1889.75,0,0,3145.75,4679
15560,1899,0,0,3114,4679
15561,1933,0,1,3110.5,4679
15562,1967,0,2,3107,4679
15563,2001,0,3,3103.5,4679
15564,2035,0,4,3100,4679
15565,2048.25,0,79.5,3124,4679
15566,2061.5,0,155,3148,4679
15567,2074.75,0,230.5,3172,4679
15568,2088,0,306,3196,4679
15569,2053.25,0,681.5,3211.5,4679
15570,2018.5,0,1057,3227,4679
15571,1983.75,0,1432.5,3242.5,4679
15572,1949,0,1808,3258,4679
15573,1804.75,0,2441.5,3266.5,4679
15574,1660.5,0,3075,3275,4679
15575,1516.25,0,3708.5,3283.5,4679
15576,1372,0,4342,3292,4679
15577,1324.5,0,5061.5,3290.25,4679
15578,1277,0,5781,3288.5,4679
15579,1229.5,0,6500.5,3286.75,4679
15580,1182,0,7220,3285,4679
15581,1150.5,0,8026.5,3299.75,4679
15582,1119,0,8833,3314.5,4679
15583,1087.5,0,9639.5,3329.25,4679
15584,1056,0,10446,3344,4679
15585,985.25,0,11154.25,3342,4679
15586,914.5,0,11862.5,3340,4679
15587,843.75,0,12570.75,3338,4679
15588,773,0,13279,3336,4679
15589,726.5,0,13755.75,3336.75,4679
15590,680,0,14232.5,3337.5,4679
15591,633.5,0,14709.25,3338.25,4679
15592,587,0,15186,3339,4679
15593,582.75,0,15405.75,3355.5,4679
15594,578.5,0,15625.5,3372,4679
15595,574.25,0,15845.25,3388.5,4679
15596,570,0,16065,3405,4679
15597,578.25,0,16173,3358.5,4679
15598,586.5,0,16281,3312,4679
15599,594.75,0,16389,3265.5,4679
15600,603,0,16497,3219,4679
15601,619.5,0,16451.75,3226.25,4679
15602,636,0,16406.5,3233.5,4679
15603,652.5,0,16361.25,3240.75,4679
15604,669,0,16316,3248,4679
15605,700.75,0,15965,3262,4679
15606,732.5,0,15614,3276,4679
15607,764.25,0,15263,3290,4679
15608,796,0,14912,3304,4679
15609,832.75,0,14372,3314,4679
15610,869.5,0,13832,3324,4679
15611,906.25,0,13292,3334,4679
15612,943,0,12752,3344,4679
15613,1014.25,0,11935.25,3337.75,4679
15614,1085.5,0,11118.5,3331.5,4679
15615,1156.75,0,10301.75,3325.25,4679
15616,1228,0,9485,3319,4679
15617,1342.25,0,8650.5,3351.75,4679
15618,1456.5,0,7816,3384.5,4679
15619,1570.75,0,6981.5,3417.25,4679
15620,1685,0,6147,3450,4679
15621,1799.25,0,5352.25,3450.75,4679
15622,1913.5,0,4557.5,3451.5,4679
15623,2027.75,0,3762.75,3452.25,4679
15624,2142,0,2968,3453,4679
15625,2211,0,2453,3450.5,4679
15626,2280,0,1938,3448,4679
15627,2349,0,1423,3445.5,4679
15628,2418,0,908,3443,4679
15629,2491.75,0,699,3446.75,4679
15630,2565.5,0,490,3450.5,4679
15631,2639.25,0,281,3454.25,4679
15632,2713,0,72,3458,4679
15633,2944.25,0,54,3443,4679
15634,3175.5,0,36,3428,4679
15635,3406.75,0,18,3413,4679
15636,3638,0,0,3398,4679
15637,3754.75,0,0,3375.5,4679
15638,3871.5,0,0,3353,4679
15639,3988.25,0,0,3330.5,4679
15640,4105,0,0,3308,4679
15641,4098.25,0,0,3287.5,4679
15642,4091.5,0,0,3267,4679
15643,4084.75,0,0,3246.5,4679
15644,4078,0,0,3226,4679
15645,4087.5,0,0,3235.25,4679
15646,4097,0,0,3244.5,4679
15647,4106.5,0,0,3253.75,4679
15648,4116,0,0,3263,4679
15649,4066,0,0,3265.5,4679
15650,4016,0,0,3268,4679
15651,3966,0,0,3270.5,4679
15652,3916,0,0,3273,4679
15653,3881,0,0,3263.25,4679
15654,3846,0,0,3253.5,4679
15655,3811,0,0,3243.75,4679
15656,3776,0,0,3234,4679
15657,3688.5,0,0.75,3242,4679
15658,3601,0,1.5,3250,4679
15659,3513.5,0,2.25,3258,4679
15660,3426,0,3,3266,4679
15661,3349,0,70.75,3259.5,4679
15662,3272,0,138.5,3253,4679
15663,3195,0,206.25,3246.5,4679
15664,3118,0,274,3240,4679
15665,3023.5,0,609.25,3234.25,4679
15666,2929,0,944.5,3228.5,4679
15667,2834.5,0,1279.75,3222.75,4679
15668,2740,0,1615,3217,4679
15669,2636.75,0,2158,3224.75,4679
15670,2533.5,0,2701,3232.5,4679
15671,2430.25,0,3244,3240.25,4679
15672,2327,0,3787,3248,4679
15673,2276.5,0,4447.5,3271,4679
15674,2226,0,5108,3294,4679
15675,2175.5,0,5768.5,3317,4679
15676,2125,0,6429,3340,4679
15677,2162,0,7168.5,3351.75,4679
15678,2199,0,7908,3363.5,4679
15679,2236,0,8647.5,3375.25,4679
15680,2273,0,9387,3387,4679
15681,2329.25,0,10071.75,3388.25,4679
15682,2385.5,0,10756.5,3389.5,4679
15683,2441.75,0,11441.25,3390.75,4679
15684,2498,0,12126,3392,4679
15685,2554.25,0,12663.75,3388,4679
15686,2610.5,0,13201.5,3384,4679
15687,2666.75,0,13739.25,3380,4679
15688,2723,0,14277,3376,4679
15689,2797,0,14663,3326.5,4679
15690,2871,0,15049,3277,4679
15691,2945,0,15435,3227.5,4679
15692,3019,0,15821,3178,4679
15693,3108.75,0,15882.5,3170.25,4679
15694,3198.5,0,15944,3162.5,4679
15695,3288.25,0,16005.5,3154.75,4679
15696,3378,0,16067,3147,4679
15697,3443,0,15798,3151.5,4679
15698,3508,0,15529,3156,4679
15699,3573,0,15260,3160.5,4679
15700,3638,0,14991,3165,4679
15701,3666.25,0,14453.75,3209.25,4679
15702,3694.5,0,13916.5,3253.5,4679
15703,3722.75,0,13379.25,3297.75,4679
15704,3751,0,12842,3342,4679
15705,3709.25,0,12113.5,3341.25,4679
15706,3667.5,0,11385,3340.5,4679
15707,3625.75,0,10656.5,3339.75,4679
15708,3584,0,9928,3339,4679
15709,3635,0,9270.75,3355.25,4679
15710,3686,0,8613.5,3371.5,4679
15711,3737,0,7956.25,3387.75,4679
15712,3788,0,7299,3404,4679
15713,3831.75,0,6665.75,3414.25,4679
15714,3875.5,0,6032.5,3424.5,4679
15715,3919.25,0,5399.25,3434.75,4679
15716,3963,0,4766,3445,4679
15717,3953.5,0,4188,3444.75,4679
15718,3944,0,3610,3444.5,4679
15719,3934.5,0,3032,3444.25,4679
15720,3925,0,2454,3444,4679
15721,3958.25,0,2000.5,3434.25,4679
15722,3991.5,0,1547,3424.5,4679
15723,4024.75,0,1093.5,3414.75,4679
15724,4058,0,640,3405,4679
15725,4100.25,0,490.25,3392.5,4679
15726,4142.5,0,340.5,3380,4679
15727,4184.75,0,190.75,3367.5,4679
15728,4227,0,41,3355,4679
15729,4389.75,0,30.75,3378.25,4679
15730,4552.5,0,20.5,3401.5,4679
15731,4715.25,0,10.25,3424.75,4679
15732,4878,0,0,3448,4679
15733,4925,0,0,3429,4679
15734,4972,0,0,3410,4679
15735,5019,0,0,3391,4679
15736,5066,0,0,3372,4679
15737,5080.75,0,0,3355.25,4679
15738,5095.5,0,0,3338.5,4679
15739,5110.25,0,0,3321.75,4679
15740,5125,0,0,3305,4679
15741,5052.75,0,0,3306.25,4679
15742,4980.5,0,0,3307.5,4679
15743,4908.25,0,0,3308.75,4679
15744,4836,0,0,3310,4679
15745,4763.25,0,0,3327.75,4679
15746,4690.5,0,0,3345.5,4679
15747,4617.75,0,0,3363.25,4679
15748,4545,0,0,3381,4679
15749,4504.25,0,0,3370,4679
15750,4463.5,0,0,3359,4679
15751,4422.75,0,0,3348,4679
15752,4382,0,0,3337,4679
15753,4353.5,0,0.5,3359.25,4679
15754,4325,0,1,3381.5,4679
15755,4296.5,0,1.5,3403.75,4679
15756,4268,0,2,3426,4679
15757,4308.5,0,52.5,3416.5,4679
15758,4349,0,103,3407,4679
15759,4389.5,0,153.5,3397.5,4679
15760,4430,0,204,3388,4679
15761,4384.5,0,458.5,3420.75,4679
15762,4339,0,713,3453.5,4679
15763,4293.5,0,967.5,3486.25,4679
15764,4248,0,1222,3519,4679
15765,4149,0,1625.5,3553.5,4679
15766,4050,0,2029,3588,4679
15767,3951,0,2432.5,3622.5,4679
15768,3852,0,2836,3657,4679
15769,3770.5,0,3363,3703.25,4679
15770,3689,0,3890,3749.5,4679
15771,3607.5,0,4417,3795.75,4679
15772,3526,0,4944,3842,4679
15773,3601.5,0,5586,3807.5,4679
15774,3677,0,6228,3773,4679
15775,3752.5,0,6870,3738.5,4679
15776,3828,0,7512,3704,4679
15777,3847.75,0,8222.25,3657.75,4679
15778,3867.5,0,8932.5,3611.5,4679
15779,3887.25,0,9642.75,3565.25,4679
15780,3907,0,10353,3519,4679
15781,3911.75,0,11087.5,3536.5,4679
15782,3916.5,0,11822,3554,4679
15783,3921.25,0,12556.5,3571.5,4679
15784,3926,0,13291,3589,4679
15785,3991.5,0,13870.5,3563,4679
15786,4057,0,14450,3537,4679
15787,4122.5,0,15029.5,3511,4679
15788,4188,0,15609,3485,4679
15789,4238.25,0,15809,3527.75,4679
15790,4288.5,0,16009,3570.5,4679
15791,4338.75,0,16209,3613.25,4679
15792,4389,0,16409,3656,4679
15793,4497.25,0,16125,3669,4679
15794,4605.5,0,15841,3682,4679
15795,4713.75,0,15557,3695,4679
15796,4822,0,15273,3708,4679
15797,4893.5,0,14752.5,3697.75,4679
15798,4965,0,14232,3687.5,4679
15799,5036.5,0,13711.5,3677.25,4679
15800,5108,0,13191,3667,4679
15801,5085.75,0,12418,3641.25,4679
15802,5063.5,0,11645,3615.5,4679
15803,5041.25,0,10872,3589.75,4679
15804,5019,0,10099,3564,4679
15805,5057,0,9586.25,3559.5,4679
15806,5095,0,9073.5,3555,4679
15807,5133,0,8560.75,3550.5,4679
15808,5171,0,8048,3546,4679
15809,5209,0,7460.75,3571.75,4679
15810,5247,0,6873.5,3597.5,4679
15811,5285,0,6286.25,3623.25,4679
15812,5323,0,5699,3649,4679
15813,5301.25,0,5000.25,3640.5,4679
15814,5279.5,0,4301.5,3632,4679
15815,5257.75,0,3602.75,3623.5,4679
15816,5236,0,2904,3615,4679
15817,5166.25,0,2380.5,3576.5,4679
15818,5096.5,0,1857,3538,4679
15819,5026.75,0,1333.5,3499.5,4679
15820,4957,0,810,3461,4679
15821,4905.5,0,621.75,3476.5,4679
15822,4854,0,433.5,3492,4679
15823,4802.5,0,245.25,3507.5,4679
15824,4751,0,57,3523,4679
15825,4749.5,0,42.75,3518.5,4679
15826,4748,0,28.5,3514,4679
15827,4746.5,0,14.25,3509.5,4679
15828,4745,0,0,3505,4679
15829,4688.75,0,0,3488,4679
15830,4632.5,0,0,3471,4679
15831,4576.25,0,0,3454,4679
15832,4520,0,0,3437,4679
15833,4532.75,0,0,3434,4679
15834,4545.5,0,0,3431,4679
15835,4558.25,0,0,3428,4679
15836,4571,0,0,3425,4679
15837,4528.5,0,0,3413.25,4679
15838,4486,0,0,3401.5,4679
15839,4443.5,0,0,3389.75,4679
15840,4401,0,0,3378,4679
15841,4337.25,0,0,3386,4679
15842,4273.5,0,0,3394,4679
15843,4209.75,0,0,3402,4679
15844,4146,0,0,3410,4679
15845,4083.75,0,0,3408.25,4679
15846,4021.5,0,0,3406.5,4679
15847,3959.25,0,0,3404.75,4679
15848,3897,0,0,3403,4679
15849,3823,0,0.5,3403,4679
15850,3749,0,1,3403,4679
15851,3675,0,1.5,3403,4679
15852,3601,0,2,3403,4679
15853,3568.25,0,62.75,3378,4679
15854,3535.5,0,123.5,3353,4679
15855,3502.75,0,184.25,3328,4679
15856,3470,0,245,3303,4679
15857,3411.5,0,569.75,3358,4679
15858,3353,0,894.5,3413,4679
15859,3294.5,0,1219.25,3468,4679
15860,3236,0,1544,3523,4679
15861,3180.5,0,2065.75,3558,4679
15862,3125,0,2587.5,3593,4679
15863,3069.5,0,3109.25,3628,4679
15864,3014,0,3631,3663,4679
15865,2951.75,0,4334.5,3675.75,4679
15866,2889.5,0,5038,3688.5,4679
15867,2827.25,0,5741.5,3701.25,4679
15868,2765,0,6445,3714,4679
15869,2722,0,7300.5,3678.5,4679
15870,2679,0,8156,3643,4679
15871,2636,0,9011.5,3607.5,4679
15872,2593,0,9867,3572,4679
15873,2560.5,0,10667.25,3581.25,4679
15874,2528,0,11467.5,3590.5,4679
15875,2495.5,0,12267.75,3599.75,4679
15876,2463,0,13068,3609,4679
15877,2454.25,0,13664,3623,4679
15878,2445.5,0,14260,3637,4679
15879,2436.75,0,14856,3651,4679
15880,2428,0,15452,3665,4679
15881,2460.5,0,15760,3645.25,4679
15882,2493,0,16068,3625.5,4679
15883,2525.5,0,16376,3605.75,4679
15884,2558,0,16684,3586,4679
15885,2603.75,0,16956.5,3558.75,4679
15886,2649.5,0,17229,3531.5,4679
15887,2695.25,0,17501.5,3504.25,4679
15888,2741,0,17774,3477,4679
15889,2753.75,0,17689.25,3488.75,4679
15890,2766.5,0,17604.5,3500.5,4679
15891,2779.25,0,17519.75,3512.25,4679
15892,2792,0,17435,3524,4679
15893,2870,0,16880,3503,4679
15894,2948,0,16325,3482,4679
15895,3026,0,15770,3461,4679
15896,3104,0,15215,3440,4679
15897,3057,0,14532,3439.25,4679
15898,3010,0,13849,3438.5,4679
15899,2963,0,13166,3437.75,4679
15900,2916,0,12483,3437,4679
15901,2885.5,0,11672.75,3464.5,4679
15902,2855,0,10862.5,3492,4679
15903,2824.5,0,10052.25,3519.5,4679
15904,2794,0,9242,3547,4679
15905,2684.5,0,8404,3558,4679
15906,2575,0,7566,3569,4679
15907,2465.5,0,6728,3580,4679
15908,2356,0,5890,3591,4679
15909,2329.5,0,5196.5,3596.75,4679
15910,2303,0,4503,3602.5,4679
15911,2276.5,0,3809.5,3608.25,4679
15912,2250,0,3116,3614,4679
15913,2182,0,2585.75,3567.5,4679
15914,2114,0,2055.5,3521,4679
15915,2046,0,1525.25,3474.5,4679
15916,1978,0,995,3428,4679
15917,1994,0,767.25,3438,4679
15918,2010,0,539.5,3448,4679
15919,2026,0,311.75,3458,4679
15920,2042,0,84,3468,4679
15921,2119.5,0,63,3485.25,4679
15922,2197,0,42,3502.5,4679
15923,2274.5,0,21,3519.75,4679
15924,2352,0,0,3537,4679
15925,2448.75,0,0,3477,4679
15926,2545.5,0,0,3417,4679
15927,2642.25,0,0,3357,4679
15928,2739,0,0,3297,4679
15929,2821.75,0,0,3284.5,4679
15930,2904.5,0,0,3272,4679
15931,2987.25,0,0,3259.5,4679
15932,3070,0,0,3247,4679
15933,3064.25,0,0,3251.5,4679
15934,3058.5,0,0,3256,4679
15935,3052.75,0,0,3260.5,4679
15936,3047,0,0,3265,4679
15937,3044.5,0,0,3262.25,4679
15938,3042,0,0,3259.5,4679
15939,3039.5,0,0,3256.75,4679
15940,3037,0,0,3254,4679
15941,2985.75,0,0,3257.75,4679
15942,2934.5,0,0,3261.5,4679
15943,2883.25,0,0,3265.25,4679
15944,2832,0,0,3269,4679
15945,2763,0,0.75,3252,4679
15946,2694,0,1.5,3235,4679
15947,2625,0,2.25,3218,4679
15948,2556,0,3,3201,4679
15949,2494.25,0,64.5,3189.25,4679
15950,2432.5,0,126,3177.5,4679
15951,2370.75,0,187.5,3165.75,4679
15952,2309,0,249,3154,4679
15953,2230.25,0,586.75,3183,4679
15954,2151.5,0,924.5,3212,4679
15955,2072.75,0,1262.25,3241,4679
15956,1994,0,1600,3270,4679
15957,1828.5,0,2224.5,3309.75,4679
15958,1663,0,2849,3349.5,4679
15959,1497.5,0,3473.5,3389.25,4679
15960,1332,0,4098,3429,4679
15961,1229.5,0,4879.25,3485,4679
15962,1127,0,5660.5,3541,4679
15963,1024.5,0,6441.75,3597,4679
15964,922,0,7223,3653,4679
15965,926.25,0,8095.5,3610.75,4679
15966,930.5,0,8968,3568.5,4679
15967,934.75,0,9840.5,3526.25,4679
15968,939,0,10713,3484,4679
15969,958,0,11458,3463.25,4679
15970,977,0,12203,3442.5,4679
15971,996,0,12948,3421.75,4679
15972,1015,0,13693,3401,4679
15973,1100,0,14196,3428,4679
15974,1185,0,14699,3455,4679
15975,1270,0,15202,3482,4679
15976,1355,0,15705,3509,4679
15977,1479.5,0,15809,3496.5,4679
15978,1604,0,15913,3484,4679
15979,1728.5,0,16017,3471.5,4679
15980,1853,0,16121,3459,4679
15981,1957.75,0,16197.5,3427.25,4679
15982,2062.5,0,16274,3395.5,4679
15983,2167.25,0,16350.5,3363.75,4679
15984,2272,0,16427,3332,4679
15985,2362,0,16522,3315.5,4679
15986,2452,0,16617,3299,4679
15987,2542,0,16712,3282.5,4679
15988,2632,0,16807,3266,4679
15989,2723,0,16700.25,3239.25,4679
15990,2814,0,16593.5,3212.5,4679
15991,2905,0,16486.75,3185.75,4679
15992,2996,0,16380,3159,4679
15993,3019.25,0,15906,3185,4679
15994,3042.5,0,15432,3211,4679
15995,3065.75,0,14958,3237,4679
15996,3089,0,14484,3263,4679
15997,3118.5,0,13700.5,3296.75,4679
15998,3148,0,12917,3330.5,4679
15999,3177.5,0,12133.5,3364.25,4679
16000,3207,0,11350,3398,4679
16001,3134.5,0,10293.75,3414.25,4679
16002,3062,0,9237.5,3430.5,4679
16003,2989.5,0,8181.25,3446.75,4679
16004,2917,0,7125,3463,4679
16005,2781.5,0,6248.25,3478.25,4679
16006,2646,0,5371.5,3493.5,4679
16007,2510.5,0,4494.75,3508.75,4679
16008,2375,0,3618,3524,4679
16009,2253,0,3014.5,3517.75,4679
16010,2131,0,2411,3511.5,4679
16011,2009,0,1807.5,3505.25,4679
16012,1887,0,1204,3499,4679
16013,1834.75,0,927.75,3516.5,4679
16014,1782.5,0,651.5,3534,4679
16015,1730.25,0,375.25,3551.5,4679
16016,1678,0,99,3569,4679
16017,1732.5,0,74.25,3537,4679
16018,1787,0,49.5,3505,4679
16019,1841.5,0,24.75,3473,4679
16020,1896,0,0,3441,4679
16021,2063.75,0,0,3395,4679
16022,2231.5,0,0,3349,4679
16023,2399.25,0,0,3303,4679
16024,2567,0,0,3257,4679
16025,2667,0,0,3219.5,4679
16026,2767,0,0,3182,4679
16027,2867,0,0,3144.5,4679
16028,2967,0,0,3107,4679
16029,2997.25,0,0,3089.25,4679
16030,3027.5,0,0,3071.5,4679
16031,3057.75,0,0,3053.75,4679
16032,3088,0,0,3036,4679
16033,3103.75,0,0,3010.25,4679
16034,3119.5,0,0,2984.5,4679
16035,3135.25,0,0,2958.75,4679
16036,3151,0,0,2933,4679
16037,3166.25,0,0,2934,4679
16038,3181.5,0,0,2935,4679
16039,3196.75,0,0,2936,4679
16040,3212,0,0,2937,4679
16041,3196,0,1.5,2930.5,4679
16042,3180,0,3,2924,4679
16043,3164,0,4.5,2917.5,4679
16044,3148,0,6,2911,4679
16045,3075,0,97.75,2908.25,4679
16046,3002,0,189.5,2905.5,4679
16047,2929,0,281.25,2902.75,4679
16048,2856,0,373,2900,4679
16049,2725.5,0,787,2941.25,4679
16050,2595,0,1201,2982.5,4679
16051,2464.5,0,1615,3023.75,4679
16052,2334,0,2029,3065,4679
16053,2043.5,0,2898.5,3112.5,4679
16054,1753,0,3768,3160,4679
16055,1462.5,0,4637.5,3207.5,4679
16056,1172,0,5507,3255,4679
16057,1029,0,6551.75,3276.75,4679
16058,886,0,7596.5,3298.5,4679
16059,743,0,8641.25,3320.25,4679
16060,600,0,9686,3342,4679
16061,556.75,0,10570.75,3337.75,4679
16062,513.5,0,11455.5,3333.5,4679
16063,470.25,0,12340.25,3329.25,4679
16064,427,0,13225,3325,4679
16065,472,0,13955.5,3334,4679
16066,517,0,14686,3343,4679
16067,562,0,15416.5,3352,4679
16068,607,0,16147,3361,4679
16069,641.75,0,16628,3339,4679
16070,676.5,0,17109,3317,4679
16071,711.25,0,17590,3295,4679
16072,746,0,18071,3273,4679
16073,746.75,0,18043,3286.75,4679
16074,747.5,0,18015,3300.5,4679
16075,748.25,0,17987,3314.25,4679
16076,749,0,17959,3328,4679
16077,740.75,0,17607.5,3348.25,4679
16078,732.5,0,17256,3368.5,4679
16079,724.25,0,16904.5,3388.75,4679
16080,716,0,16553,3409,4679
16081,713.5,0,16017.75,3401,4679
16082,711,0,15482.5,3393,4679
16083,708.5,0,14947.25,3385,4679
16084,706,0,14412,3377,4679
16085,714.5,0,13861,3360.75,4679
16086,723,0,13310,3344.5,4679
16087,731.5,0,12759,3328.25,4679
16088,740,0,12208,3312,4679
16089,734.75,0,11543.5,3314.25,4679
16090,729.5,0,10879,3316.5,4679
16091,724.25,0,10214.5,3318.75,4679
16092,719,0,9550,3321,4679
16093,777,0,9004.25,3331,4679
16094,835,0,8458.5,3341,4679
16095,893,0,7912.75,3351,4679
16096,951,0,7367,3361,4679
16097,992.5,0,6709.25,3313.75,4679
16098,1034,0,6051.5,3266.5,4679
16099,1075.5,0,5393.75,3219.25,4679
16100,1117,0,4736,3172,4679
16101,1087.25,0,4146,3185.25,4679
16102,1057.5,0,3556,3198.5,4679
16103,1027.75,0,2966,3211.75,4679
16104,998,0,2376,3225,4679
16105,996.25,0,1955.75,3205.75,4679
16106,994.5,0,1535.5,3186.5,4679
16107,992.75,0,1115.25,3167.25,4679
16108,991,0,695,3148,4679
16109,978.75,0,541.25,3120,4679
16110,966.5,0,387.5,3092,4679
16111,954.25,0,233.75,3064,4679
16112,942,0,80,3036,4679
16113,926.25,0,60,3080.5,4679
16114,910.5,0,40,3125,4679
16115,894.75,0,20,3169.5,4679
16116,879,0,0,3214,4679
16117,900,0,0,3243.5,4679
16118,921,0,0,3273,4679
16119,942,0,0,3302.5,4679
16120,963,0,0,3332,4679
16121,1032.5,0,0,3355.75,4679
16122,1102,0,0,3379.5,4679
16123,1171.5,0,0,3403.25,4679
16124,1241,0,0,3427,4679
16125,1340.5,0,0,3400.75,4679
16126,1440,0,0,3374.5,4679
16127,1539.5,0,0,3348.25,4679
16128,1639,0,0,3322,4679
16129,1738.75,0,0,3301.25,4679
16130,1838.5,0,0,3280.5,4679
16131,1938.25,0,0,3259.75,4679
16132,2038,0,0,3239,4679
16133,2163,0,0,3245,4679
16134,2288,0,0,3251,4679
16135,2413,0,0,3257,4679
16136,2538,0,0,3263,4679
16137,2620.5,0,0.5,3263.25,4679
16138,2703,0,1,3263.5,4679
16139,2785.5,0,1.5,3263.75,4679
16140,2868,0,2,3264,4679
16141,2994,0,37,3249.5,4679
16142,3120,0,72,3235,4679
16143,3246,0,107,3220.5,4679
16144,3372,0,142,3206,4679
16145,3526.75,0,353.75,3228.75,4679
16146,3681.5,0,565.5,3251.5,4679
16147,3836.25,0,777.25,3274.25,4679
16148,3991,0,989,3297,4679
16149,4021.75,0,1371.25,3297.5,4679
16150,4052.5,0,1753.5,3298,4679
16151,4083.25,0,2135.75,3298.5,4679
16152,4114,0,2518,3299,4679
16153,4255,0,2931.5,3375.5,4679
16154,4396,0,3345,3452,4679
16155,4537,0,3758.5,3528.5,4679
16156,4678,0,4172,3605,4679
16157,4820.75,0,4700.75,3569.75,4679
16158,4963.5,0,5229.5,3534.5,4679
16159,5106.25,0,5758.25,3499.25,4679
16160,5249,0,6287,3464,4679
16161,5439.5,0,6878.5,3425.5,4679
16162,5630,0,7470,3387,4679
16163,5820.5,0,8061.5,3348.5,4679
16164,6011,0,8653,3310,4679
16165,6242.25,0,9173.75,3288.5,4679
16166,6473.5,0,9694.5,3267,4679
16167,6704.75,0,10215.25,3245.5,4679
16168,6936,0,10736,3224,4679
16169,7147.5,0,11414,3164.75,4679
16170,7359,0,12092,3105.5,4679
16171,7570.5,0,12770,3046.25,4679
16172,7782,0,13448,2987,4679
16173,7902,0,13865.5,2951.75,4679
16174,8022,0,14283,2916.5,4679
16175,8142,0,14700.5,2881.25,4679
16176,8262,0,15118,2846,4679
16177,8508.5,0,15338.75,2866.75,4679
16178,8755,0,15559.5,2887.5,4679
16179,9001.5,0,15780.25,2908.25,4679
16180,9248,0,16001,2929,4679
16181,9285,0,15770.5,2917,4679
16182,9322,0,15540,2905,4679
16183,9359,0,15309.5,2893,4679
16184,9396,0,15079,2881,4679
16185,9367.5,0,14591.25,2877.75,4679
16186,9339,0,14103.5,2874.5,4679
16187,9310.5,0,13615.75,2871.25,4679
16188,9282,0,13128,2868,4679
16189,9302.25,0,12527.5,2857,4679
16190,9322.5,0,11927,2846,4679
16191,9342.75,0,11326.5,2835,4679
16192,9363,0,10726,2824,4679
16193,9271.5,0,9966.75,2817,4679
16194,9180,0,9207.5,2810,4679
16195,9088.5,0,8448.25,2803,4679
16196,8997,0,7689,2796,4679
16197,8860.75,0,6762,2823.75,4679
16198,8724.5,0,5835,2851.5,4679
16199,8588.25,0,4908,2879.25,4679
16200,8452,0,3981,2907,4679
16201,8352,0,3305.25,2856.5,4679
16202,8252,0,2629.5,2806,4679
16203,8152,0,1953.75,2755.5,4679
16204,8052,0,1278,2705,4679
16205,8053.5,0,986,2711.5,4679
16206,8055,0,694,2718,4679
16207,8056.5,0,402,2724.5,4679
16208,8058,0,110,2731,4679
16209,8172,0,82.5,2724.25,4679
16210,8286,0,55,2717.5,4679
16211,8400,0,27.5,2710.75,4679
16212,8514,0,0,2704,4679
16213,8613,0,0,2694.25,4679
16214,8712,0,0,2684.5,4679
16215,8811,0,0,2674.75,4679
16216,8910,0,0,2665,4679
16217,8909.5,0,0,2665.75,4679
16218,8909,0,0,2666.5,4679
16219,8908.5,0,0,2667.25,4679
16220,8908,0,0,2668,4679
16221,8919.25,0,0,2646,4679
16222,8930.5,0,0,2624,4679
16223,8941.75,0,0,2602,4679
16224,8953,0,0,2580,4679
16225,8928,0,0,2560.75,4679
16226,8903,0,0,2541.5,4679
16227,8878,0,0,2522.25,4679
16228,8853,0,0,2503,4679
16229,8756.25,0,0,2512,4679
16230,8659.5,0,0,2521,4679
16231,8562.75,0,0,2530,4679
16232,8466,0,0,2539,4679
16233,8419.5,0,1.5,2543.75,4679
16234,8373,0,3,2548.5,4679
16235,8326.5,0,4.5,2553.25,4679
16236,8280,0,6,2558,4679
16237,8174,0,102,2569.5,4679
16238,8068,0,198,2581,4679
16239,7962,0,294,2592.5,4679
16240,7856,0,390,2604,4679
16241,7616.5,0,838.5,2649.25,4679
16242,7377,0,1287,2694.5,4679
16243,7137.5,0,1735.5,2739.75,4679
16244,6898,0,2184,2785,4679
