,Power
2016-01-02 15:00:00,1000.0
2016-01-02 15:15:00,1000.0
2016-01-02 15:30:00,1000.0
2016-01-02 15:45:00,647.0
2016-01-02 16:00:00,1000.0
2016-01-02 16:15:00,393.0
2016-01-02 16:30:00,308.0
2016-01-02 16:45:00,835.0
2016-01-02 17:00:00,1000.0
2016-01-02 17:15:00,1000.0
2016-01-02 17:30:00,1000.0
2016-01-02 17:45:00,1000.0
2016-01-02 18:00:00,1000.0
2016-01-02 18:15:00,1000.0
2016-01-02 18:30:00,588.0
2016-01-02 18:45:00,1000.0
2016-01-02 19:00:00,1000.0
2016-01-02 19:15:00,1000.0
2016-01-02 19:30:00,1000.0
2016-01-02 19:45:00,1000.0
2016-01-02 20:00:00,1000.0
2016-01-02 20:15:00,364.0
2016-01-02 20:30:00,1000.0
2016-01-02 20:45:00,1000.0
2016-01-02 21:00:00,1000.0
2016-01-02 21:15:00,1000.0
2016-01-02 21:30:00,1000.0
2016-01-02 21:45:00,441.0
2016-01-02 22:00:00,1000.0
2016-01-02 22:15:00,652.0
2016-01-02 22:30:00,811.0
2016-01-02 22:45:00,1000.0
2016-01-02 23:00:00,1000.0
2016-01-02 23:15:00,1000.0
2016-01-02 23:30:00,401.0
2016-01-02 23:45:00,1000.0
