,Power
2016-01-01 20:45:00,1279.0
2016-01-01 21:00:00,282.0
2016-01-01 21:15:00,1485.0
2016-01-01 21:30:00,1485.0
2016-01-01 21:45:00,1485.0
2016-01-01 22:00:00,1485.0
2016-01-01 22:15:00,1382.0
2016-01-01 22:30:00,0.0
2016-01-01 22:45:00,0.0
2016-01-01 23:00:00,208.0
2016-01-01 23:15:00,1485.0
2016-01-01 23:30:00,1485.0
2016-01-01 23:45:00,1485.0
2016-01-02 00:00:00,0.0
2016-01-02 00:15:00,335.0
2016-01-02 00:30:00,0.0
2016-01-02 00:45:00,159.0
2016-01-02 01:00:00,798.0
2016-01-02 01:15:00,1485.0
2016-01-02 01:30:00,560.0
2016-01-02 01:45:00,599.0
2016-01-02 02:00:00,1485.0
2016-01-02 02:15:00,1311.0
2016-01-02 02:30:00,0.0
2016-01-02 02:45:00,1485.0
2016-01-02 03:00:00,1265.0
2016-01-02 03:15:00,1079.0
2016-01-02 03:30:00,696.0
2016-01-02 03:45:00,1485.0
2016-01-02 04:00:00,597.0
2016-01-02 04:15:00,0.0
2016-01-02 04:30:00,1485.0
2016-01-02 04:45:00,0.0
2016-01-02 05:00:00,575.0
2016-01-02 05:15:00,0.0
2016-01-02 05:30:00,0.0
2016-01-02 05:45:00,0.0
2016-01-02 06:00:00,410.0
2016-01-02 06:15:00,858.0
2016-01-02 06:30:00,256.0
2016-01-02 06:45:00,953.0
2016-01-02 07:00:00,1485.0
2016-01-02 07:15:00,0.0
2016-01-02 07:30:00,1012.0
2016-01-02 07:45:00,1485.0
2016-01-02 08:00:00,1485.0
2016-01-02 08:15:00,0.0
2016-01-02 08:30:00,1042.0
2016-01-02 08:45:00,0.0
2016-01-02 09:00:00,1100.0
2016-01-02 09:15:00,0.0
2016-01-02 09:30:00,1095.0
2016-01-02 09:45:00,0.0
2016-01-02 10:00:00,515.0
2016-01-02 10:15:00,0.0
2016-01-02 10:30:00,279.0
2016-01-02 10:45:00,0.0
2016-01-02 11:00:00,1245.0
2016-01-02 11:15:00,0.0
2016-01-02 11:30:00,0.0
2016-01-02 11:45:00,1485.0
2016-01-02 12:00:00,0.0
2016-01-02 12:15:00,172.0
2016-01-02 12:30:00,1485.0
2016-01-02 12:45:00,893.0
2016-01-02 13:00:00,1485.0
2016-01-02 13:15:00,31.0
2016-01-02 13:30:00,1313.0
2016-01-02 13:45:00,1485.0
2016-01-02 14:00:00,1485.0
2016-01-02 14:15:00,286.0
2016-01-02 14:30:00,1485.0
2016-01-02 14:45:00,1327.0
2016-01-02 15:00:00,627.0
2016-01-02 15:15:00,1358.0
2016-01-02 15:30:00,992.0
2016-01-02 15:45:00,0.0
2016-01-02 16:00:00,958.0
2016-01-02 16:15:00,0.0
2016-01-02 16:30:00,0.0
2016-01-02 16:45:00,0.0
2016-01-02 17:00:00,1485.0
2016-01-02 17:15:00,605.0
2016-01-02 17:30:00,675.0
2016-01-02 17:45:00,698.0
2016-01-02 18:00:00,870.0
2016-01-02 18:15:00,1485.0
2016-01-02 18:30:00,1485.0
2016-01-02 18:45:00,1485.0
2016-01-02 19:00:00,1375.0
2016-01-02 19:15:00,1485.0
2016-01-02 19:30:00,950.0
2016-01-02 19:45:00,183.0
2016-01-02 20:00:00,580.0
2016-01-02 20:15:00,0.0
2016-01-02 20:30:00,254.0
2016-01-02 20:45:00,485.0
2016-01-02 21:00:00,1485.0
2016-01-02 21:15:00,589.0
2016-01-02 21:30:00,1273.0
2016-01-02 21:45:00,0.0
2016-01-02 22:00:00,1485.0
2016-01-02 22:15:00,1485.0
2016-01-02 22:30:00,1485.0
2016-01-02 22:45:00,1485.0
2016-01-02 23:00:00,588.0
2016-01-02 23:15:00,62.0
2016-01-02 23:30:00,0.0
2016-01-02 23:45:00,1097.0
