hour,21,22,23,24,25,26,41,42,71,72,73,74,75,76,81,82,83,84
t3392,0.219,0.187,0.187,0.203,0.247,0.247,0.321,0.321,0.208,0.208,0.208,0.208,0.208,0.208,0.288,0.288,0.288,0.288
t3393,0.346,0.291,0.291,0.298,0.370,0.370,0.487,0.487,0.316,0.316,0.316,0.316,0.316,0.316,0.410,0.410,0.410,0.410
t3394,0.471,0.384,0.384,0.385,0.461,0.461,0.613,0.613,0.415,0.415,0.415,0.415,0.415,0.415,0.488,0.488,0.488,0.488
t3395,0.562,0.439,0.439,0.435,0.503,0.503,0.667,0.667,0.485,0.485,0.485,0.485,0.485,0.485,0.506,0.506,0.506,0.506
t3396,0.591,0.439,0.439,0.453,0.491,0.491,0.688,0.688,0.494,0.494,0.494,0.494,0.494,0.494,0.503,0.503,0.503,0.503
t3397,0.593,0.397,0.397,0.437,0.471,0.471,0.679,0.679,0.462,0.462,0.462,0.462,0.462,0.462,0.509,0.509,0.509,0.509
t3398,0.573,0.345,0.345,0.399,0.413,0.413,0.623,0.623,0.425,0.425,0.425,0.425,0.425,0.425,0.475,0.475,0.475,0.475
t3399,0.516,0.267,0.267,0.350,0.347,0.347,0.555,0.555,0.382,0.382,0.382,0.382,0.382,0.382,0.409,0.409,0.409,0.409
t3400,0.436,0.188,0.188,0.294,0.289,0.289,0.479,0.479,0.312,0.312,0.312,0.312,0.312,0.312,0.335,0.335,0.335,0.335
t3401,0.337,0.125,0.125,0.213,0.218,0.218,0.350,0.350,0.227,0.227,0.227,0.227,0.227,0.227,0.252,0.252,0.252,0.252
t3402,0.208,0.076,0.076,0.128,0.133,0.133,0.208,0.208,0.138,0.138,0.138,0.138,0.138,0.138,0.152,0.152,0.152,0.152
t3403,0.091,0.037,0.037,0.061,0.054,0.054,0.088,0.088,0.061,0.061,0.061,0.061,0.061,0.061,0.069,0.069,0.069,0.069
t3404,0.022,0.011,0.011,0.015,0.009,0.009,0.017,0.017,0.014,0.014,0.014,0.014,0.014,0.014,0.015,0.015,0.015,0.015
t3405,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3406,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3407,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3408,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3409,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3410,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3411,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3412,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3413,0.002,0.001,0.001,0.001,0.002,0.002,0.003,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.007,0.007,0.007,0.007
t3414,0.018,0.013,0.013,0.016,0.027,0.027,0.041,0.041,0.026,0.026,0.026,0.026,0.026,0.026,0.042,0.042,0.042,0.042
t3415,0.063,0.038,0.038,0.047,0.074,0.074,0.133,0.133,0.075,0.075,0.075,0.075,0.075,0.075,0.084,0.084,0.084,0.084
t3416,0.142,0.065,0.065,0.083,0.149,0.149,0.239,0.239,0.121,0.121,0.121,0.121,0.121,0.121,0.133,0.133,0.133,0.133
t3417,0.274,0.092,0.092,0.126,0.234,0.234,0.354,0.354,0.185,0.185,0.185,0.185,0.185,0.185,0.213,0.213,0.213,0.213
t3418,0.416,0.145,0.145,0.178,0.329,0.329,0.458,0.458,0.256,0.256,0.256,0.256,0.256,0.256,0.287,0.287,0.287,0.287
t3419,0.502,0.205,0.205,0.235,0.372,0.372,0.540,0.540,0.322,0.322,0.322,0.322,0.322,0.322,0.353,0.353,0.353,0.353
t3420,0.560,0.262,0.262,0.292,0.363,0.363,0.571,0.571,0.344,0.344,0.344,0.344,0.344,0.344,0.360,0.360,0.360,0.360
t3421,0.588,0.296,0.296,0.319,0.335,0.335,0.507,0.507,0.333,0.333,0.333,0.333,0.333,0.333,0.353,0.353,0.353,0.353
t3422,0.574,0.314,0.314,0.252,0.295,0.295,0.448,0.448,0.278,0.278,0.278,0.278,0.278,0.278,0.331,0.331,0.331,0.331
t3423,0.518,0.312,0.312,0.169,0.246,0.246,0.405,0.405,0.220,0.220,0.220,0.220,0.220,0.220,0.285,0.285,0.285,0.285
t3424,0.407,0.287,0.287,0.134,0.177,0.177,0.327,0.327,0.189,0.189,0.189,0.189,0.189,0.189,0.215,0.215,0.215,0.215
t3425,0.277,0.230,0.230,0.106,0.104,0.104,0.233,0.233,0.143,0.143,0.143,0.143,0.143,0.143,0.157,0.157,0.157,0.157
t3426,0.160,0.149,0.149,0.062,0.052,0.052,0.140,0.140,0.084,0.084,0.084,0.084,0.084,0.084,0.099,0.099,0.099,0.099
t3427,0.079,0.073,0.073,0.030,0.019,0.019,0.053,0.053,0.042,0.042,0.042,0.042,0.042,0.042,0.045,0.045,0.045,0.045
t3428,0.028,0.023,0.023,0.007,0.003,0.003,0.004,0.004,0.011,0.011,0.011,0.011,0.011,0.011,0.010,0.010,0.010,0.010
t3429,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.000,0.000,0.000,0.000
t3430,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3431,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3432,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3433,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3434,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3435,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3436,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3437,0.006,0.003,0.003,0.001,0.001,0.001,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.009,0.009,0.009,0.009
t3438,0.046,0.032,0.032,0.020,0.015,0.015,0.034,0.034,0.026,0.026,0.026,0.026,0.026,0.026,0.048,0.048,0.048,0.048
t3439,0.120,0.097,0.097,0.054,0.054,0.054,0.107,0.107,0.084,0.084,0.084,0.084,0.084,0.084,0.128,0.128,0.128,0.128
t3440,0.186,0.192,0.192,0.101,0.107,0.107,0.203,0.203,0.159,0.159,0.159,0.159,0.159,0.159,0.221,0.221,0.221,0.221
t3441,0.251,0.297,0.297,0.177,0.161,0.161,0.328,0.328,0.247,0.247,0.247,0.247,0.247,0.247,0.333,0.333,0.333,0.333
t3442,0.314,0.391,0.391,0.243,0.210,0.210,0.447,0.447,0.325,0.325,0.325,0.325,0.325,0.325,0.425,0.425,0.425,0.425
t3443,0.402,0.441,0.441,0.278,0.267,0.267,0.505,0.505,0.380,0.380,0.380,0.380,0.380,0.380,0.492,0.492,0.492,0.492
t3444,0.541,0.457,0.457,0.308,0.295,0.295,0.492,0.492,0.423,0.423,0.423,0.423,0.423,0.423,0.528,0.528,0.528,0.528
t3445,0.626,0.458,0.458,0.294,0.280,0.280,0.431,0.431,0.436,0.436,0.436,0.436,0.436,0.436,0.525,0.525,0.525,0.525
t3446,0.635,0.448,0.448,0.282,0.251,0.251,0.352,0.352,0.416,0.416,0.416,0.416,0.416,0.416,0.508,0.508,0.508,0.508
t3447,0.583,0.419,0.419,0.234,0.199,0.199,0.273,0.273,0.368,0.368,0.368,0.368,0.368,0.368,0.468,0.468,0.468,0.468
t3448,0.511,0.358,0.358,0.168,0.155,0.155,0.218,0.218,0.311,0.311,0.311,0.311,0.311,0.311,0.403,0.403,0.403,0.403
t3449,0.389,0.272,0.272,0.101,0.110,0.110,0.162,0.162,0.237,0.237,0.237,0.237,0.237,0.237,0.297,0.297,0.297,0.297
t3450,0.244,0.169,0.169,0.061,0.064,0.064,0.104,0.104,0.147,0.147,0.147,0.147,0.147,0.147,0.178,0.178,0.178,0.178
t3451,0.109,0.079,0.079,0.032,0.025,0.025,0.051,0.051,0.071,0.071,0.071,0.071,0.071,0.071,0.077,0.077,0.077,0.077
t3452,0.028,0.020,0.020,0.009,0.004,0.004,0.007,0.007,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.018,0.018
t3453,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.000,0.000,0.000,0.000
t3454,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3455,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3456,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3459,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3460,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3461,0.001,0.002,0.002,0.002,0.000,0.000,0.003,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.008,0.008,0.008,0.008
t3462,0.011,0.016,0.016,0.031,0.016,0.016,0.031,0.031,0.018,0.018,0.018,0.018,0.018,0.018,0.048,0.048,0.048,0.048
t3463,0.034,0.045,0.045,0.080,0.057,0.057,0.091,0.091,0.052,0.052,0.052,0.052,0.052,0.052,0.113,0.113,0.113,0.113
t3464,0.078,0.092,0.092,0.120,0.121,0.121,0.173,0.173,0.086,0.086,0.086,0.086,0.086,0.086,0.191,0.191,0.191,0.191
t3465,0.145,0.145,0.145,0.152,0.206,0.206,0.279,0.279,0.134,0.134,0.134,0.134,0.134,0.134,0.272,0.272,0.272,0.272
t3466,0.237,0.190,0.190,0.188,0.294,0.294,0.390,0.390,0.190,0.190,0.190,0.190,0.190,0.190,0.349,0.349,0.349,0.349
t3467,0.302,0.244,0.244,0.210,0.366,0.366,0.485,0.485,0.256,0.256,0.256,0.256,0.256,0.256,0.366,0.366,0.366,0.366
t3468,0.376,0.274,0.274,0.211,0.391,0.391,0.504,0.504,0.322,0.322,0.322,0.322,0.322,0.322,0.377,0.377,0.377,0.377
t3469,0.396,0.287,0.287,0.221,0.378,0.378,0.418,0.418,0.335,0.335,0.335,0.335,0.335,0.335,0.344,0.344,0.344,0.344
t3470,0.414,0.279,0.279,0.180,0.345,0.345,0.289,0.289,0.331,0.331,0.331,0.331,0.331,0.331,0.291,0.291,0.291,0.291
t3471,0.392,0.243,0.243,0.147,0.302,0.302,0.234,0.234,0.295,0.295,0.295,0.295,0.295,0.295,0.241,0.241,0.241,0.241
t3472,0.341,0.192,0.192,0.131,0.241,0.241,0.175,0.175,0.210,0.210,0.210,0.210,0.210,0.210,0.202,0.202,0.202,0.202
t3473,0.275,0.143,0.143,0.115,0.171,0.171,0.116,0.116,0.140,0.140,0.140,0.140,0.140,0.140,0.155,0.155,0.155,0.155
t3474,0.179,0.092,0.092,0.097,0.099,0.099,0.058,0.058,0.092,0.092,0.092,0.092,0.092,0.092,0.099,0.099,0.099,0.099
t3475,0.080,0.044,0.044,0.060,0.035,0.035,0.020,0.020,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049
t3476,0.020,0.011,0.011,0.018,0.005,0.005,0.000,0.000,0.013,0.013,0.013,0.013,0.013,0.013,0.011,0.011,0.011,0.011
t3477,0.001,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
t3478,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3479,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3480,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3481,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3482,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3483,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3484,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3485,0.009,0.003,0.003,0.001,0.001,0.001,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.008,0.008,0.008,0.008
t3486,0.049,0.030,0.030,0.015,0.018,0.018,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.044,0.044,0.044,0.044
t3487,0.117,0.083,0.083,0.053,0.071,0.071,0.082,0.082,0.073,0.073,0.073,0.073,0.073,0.073,0.116,0.116,0.116,0.116
t3488,0.203,0.141,0.141,0.109,0.154,0.154,0.147,0.147,0.131,0.131,0.131,0.131,0.131,0.131,0.230,0.230,0.230,0.230
t3489,0.300,0.196,0.196,0.164,0.249,0.249,0.236,0.236,0.205,0.205,0.205,0.205,0.205,0.205,0.318,0.318,0.318,0.318
t3490,0.371,0.242,0.242,0.177,0.332,0.332,0.320,0.320,0.262,0.262,0.262,0.262,0.262,0.262,0.377,0.377,0.377,0.377
t3491,0.422,0.271,0.271,0.186,0.363,0.363,0.338,0.338,0.284,0.284,0.284,0.284,0.284,0.284,0.366,0.366,0.366,0.366
t3492,0.437,0.278,0.278,0.219,0.340,0.340,0.327,0.327,0.281,0.281,0.281,0.281,0.281,0.281,0.323,0.323,0.323,0.323
t3493,0.402,0.255,0.255,0.284,0.309,0.309,0.315,0.315,0.251,0.251,0.251,0.251,0.251,0.251,0.301,0.301,0.301,0.301
t3494,0.382,0.243,0.243,0.255,0.287,0.287,0.279,0.279,0.237,0.237,0.237,0.237,0.237,0.237,0.283,0.283,0.283,0.283
t3495,0.335,0.225,0.225,0.171,0.250,0.250,0.229,0.229,0.220,0.220,0.220,0.220,0.220,0.220,0.263,0.263,0.263,0.263
t3496,0.254,0.182,0.182,0.146,0.190,0.190,0.205,0.205,0.182,0.182,0.182,0.182,0.182,0.182,0.222,0.222,0.222,0.222
t3497,0.200,0.130,0.130,0.101,0.130,0.130,0.159,0.159,0.140,0.140,0.140,0.140,0.140,0.140,0.167,0.167,0.167,0.167
t3498,0.123,0.089,0.089,0.064,0.075,0.075,0.106,0.106,0.094,0.094,0.094,0.094,0.094,0.094,0.110,0.110,0.110,0.110
t3499,0.071,0.047,0.047,0.031,0.034,0.034,0.056,0.056,0.050,0.050,0.050,0.050,0.050,0.050,0.055,0.055,0.055,0.055
t3500,0.026,0.017,0.017,0.010,0.006,0.006,0.010,0.010,0.015,0.015,0.015,0.015,0.015,0.015,0.012,0.012,0.012,0.012
t3501,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
t3502,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3503,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3505,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3506,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3507,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3508,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3509,0.005,0.002,0.002,0.001,0.002,0.002,0.005,0.005,0.002,0.002,0.002,0.002,0.002,0.002,0.010,0.010,0.010,0.010
t3510,0.039,0.025,0.025,0.016,0.025,0.025,0.042,0.042,0.027,0.027,0.027,0.027,0.027,0.027,0.049,0.049,0.049,0.049
t3511,0.084,0.068,0.068,0.053,0.081,0.081,0.133,0.133,0.080,0.080,0.080,0.080,0.080,0.080,0.103,0.103,0.103,0.103
t3512,0.142,0.119,0.119,0.106,0.162,0.162,0.239,0.239,0.145,0.145,0.145,0.145,0.145,0.145,0.165,0.165,0.165,0.165
t3513,0.209,0.174,0.174,0.154,0.247,0.247,0.332,0.332,0.221,0.221,0.221,0.221,0.221,0.221,0.230,0.230,0.230,0.230
t3514,0.264,0.228,0.228,0.206,0.268,0.268,0.365,0.365,0.293,0.293,0.293,0.293,0.293,0.293,0.250,0.250,0.250,0.250
t3515,0.347,0.248,0.248,0.201,0.255,0.255,0.359,0.359,0.325,0.325,0.325,0.325,0.325,0.325,0.223,0.223,0.223,0.223
t3516,0.424,0.239,0.239,0.188,0.259,0.259,0.342,0.342,0.342,0.342,0.342,0.342,0.342,0.342,0.240,0.240,0.240,0.240
t3517,0.463,0.244,0.244,0.199,0.281,0.281,0.407,0.407,0.338,0.338,0.338,0.338,0.338,0.338,0.244,0.244,0.244,0.244
t3518,0.410,0.213,0.213,0.194,0.313,0.313,0.502,0.502,0.352,0.352,0.352,0.352,0.352,0.352,0.243,0.243,0.243,0.243
t3519,0.362,0.171,0.171,0.192,0.317,0.317,0.470,0.470,0.319,0.319,0.319,0.319,0.319,0.319,0.220,0.220,0.220,0.220
t3520,0.347,0.143,0.143,0.172,0.260,0.260,0.404,0.404,0.269,0.269,0.269,0.269,0.269,0.269,0.176,0.176,0.176,0.176
t3521,0.299,0.131,0.131,0.126,0.211,0.211,0.300,0.300,0.215,0.215,0.215,0.215,0.215,0.215,0.129,0.129,0.129,0.129
t3522,0.193,0.099,0.099,0.096,0.143,0.143,0.199,0.199,0.158,0.158,0.158,0.158,0.158,0.158,0.082,0.082,0.082,0.082
t3523,0.084,0.056,0.056,0.058,0.062,0.062,0.089,0.089,0.082,0.082,0.082,0.082,0.082,0.082,0.042,0.042,0.042,0.042
t3524,0.030,0.018,0.018,0.019,0.012,0.012,0.012,0.012,0.023,0.023,0.023,0.023,0.023,0.023,0.011,0.011,0.011,0.011
t3525,0.002,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
t3526,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3527,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3528,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3529,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3530,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3531,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3533,0.003,0.002,0.002,0.002,0.003,0.003,0.005,0.005,0.002,0.002,0.002,0.002,0.002,0.002,0.008,0.008,0.008,0.008
t3534,0.026,0.023,0.023,0.024,0.041,0.041,0.046,0.046,0.028,0.028,0.028,0.028,0.028,0.028,0.060,0.060,0.060,0.060
t3535,0.061,0.054,0.054,0.070,0.120,0.120,0.154,0.154,0.091,0.091,0.091,0.091,0.091,0.091,0.143,0.143,0.143,0.143
t3536,0.098,0.096,0.096,0.118,0.235,0.235,0.282,0.282,0.165,0.165,0.165,0.165,0.165,0.165,0.244,0.244,0.244,0.244
t3537,0.157,0.123,0.123,0.184,0.363,0.363,0.413,0.413,0.249,0.249,0.249,0.249,0.249,0.249,0.329,0.329,0.329,0.329
t3538,0.179,0.152,0.152,0.258,0.493,0.493,0.525,0.525,0.313,0.313,0.313,0.313,0.313,0.313,0.393,0.393,0.393,0.393
t3539,0.175,0.209,0.209,0.345,0.568,0.568,0.622,0.622,0.366,0.366,0.366,0.366,0.366,0.366,0.434,0.434,0.434,0.434
t3540,0.221,0.246,0.246,0.369,0.602,0.602,0.707,0.707,0.408,0.408,0.408,0.408,0.408,0.408,0.459,0.459,0.459,0.459
t3541,0.338,0.230,0.230,0.335,0.625,0.625,0.703,0.703,0.423,0.423,0.423,0.423,0.423,0.423,0.441,0.441,0.441,0.441
t3542,0.357,0.194,0.194,0.192,0.620,0.620,0.688,0.688,0.399,0.399,0.399,0.399,0.399,0.399,0.437,0.437,0.437,0.437
t3543,0.331,0.198,0.198,0.114,0.567,0.567,0.654,0.654,0.339,0.339,0.339,0.339,0.339,0.339,0.375,0.375,0.375,0.375
t3544,0.302,0.201,0.201,0.109,0.467,0.467,0.523,0.523,0.282,0.282,0.282,0.282,0.282,0.282,0.294,0.294,0.294,0.294
t3545,0.250,0.187,0.187,0.114,0.318,0.318,0.367,0.367,0.208,0.208,0.208,0.208,0.208,0.208,0.201,0.201,0.201,0.201
t3546,0.176,0.137,0.137,0.092,0.169,0.169,0.211,0.211,0.130,0.130,0.130,0.130,0.130,0.130,0.122,0.122,0.122,0.122
t3547,0.090,0.068,0.068,0.046,0.065,0.065,0.092,0.092,0.067,0.067,0.067,0.067,0.067,0.067,0.055,0.055,0.055,0.055
t3548,0.032,0.023,0.023,0.013,0.012,0.012,0.018,0.018,0.020,0.020,0.020,0.020,0.020,0.020,0.013,0.013,0.013,0.013
t3549,0.003,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.000,0.000,0.000,0.000
t3550,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3551,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3552,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3553,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3554,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3555,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t3557,0.009,0.006,0.006,0.003,0.005,0.005,0.004,0.004,0.002,0.002,0.002,0.002,0.002,0.002,0.010,0.010,0.010,0.010
t3558,0.051,0.041,0.041,0.035,0.047,0.047,0.038,0.038,0.030,0.030,0.030,0.030,0.030,0.030,0.058,0.058,0.058,0.058
t3559,0.142,0.100,0.100,0.101,0.129,0.129,0.134,0.134,0.101,0.101,0.101,0.101,0.101,0.101,0.154,0.154,0.154,0.154
t3560,0.266,0.174,0.174,0.188,0.249,0.249,0.249,0.249,0.190,0.190,0.190,0.190,0.190,0.190,0.272,0.272,0.272,0.272
t3561,0.350,0.236,0.236,0.243,0.377,0.377,0.347,0.347,0.272,0.272,0.272,0.272,0.272,0.272,0.380,0.380,0.380,0.380
t3562,0.420,0.268,0.268,0.301,0.460,0.460,0.394,0.394,0.309,0.309,0.309,0.309,0.309,0.309,0.445,0.445,0.445,0.445
t3563,0.398,0.282,0.282,0.300,0.476,0.476,0.432,0.432,0.294,0.294,0.294,0.294,0.294,0.294,0.464,0.464,0.464,0.464
t3564,0.343,0.271,0.271,0.269,0.451,0.451,0.487,0.487,0.314,0.314,0.314,0.314,0.314,0.314,0.453,0.453,0.453,0.453
t3565,0.332,0.270,0.270,0.258,0.419,0.419,0.503,0.503,0.345,0.345,0.345,0.345,0.345,0.345,0.419,0.419,0.419,0.419
t3566,0.230,0.284,0.284,0.278,0.440,0.440,0.500,0.500,0.347,0.347,0.347,0.347,0.347,0.347,0.381,0.381,0.381,0.381
t3567,0.165,0.249,0.249,0.190,0.420,0.420,0.461,0.461,0.320,0.320,0.320,0.320,0.320,0.320,0.338,0.338,0.338,0.338
t3568,0.106,0.184,0.184,0.127,0.345,0.345,0.380,0.380,0.261,0.261,0.261,0.261,0.261,0.261,0.259,0.259,0.259,0.259
t3569,0.059,0.125,0.125,0.095,0.239,0.239,0.271,0.271,0.197,0.197,0.197,0.197,0.197,0.197,0.179,0.179,0.179,0.179
t3570,0.035,0.073,0.073,0.079,0.133,0.133,0.168,0.168,0.131,0.131,0.131,0.131,0.131,0.131,0.127,0.127,0.127,0.127
t3571,0.032,0.034,0.034,0.058,0.061,0.061,0.071,0.071,0.060,0.060,0.060,0.060,0.060,0.060,0.058,0.058,0.058,0.058
t3572,0.016,0.010,0.010,0.024,0.012,0.012,0.007,0.007,0.014,0.014,0.014,0.014,0.014,0.014,0.012,0.012,0.012,0.012
t3573,0.001,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
t3574,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
