,1,2
14383,0.20575,0.35325
14384,0.2,0.352
14385,0.195,0.34975
14386,0.19,0.3475
14387,0.185,0.34525
14388,0.18,0.343
14389,0.17425,0.35475
14390,0.1685,0.3665
14391,0.16275,0.37825
14392,0.157,0.39
14393,0.153,0.39125
14394,0.149,0.3925
14395,0.145,0.39375
14396,0.141,0.395
14397,0.14,0.39175
14398,0.139,0.3885
14399,0.138,0.38525
14400,0.137,0.382
14401,0.1435,0.389
14402,0.15,0.396
14403,0.1565,0.403
14404,0.163,0.41
14405,0.174,0.40125
14406,0.185,0.3925
14407,0.196,0.38375
14408,0.207,0.375
14409,0.21225,0.37175
14410,0.2175,0.3685
14411,0.22275,0.36525
14412,0.228,0.362
14413,0.2235,0.354
14414,0.219,0.346
14415,0.2145,0.338
14416,0.21,0.33
14417,0.204,0.31625
14418,0.198,0.3025
14419,0.192,0.28875
14420,0.186,0.275
14421,0.17975,0.26825
14422,0.1735,0.2615
14423,0.16725,0.25475
14424,0.161,0.248
14425,0.161,0.269
14426,0.161,0.29
14427,0.161,0.311
14428,0.161,0.332
14429,0.17325,0.33275
14430,0.1855,0.3335
14431,0.19775,0.33425
14432,0.21,0.335
14433,0.222,0.3265
14434,0.234,0.318
14435,0.246,0.3095
14436,0.258,0.301
14437,0.2685,0.29425
14438,0.279,0.2875
14439,0.2895,0.28075
14440,0.3,0.274
14441,0.31825,0.2745
14442,0.3365,0.275
14443,0.35475,0.2755
14444,0.373,0.276
14445,0.3965,0.2835
14446,0.42,0.291
14447,0.4435,0.2985
14448,0.467,0.306
14449,0.48775,0.3135
14450,0.5085,0.321
14451,0.52925,0.3285
14452,0.55,0.336
14453,0.567,0.3335
14454,0.584,0.331
14455,0.601,0.3285
14456,0.618,0.326
14457,0.617,0.3195
14458,0.616,0.313
14459,0.615,0.3065
14460,0.614,0.3
14461,0.60025,0.30825
14462,0.5865,0.3165
14463,0.57275,0.32475
14464,0.559,0.333
14465,0.55075,0.34525
14466,0.5425,0.3575
14467,0.53425,0.36975
14468,0.526,0.382
14469,0.52375,0.393
14470,0.5215,0.404
14471,0.51925,0.415
14472,0.517,0.426
14473,0.506,0.44
14474,0.495,0.454
14475,0.484,0.468
14476,0.473,0.482
14477,0.4415,0.49025
14478,0.41,0.4985
14479,0.3785,0.50675
14480,0.347,0.515
14481,0.3365,0.506
14482,0.326,0.497
14483,0.3155,0.488
14484,0.305,0.479
14485,0.31925,0.463
14486,0.3335,0.447
14487,0.34775,0.431
14488,0.362,0.415
14489,0.348,0.41225
14490,0.334,0.4095
14491,0.32,0.40675
14492,0.306,0.404
14493,0.2975,0.401
14494,0.289,0.398
14495,0.2805,0.395
14496,0.272,0.392
14497,0.2675,0.38325
14498,0.263,0.3745
14499,0.2585,0.36575
14500,0.254,0.357
14501,0.2525,0.3555
14502,0.251,0.354
14503,0.2495,0.3525
14504,0.248,0.351
14505,0.2445,0.352
14506,0.241,0.353
14507,0.2375,0.354
14508,0.234,0.355
14509,0.22825,0.34775
14510,0.2225,0.3405
14511,0.21675,0.33325
14512,0.211,0.326
14513,0.2025,0.316
14514,0.194,0.306
14515,0.1855,0.296
14516,0.177,0.286
14517,0.16525,0.28875
14518,0.1535,0.2915
14519,0.14175,0.29425
14520,0.13,0.297
14521,0.12975,0.319
14522,0.1295,0.341
14523,0.12925,0.363
14524,0.129,0.385
14525,0.13475,0.38375
14526,0.1405,0.3825
14527,0.14625,0.38125
14528,0.152,0.38
14529,0.15725,0.376
14530,0.1625,0.372
14531,0.16775,0.368
14532,0.173,0.364
14533,0.17525,0.36225
14534,0.1775,0.3605
14535,0.17975,0.35875
14536,0.182,0.357
14537,0.1815,0.359
14538,0.181,0.361
14539,0.1805,0.363
14540,0.18,0.365
14541,0.1765,0.365
14542,0.173,0.365
14543,0.1695,0.365
14544,0.166,0.365
14545,0.16325,0.3605
14546,0.1605,0.356
14547,0.15775,0.3515
14548,0.155,0.347
14549,0.154,0.34125
14550,0.153,0.3355
14551,0.152,0.32975
14552,0.151,0.324
14553,0.15,0.31975
14554,0.149,0.3155
14555,0.148,0.31125
14556,0.147,0.307
14557,0.145,0.29925
14558,0.143,0.2915
14559,0.141,0.28375
14560,0.139,0.276
14561,0.132,0.26575
14562,0.125,0.2555
14563,0.118,0.24525
14564,0.111,0.235
14565,0.10725,0.2185
14566,0.1035,0.202
14567,0.09975,0.1855
14568,0.096,0.169
14569,0.08825,0.154
14570,0.0805,0.139
14571,0.07275,0.124
14572,0.065,0.109
14573,0.06025,0.1055
14574,0.0555,0.102
14575,0.05075,0.0985
14576,0.046,0.095
14577,0.048,0.1005
14578,0.05,0.106
14579,0.052,0.1115
14580,0.054,0.117
14581,0.06575,0.13125
14582,0.0775,0.1455
14583,0.08925,0.15975
14584,0.101,0.174
14585,0.123,0.19175
14586,0.145,0.2095
14587,0.167,0.22725
14588,0.189,0.245
14589,0.215,0.25825
14590,0.241,0.2715
14591,0.267,0.28475
14592,0.293,0.298
14593,0.3145,0.31075
14594,0.336,0.3235
14595,0.3575,0.33625
14596,0.379,0.349
14597,0.39875,0.35775
14598,0.4185,0.3665
14599,0.43825,0.37525
14600,0.458,0.384
14601,0.47875,0.3955
14602,0.4995,0.407
14603,0.52025,0.4185
14604,0.541,0.43
14605,0.54925,0.433
14606,0.5575,0.436
14607,0.56575,0.439
14608,0.574,0.442
14609,0.582,0.445
14610,0.59,0.448
14611,0.598,0.451
14612,0.606,0.454
14613,0.61625,0.457
14614,0.6265,0.46
14615,0.63675,0.463
14616,0.647,0.466
14617,0.6635,0.47875
14618,0.68,0.4915
14619,0.6965,0.50425
14620,0.713,0.517
14621,0.71725,0.54575
14622,0.7215,0.5745
14623,0.72575,0.60325
14624,0.73,0.632
14625,0.7335,0.64675
14626,0.737,0.6615
14627,0.7405,0.67625
14628,0.744,0.691
14629,0.75525,0.69275
14630,0.7665,0.6945
14631,0.77775,0.69625
14632,0.789,0.698
14633,0.789,0.70075
14634,0.789,0.7035
14635,0.789,0.70625
14636,0.789,0.709
14637,0.789,0.7125
14638,0.789,0.716
14639,0.789,0.7195
14640,0.789,0.723
14641,0.789,0.72275
14642,0.789,0.7225
14643,0.789,0.72225
14644,0.789,0.722
14645,0.789,0.7175
14646,0.789,0.713
14647,0.789,0.7085
14648,0.789,0.704
14649,0.789,0.7035
14650,0.789,0.703
14651,0.789,0.7025
14652,0.789,0.702
14653,0.789,0.716
14654,0.789,0.73
14655,0.789,0.744
14656,0.789,0.758
14657,0.789,0.76575
14658,0.789,0.7735
14659,0.789,0.78125
14660,0.789,0.789
14661,0.789,0.789
14662,0.789,0.789
14663,0.789,0.789
14664,0.789,0.789
14665,0.789,0.789
14666,0.789,0.789
14667,0.789,0.789
14668,0.789,0.789
14669,0.789,0.789
14670,0.789,0.789
14671,0.789,0.789
14672,0.789,0.789
14673,0.776,0.789
14674,0.763,0.789
14675,0.75,0.789
14676,0.737,0.789
14677,0.73225,0.789
14678,0.7275,0.789
14679,0.72275,0.789
14680,0.718,0.789
14681,0.70725,0.768
14682,0.6965,0.747
14683,0.68575,0.726
14684,0.675,0.705
14685,0.6575,0.6785
14686,0.64,0.652
14687,0.6225,0.6255
14688,0.605,0.599
14689,0.59125,0.5805
14690,0.5775,0.562
14691,0.56375,0.5435
14692,0.55,0.525
14693,0.538,0.51975
14694,0.526,0.5145
14695,0.514,0.50925
14696,0.502,0.504
14697,0.48275,0.50225
14698,0.4635,0.5005
14699,0.44425,0.49875
14700,0.425,0.497
14701,0.41125,0.496
14702,0.3975,0.495
14703,0.38375,0.494
14704,0.37,0.493
14705,0.359,0.4945
14706,0.348,0.496
14707,0.337,0.4975
14708,0.326,0.499
14709,0.333,0.5035
14710,0.34,0.508
14711,0.347,0.5125
14712,0.354,0.517
14713,0.374,0.5335
14714,0.394,0.55
14715,0.414,0.5665
14716,0.434,0.583
14717,0.43825,0.5945
14718,0.4425,0.606
14719,0.44675,0.6175
14720,0.451,0.629
14721,0.4585,0.63375
14722,0.466,0.6385
14723,0.4735,0.64325
14724,0.481,0.648
14725,0.48075,0.6515
14726,0.4805,0.655
14727,0.48025,0.6585
14728,0.48,0.662
14729,0.4755,0.66325
14730,0.471,0.6645
14731,0.4665,0.66575
14732,0.462,0.667
14733,0.45775,0.6645
14734,0.4535,0.662
14735,0.44925,0.6595
14736,0.445,0.657
14737,0.438,0.64875
14738,0.431,0.6405
14739,0.424,0.63225
14740,0.417,0.624
14741,0.40825,0.6145
14742,0.3995,0.605
14743,0.39075,0.5955
14744,0.382,0.586
14745,0.37275,0.57925
14746,0.3635,0.5725
14747,0.35425,0.56575
14748,0.345,0.559
14749,0.3365,0.55125
14750,0.328,0.5435
14751,0.3195,0.53575
14752,0.311,0.528
14753,0.30175,0.514
14754,0.2925,0.5
14755,0.28325,0.486
14756,0.274,0.472
14757,0.263,0.4545
14758,0.252,0.437
14759,0.241,0.4195
14760,0.23,0.402
14761,0.21675,0.38175
14762,0.2035,0.3615
14763,0.19025,0.34125
14764,0.177,0.321
14765,0.1665,0.30475
14766,0.156,0.2885
14767,0.1455,0.27225
14768,0.135,0.256
14769,0.12625,0.253
14770,0.1175,0.25
14771,0.10875,0.247
14772,0.1,0.244
14773,0.093,0.24625
14774,0.086,0.2485
14775,0.079,0.25075
14776,0.072,0.253
14777,0.06675,0.25275
14778,0.0615,0.2525
14779,0.05625,0.25225
14780,0.051,0.252
14781,0.04625,0.2505
14782,0.0415,0.249
14783,0.03675,0.2475
14784,0.032,0.246
14785,0.02825,0.244
14786,0.0245,0.242
14787,0.02075,0.24
14788,0.017,0.238
14789,0.01525,0.23575
14790,0.0135,0.2335
14791,0.01175,0.23125
14792,0.01,0.229
14793,0.0095,0.22675
14794,0.009,0.2245
14795,0.0085,0.22225
14796,0.008,0.22
14797,0.008,0.21275
14798,0.008,0.2055
14799,0.008,0.19825
14800,0.008,0.191
14801,0.00875,0.17725
14802,0.0095,0.1635
14803,0.01025,0.14975
14804,0.011,0.136
14805,0.012,0.12775
14806,0.013,0.1195
14807,0.014,0.11125
14808,0.015,0.103
14809,0.016,0.1015
14810,0.017,0.1
14811,0.018,0.0985
14812,0.019,0.097
14813,0.01875,0.0955
14814,0.0185,0.094
14815,0.01825,0.0925
14816,0.018,0.091
14817,0.017,0.0895
14818,0.016,0.088
14819,0.015,0.0865
14820,0.014,0.085
14821,0.01375,0.084
14822,0.0135,0.083
14823,0.01325,0.082
14824,0.013,0.081
14825,0.01325,0.08025
14826,0.0135,0.0795
14827,0.01375,0.07875
14828,0.014,0.078
14829,0.015,0.07625
14830,0.016,0.0745
14831,0.017,0.07275
14832,0.018,0.071
14833,0.02,0.06925
14834,0.022,0.0675
14835,0.024,0.06575
14836,0.026,0.064
14837,0.02825,0.06175
14838,0.0305,0.0595
14839,0.03275,0.05725
14840,0.035,0.055
14841,0.038,0.0525
14842,0.041,0.05
14843,0.044,0.0475
14844,0.047,0.045
14845,0.05125,0.04225
14846,0.0555,0.0395
14847,0.05975,0.03675
14848,0.064,0.034
14849,0.0695,0.031
14850,0.075,0.028
14851,0.0805,0.025
14852,0.086,0.022
14853,0.0915,0.01975
14854,0.097,0.0175
14855,0.1025,0.01525
14856,0.108,0.013
14857,0.12025,0.0125
14858,0.1325,0.012
14859,0.14475,0.0115
14860,0.157,0.011
14861,0.1815,0.012
14862,0.206,0.013
14863,0.2305,0.014
14864,0.255,0.015
14865,0.27075,0.01775
14866,0.2865,0.0205
14867,0.30225,0.02325
14868,0.318,0.026
14869,0.31625,0.031
14870,0.3145,0.036
14871,0.31275,0.041
14872,0.311,0.046
14873,0.3055,0.05425
14874,0.3,0.0625
14875,0.2945,0.07075
14876,0.289,0.079
14877,0.2865,0.08925
14878,0.284,0.0995
14879,0.2815,0.10975
14880,0.279,0.12
14881,0.2785,0.1295
14882,0.278,0.139
14883,0.2775,0.1485
14884,0.277,0.158
14885,0.278,0.165
14886,0.279,0.172
14887,0.28,0.179
14888,0.281,0.186
14889,0.2845,0.19175
14890,0.288,0.1975
14891,0.2915,0.20325
14892,0.295,0.209
14893,0.2925,0.21575
14894,0.29,0.2225
14895,0.2875,0.22925
14896,0.285,0.236
14897,0.27125,0.23425
14898,0.2575,0.2325
14899,0.24375,0.23075
14900,0.23,0.229
14901,0.216,0.221
14902,0.202,0.213
14903,0.188,0.205
14904,0.174,0.197
14905,0.168,0.20975
14906,0.162,0.2225
14907,0.156,0.23525
14908,0.15,0.248
14909,0.15625,0.25625
14910,0.1625,0.2645
14911,0.16875,0.27275
14912,0.175,0.281
14913,0.172,0.28175
14914,0.169,0.2825
14915,0.166,0.28325
14916,0.163,0.284
14917,0.162,0.28375
14918,0.161,0.2835
14919,0.16,0.28325
14920,0.159,0.283
14921,0.15625,0.28175
14922,0.1535,0.2805
14923,0.15075,0.27925
14924,0.148,0.278
14925,0.1425,0.2745
14926,0.137,0.271
14927,0.1315,0.2675
14928,0.126,0.264
14929,0.12225,0.25975
14930,0.1185,0.2555
14931,0.11475,0.25125
14932,0.111,0.247
14933,0.11,0.23875
14934,0.109,0.2305
14935,0.108,0.22225
14936,0.107,0.214
14937,0.1095,0.20475
14938,0.112,0.1955
14939,0.1145,0.18625
14940,0.117,0.177
14941,0.1215,0.17475
14942,0.126,0.1725
14943,0.1305,0.17025
14944,0.135,0.168
14945,0.1355,0.1715
14946,0.136,0.175
14947,0.1365,0.1785
14948,0.137,0.182
14949,0.1355,0.19625
14950,0.134,0.2105
14951,0.1325,0.22475
14952,0.131,0.239
14953,0.1325,0.2555
14954,0.134,0.272
14955,0.1355,0.2885
14956,0.137,0.305
14957,0.1375,0.313
14958,0.138,0.321
14959,0.1385,0.329
14960,0.139,0.337
14961,0.136,0.3345
14962,0.133,0.332
14963,0.13,0.3295
14964,0.127,0.327
14965,0.12875,0.322
14966,0.1305,0.317
14967,0.13225,0.312
14968,0.134,0.307
14969,0.16,0.304
14970,0.186,0.301
14971,0.212,0.298
14972,0.238,0.295
14973,0.25625,0.293
14974,0.2745,0.291
14975,0.29275,0.289
14976,0.311,0.287
14977,0.298,0.287
14978,0.285,0.287
14979,0.272,0.287
14980,0.259,0.287
14981,0.23825,0.274
14982,0.2175,0.261
14983,0.19675,0.248
14984,0.176,0.235
14985,0.173,0.22825
14986,0.17,0.2215
14987,0.167,0.21475
14988,0.164,0.208
14989,0.173,0.209
14990,0.182,0.21
14991,0.191,0.211
14992,0.2,0.212
14993,0.20325,0.2055
14994,0.2065,0.199
14995,0.20975,0.1925
14996,0.213,0.186
14997,0.21375,0.18475
14998,0.2145,0.1835
14999,0.21525,0.18225
15000,0.216,0.181
15001,0.22175,0.2095
15002,0.2275,0.238
15003,0.23325,0.2665
15004,0.239,0.295
15005,0.25125,0.30375
15006,0.2635,0.3125
15007,0.27575,0.32125
15008,0.288,0.33
15009,0.29625,0.3355
15010,0.3045,0.341
15011,0.31275,0.3465
15012,0.321,0.352
15013,0.324,0.36275
15014,0.327,0.3735
15015,0.33,0.38425
15016,0.333,0.395
15017,0.33625,0.407
15018,0.3395,0.419
15019,0.34275,0.431
15020,0.346,0.443
15021,0.345,0.45525
15022,0.344,0.4675
15023,0.343,0.47975
15024,0.342,0.492
15025,0.337,0.49675
15026,0.332,0.5015
15027,0.327,0.50625
15028,0.322,0.511
15029,0.32225,0.507
15030,0.3225,0.503
15031,0.32275,0.499
15032,0.323,0.495
15033,0.3155,0.494
15034,0.308,0.493
15035,0.3005,0.492
15036,0.293,0.491
15037,0.284,0.48275
15038,0.275,0.4745
15039,0.266,0.46625
15040,0.257,0.458
15041,0.25175,0.451
15042,0.2465,0.444
15043,0.24125,0.437
15044,0.236,0.43
15045,0.22925,0.42
15046,0.2225,0.41
15047,0.21575,0.4
15048,0.209,0.39
15049,0.2025,0.37175
15050,0.196,0.3535
15051,0.1895,0.33525
15052,0.183,0.317
15053,0.17975,0.3005
15054,0.1765,0.284
15055,0.17325,0.2675
15056,0.17,0.251
15057,0.1675,0.24625
15058,0.165,0.2415
15059,0.1625,0.23675
15060,0.16,0.232
15061,0.161,0.24425
15062,0.162,0.2565
15063,0.163,0.26875
15064,0.164,0.281
15065,0.1695,0.2905
15066,0.175,0.3
15067,0.1805,0.3095
15068,0.186,0.319
15069,0.19325,0.318
15070,0.2005,0.317
15071,0.20775,0.316
15072,0.215,0.315
15073,0.2195,0.317
15074,0.224,0.319
15075,0.2285,0.321
15076,0.233,0.323
15077,0.23375,0.32575
15078,0.2345,0.3285
15079,0.23525,0.33125
15080,0.236,0.334
15081,0.235,0.33425
15082,0.234,0.3345
15083,0.233,0.33475
15084,0.232,0.335
15085,0.227,0.332
15086,0.222,0.329
15087,0.217,0.326
15088,0.212,0.323
15089,0.1975,0.318
15090,0.183,0.313
15091,0.1685,0.308
15092,0.154,0.303
15093,0.1405,0.309
15094,0.127,0.315
15095,0.1135,0.321
15096,0.1,0.327
15097,0.10475,0.33875
15098,0.1095,0.3505
15099,0.11425,0.36225
15100,0.119,0.374
15101,0.126,0.3805
15102,0.133,0.387
15103,0.14,0.3935
15104,0.147,0.4
15105,0.15025,0.4055
15106,0.1535,0.411
15107,0.15675,0.4165
15108,0.16,0.422
15109,0.16375,0.4225
15110,0.1675,0.423
15111,0.17125,0.4235
15112,0.175,0.424
15113,0.17775,0.422
15114,0.1805,0.42
15115,0.18325,0.418
15116,0.186,0.416
15117,0.187,0.41175
15118,0.188,0.4075
15119,0.189,0.40325
15120,0.19,0.399
15121,0.19175,0.39475
15122,0.1935,0.3905
15123,0.19525,0.38625
15124,0.197,0.382
15125,0.20025,0.37775
15126,0.2035,0.3735
15127,0.20675,0.36925
15128,0.21,0.365
15129,0.21225,0.361
15130,0.2145,0.357
15131,0.21675,0.353
15132,0.219,0.349
15133,0.21925,0.34475
15134,0.2195,0.3405
15135,0.21975,0.33625
15136,0.22,0.332
15137,0.21975,0.328
15138,0.2195,0.324
15139,0.21925,0.32
15140,0.219,0.316
15141,0.21775,0.30825
15142,0.2165,0.3005
15143,0.21525,0.29275
15144,0.214,0.285
15145,0.21075,0.27675
15146,0.2075,0.2685
15147,0.20425,0.26025
15148,0.201,0.252
15149,0.20075,0.24525
15150,0.2005,0.2385
15151,0.20025,0.23175
15152,0.2,0.225
15153,0.20125,0.225
15154,0.2025,0.225
15155,0.20375,0.225
15156,0.205,0.225
15157,0.2035,0.2235
15158,0.202,0.222
15159,0.2005,0.2205
15160,0.199,0.219
15161,0.2,0.21875
15162,0.201,0.2185
15163,0.202,0.21825
15164,0.203,0.218
15165,0.20525,0.21525
15166,0.2075,0.2125
15167,0.20975,0.20975
15168,0.212,0.207
15169,0.20875,0.20525
15170,0.2055,0.2035
15171,0.20225,0.20175
15172,0.199,0.2
15173,0.19275,0.1975
15174,0.1865,0.195
15175,0.18025,0.1925
15176,0.174,0.19
15177,0.168,0.18775
15178,0.162,0.1855
15179,0.156,0.18325
15180,0.15,0.181
15181,0.14375,0.17875
15182,0.1375,0.1765
15183,0.13125,0.17425
15184,0.125,0.172
15185,0.1195,0.1655
15186,0.114,0.159
15187,0.1085,0.1525
15188,0.103,0.146
15189,0.10325,0.14675
15190,0.1035,0.1475
15191,0.10375,0.14825
15192,0.104,0.149
15193,0.108,0.15125
15194,0.112,0.1535
15195,0.116,0.15575
15196,0.12,0.158
15197,0.1235,0.16125
15198,0.127,0.1645
15199,0.1305,0.16775
15200,0.134,0.171
15201,0.1395,0.175
15202,0.145,0.179
15203,0.1505,0.183
15204,0.156,0.187
15205,0.1625,0.1895
15206,0.169,0.192
15207,0.1755,0.1945
15208,0.182,0.197
15209,0.18675,0.198
15210,0.1915,0.199
15211,0.19625,0.2
15212,0.201,0.201
15213,0.2045,0.19925
15214,0.208,0.1975
15215,0.2115,0.19575
15216,0.215,0.194
15217,0.2195,0.19325
15218,0.224,0.1925
15219,0.2285,0.19175
15220,0.233,0.191
15221,0.236,0.19225
15222,0.239,0.1935
15223,0.242,0.19475
15224,0.245,0.196
15225,0.24725,0.19875
15226,0.2495,0.2015
15227,0.25175,0.20425
15228,0.254,0.207
15229,0.25825,0.21175
15230,0.2625,0.2165
15231,0.26675,0.22125
15232,0.271,0.226
15233,0.27475,0.231
15234,0.2785,0.236
15235,0.28225,0.241
15236,0.286,0.246
15237,0.28725,0.24775
15238,0.2885,0.2495
15239,0.28975,0.25125
15240,0.291,0.253
15241,0.2875,0.24875
15242,0.284,0.2445
15243,0.2805,0.24025
15244,0.277,0.236
15245,0.26875,0.235
15246,0.2605,0.234
15247,0.25225,0.233
15248,0.244,0.232
15249,0.2385,0.23225
15250,0.233,0.2325
15251,0.2275,0.23275
15252,0.222,0.233
15253,0.2185,0.23125
15254,0.215,0.2295
15255,0.2115,0.22775
15256,0.208,0.226
15257,0.20775,0.22375
15258,0.2075,0.2215
15259,0.20725,0.21925
15260,0.207,0.217
15261,0.208,0.21325
15262,0.209,0.2095
15263,0.21,0.20575
15264,0.211,0.202
15265,0.2155,0.19875
15266,0.22,0.1955
15267,0.2245,0.19225
15268,0.229,0.189
15269,0.23,0.186
15270,0.231,0.183
15271,0.232,0.18
15272,0.233,0.177
15273,0.23175,0.172
15274,0.2305,0.167
15275,0.22925,0.162
15276,0.228,0.157
15277,0.22675,0.15225
15278,0.2255,0.1475
15279,0.22425,0.14275
15280,0.223,0.138
15281,0.21725,0.129
15282,0.2115,0.12
15283,0.20575,0.111
15284,0.2,0.102
15285,0.20175,0.09525
15286,0.2035,0.0885
15287,0.20525,0.08175
15288,0.207,0.075
15289,0.206,0.07325
15290,0.205,0.0715
15291,0.204,0.06975
15292,0.203,0.068
15293,0.2005,0.0675
15294,0.198,0.067
15295,0.1955,0.0665
15296,0.193,0.066
15297,0.193,0.06625
15298,0.193,0.0665
15299,0.193,0.06675
15300,0.193,0.067
15301,0.1915,0.06725
15302,0.19,0.0675
15303,0.1885,0.06775
15304,0.187,0.068
15305,0.18475,0.06725
15306,0.1825,0.0665
15307,0.18025,0.06575
15308,0.178,0.065
15309,0.17575,0.0635
15310,0.1735,0.062
15311,0.17125,0.0605
15312,0.169,0.059
15313,0.1675,0.0575
15314,0.166,0.056
15315,0.1645,0.0545
15316,0.163,0.053
15317,0.16225,0.052
15318,0.1615,0.051
15319,0.16075,0.05
15320,0.16,0.049
15321,0.1595,0.048
15322,0.159,0.047
15323,0.1585,0.046
15324,0.158,0.045
15325,0.15775,0.045
15326,0.1575,0.045
15327,0.15725,0.045
15328,0.157,0.045
15329,0.15675,0.04425
15330,0.1565,0.0435
15331,0.15625,0.04275
15332,0.156,0.042
15333,0.15675,0.041
15334,0.1575,0.04
15335,0.15825,0.039
15336,0.159,0.038
15337,0.16075,0.0365
15338,0.1625,0.035
15339,0.16425,0.0335
15340,0.166,0.032
15341,0.1755,0.03075
15342,0.185,0.0295
15343,0.1945,0.02825
15344,0.204,0.027
15345,0.214,0.02625
15346,0.224,0.0255
15347,0.234,0.02475
15348,0.244,0.024
15349,0.24625,0.02425
15350,0.2485,0.0245
15351,0.25075,0.02475
15352,0.253,0.025
15353,0.25,0.0255
15354,0.247,0.026
15355,0.244,0.0265
15356,0.241,0.027
15357,0.23625,0.02775
15358,0.2315,0.0285
15359,0.22675,0.02925
15360,0.222,0.03
15361,0.21875,0.0295
15362,0.2155,0.029
15363,0.21225,0.0285
15364,0.209,0.028
15365,0.20525,0.02675
15366,0.2015,0.0255
15367,0.19775,0.02425
15368,0.194,0.023
15369,0.19075,0.022
15370,0.1875,0.021
15371,0.18425,0.02
15372,0.181,0.019
15373,0.178,0.019
15374,0.175,0.019
15375,0.172,0.019
15376,0.169,0.019
15377,0.1615,0.02
15378,0.154,0.021
15379,0.1465,0.022
15380,0.139,0.023
15381,0.129,0.02275
15382,0.119,0.0225
15383,0.109,0.02225
15384,0.099,0.022
15385,0.10025,0.023
15386,0.1015,0.024
15387,0.10275,0.025
15388,0.104,0.026
15389,0.10525,0.02875
15390,0.1065,0.0315
15391,0.10775,0.03425
15392,0.109,0.037
15393,0.1105,0.04
15394,0.112,0.043
15395,0.1135,0.046
15396,0.115,0.049
15397,0.117,0.05025
15398,0.119,0.0515
15399,0.121,0.05275
15400,0.123,0.054
15401,0.12475,0.05375
15402,0.1265,0.0535
15403,0.12825,0.05325
15404,0.13,0.053
15405,0.13125,0.05425
15406,0.1325,0.0555
15407,0.13375,0.05675
15408,0.135,0.058
15409,0.136,0.06225
15410,0.137,0.0665
15411,0.138,0.07075
15412,0.139,0.075
15413,0.14025,0.081
15414,0.1415,0.087
15415,0.14275,0.093
15416,0.144,0.099
15417,0.146,0.10525
15418,0.148,0.1115
15419,0.15,0.11775
15420,0.152,0.124
15421,0.1575,0.13
15422,0.163,0.136
15423,0.1685,0.142
15424,0.174,0.148
15425,0.182,0.15375
15426,0.19,0.1595
15427,0.198,0.16525
15428,0.206,0.171
15429,0.21775,0.1745
15430,0.2295,0.178
15431,0.24125,0.1815
15432,0.253,0.185
15433,0.26325,0.18275
15434,0.2735,0.1805
15435,0.28375,0.17825
15436,0.294,0.176
15437,0.29725,0.17725
15438,0.3005,0.1785
15439,0.30375,0.17975
15440,0.307,0.181
15441,0.30375,0.185
15442,0.3005,0.189
15443,0.29725,0.193
15444,0.294,0.197
15445,0.28925,0.19775
15446,0.2845,0.1985
15447,0.27975,0.19925
15448,0.275,0.2
15449,0.2765,0.198
15450,0.278,0.196
15451,0.2795,0.194
15452,0.281,0.192
15453,0.2795,0.19
15454,0.278,0.188
15455,0.2765,0.186
15456,0.275,0.184
15457,0.27,0.18375
15458,0.265,0.1835
15459,0.26,0.18325
15460,0.255,0.183
15461,0.25225,0.1815
15462,0.2495,0.18
15463,0.24675,0.1785
15464,0.244,0.177
15465,0.24225,0.17475
15466,0.2405,0.1725
15467,0.23875,0.17025
15468,0.237,0.168
15469,0.2335,0.16325
15470,0.23,0.1585
15471,0.2265,0.15375
15472,0.223,0.149
15473,0.21025,0.1415
15474,0.1975,0.134
15475,0.18475,0.1265
15476,0.172,0.119
15477,0.16225,0.11575
15478,0.1525,0.1125
15479,0.14275,0.10925
15480,0.133,0.106
15481,0.13525,0.10175
15482,0.1375,0.0975
15483,0.13975,0.09325
15484,0.142,0.089
15485,0.14,0.08675
15486,0.138,0.0845
15487,0.136,0.08225
15488,0.134,0.08
15489,0.13075,0.079
15490,0.1275,0.078
15491,0.12425,0.077
15492,0.121,0.076
15493,0.11625,0.07575
15494,0.1115,0.0755
15495,0.10675,0.07525
15496,0.102,0.075
15497,0.1005,0.0735
15498,0.099,0.072
15499,0.0975,0.0705
15500,0.096,0.069
15501,0.09825,0.066
15502,0.1005,0.063
15503,0.10275,0.06
15504,0.105,0.057
15505,0.10725,0.05375
15506,0.1095,0.0505
15507,0.11175,0.04725
15508,0.114,0.044
15509,0.11525,0.0415
15510,0.1165,0.039
15511,0.11775,0.0365
15512,0.119,0.034
15513,0.12125,0.0325
15514,0.1235,0.031
15515,0.12575,0.0295
15516,0.128,0.028
15517,0.13175,0.0275
15518,0.1355,0.027
15519,0.13925,0.0265
15520,0.143,0.026
15521,0.14725,0.02575
15522,0.1515,0.0255
15523,0.15575,0.02525
15524,0.16,0.025
15525,0.166,0.02525
15526,0.172,0.0255
15527,0.178,0.02575
15528,0.184,0.026
15529,0.19675,0.02825
15530,0.2095,0.0305
15531,0.22225,0.03275
15532,0.235,0.035
15533,0.25,0.03975
15534,0.265,0.0445
15535,0.28,0.04925
15536,0.295,0.054
15537,0.297,0.06
15538,0.299,0.066
15539,0.301,0.072
15540,0.303,0.078
15541,0.29675,0.08475
15542,0.2905,0.0915
15543,0.28425,0.09825
15544,0.278,0.105
15545,0.275,0.10975
15546,0.272,0.1145
15547,0.269,0.11925
15548,0.266,0.124
15549,0.26525,0.1235
15550,0.2645,0.123
15551,0.26375,0.1225
